Channel              :		CH1		CH2
180		312.500000		3.906250
181		312.500000		4.492188
182		312.500000		4.687500
183		312.500000		5.468750
184		-312.500000		5.078125
185		-312.500000		4.687500
186		-312.500000		4.296875
187		-312.500000		3.906250
188		-312.500000		5.078125
189		-312.500000		5.273438
190		-312.500000		5.468750
191		-312.500000		6.250000
192		-312.500000		6.054688
193		-312.500000		5.468750
194		-312.500000		5.468750
195		-312.500000		5.078125
196		-312.500000		4.687500
197		-312.500000		5.664063
198		-312.500000		5.664063
199		-312.500000		5.664063
200		-312.500000		6.250000
201		-312.500000		6.250000
202		-312.500000		6.054688
203		-312.500000		5.078125
204		-312.500000		5.664063
205		-312.500000		5.468750
206		-312.500000		5.664063
207		-312.500000		4.687500
208		-312.500000		5.468750
209		-312.500000		5.468750
210		-312.500000		5.468750
211		-312.500000		6.250000
212		-312.500000		5.664063
213		-312.500000		5.859375
214		-312.500000		5.859375
215		-312.500000		6.250000
216		-312.500000		6.445313
217		-312.500000		6.250000
218		-312.500000		6.054688
219		-312.500000		6.445313
220		-312.500000		6.250000
221		-312.500000		6.054688
222		-156.250000		5.664063
223		312.500000		5.664063
224		312.500000		6.054688
225		312.500000		6.445313
226		312.500000		6.640625
227		312.500000		6.250000
228		312.500000		6.640625
229		312.500000		7.421875
230		312.500000		7.031250
231		312.500000		6.640625
232		312.500000		6.054688
233		312.500000		6.054688
234		312.500000		5.468750
235		312.500000		5.664063
236		312.500000		5.664063
237		312.500000		6.640625
238		312.500000		7.031250
239		312.500000		7.031250
240		312.500000		6.835938
241		312.500000		6.640625
242		312.500000		6.640625
243		312.500000		6.054688
244		312.500000		5.273438
245		312.500000		4.882813
246		312.500000		4.882813
247		312.500000		5.468750
248		312.500000		6.250000
249		312.500000		6.640625
250		312.500000		5.859375
251		312.500000		5.859375
252		312.500000		5.078125
253		312.500000		5.273438
254		312.500000		5.664063
255		312.500000		5.859375
256		-312.500000		7.031250
257		-312.500000		6.054688
258		-312.500000		5.078125
259		-312.500000		5.273438
260		-312.500000		4.882813
261		-312.500000		5.859375
262		-312.500000		7.226563
263		-312.500000		7.617188
264		-312.500000		6.250000
265		-312.500000		5.859375
266		-312.500000		6.640625
267		-312.500000		6.445313
268		-312.500000		7.031250
269		-312.500000		6.640625
270		-312.500000		5.859375
271		-312.500000		5.664063
272		-312.500000		6.250000
273		-312.500000		7.421875
274		-312.500000		7.617188
275		-312.500000		6.445313
276		-312.500000		6.054688
277		-312.500000		5.468750
278		-312.500000		6.640625
279		-312.500000		6.640625
280		-312.500000		5.664063
281		-312.500000		6.054688
282		-312.500000		6.640625
283		-312.500000		7.226563
284		-312.500000		6.054688
285		-312.500000		5.273438
286		-312.500000		6.054688
287		-312.500000		5.468750
288		-312.500000		5.859375
289		-312.500000		4.882813
290		-312.500000		5.078125
291		-312.500000		5.664063
292		-312.500000		6.054688
293		-312.500000		5.859375
294		-312.500000		5.078125
295		312.500000		5.078125
296		312.500000		5.859375
297		312.500000		5.859375
298		312.500000		5.664063
299		312.500000		4.882813
300		312.500000		5.273438
301		312.500000		6.250000
302		312.500000		6.445313
303		312.500000		6.835938
304		312.500000		6.250000
305		312.500000		6.054688
306		312.500000		6.835938
307		312.500000		7.421875
308		312.500000		6.835938
309		312.500000		5.859375
310		312.500000		5.468750
311		312.500000		5.468750
312		312.500000		5.664063
313		312.500000		6.250000
314		312.500000		6.054688
315		312.500000		6.640625
316		312.500000		5.859375
317		312.500000		5.078125
318		312.500000		5.078125
319		312.500000		5.078125
320		312.500000		4.882813
321		312.500000		5.859375
322		312.500000		5.273438
323		312.500000		5.273438
324		312.500000		5.078125
325		312.500000		5.664063
326		312.500000		5.273438
327		312.500000		6.054688
328		312.500000		6.250000
329		-312.500000		6.054688
330		-312.500000		6.640625
331		-312.500000		6.445313
332		-312.500000		5.664063
333		-312.500000		5.468750
334		-312.500000		5.078125
335		-312.500000		5.078125
336		-312.500000		5.273438
337		-312.500000		5.273438
338		-312.500000		5.078125
339		-312.500000		5.273438
340		-312.500000		4.687500
341		-312.500000		4.687500
342		-312.500000		5.078125
343		-312.500000		5.273438
344		-312.500000		5.273438
345		-312.500000		5.468750
346		-312.500000		5.078125
347		-312.500000		6.054688
348		-312.500000		6.054688
349		-312.500000		5.859375
350		-312.500000		7.031250
351		-312.500000		7.031250
352		-312.500000		6.054688
353		-312.500000		4.882813
354		-312.500000		5.664063
355		-312.500000		5.664063
356		-312.500000		7.226563
357		-312.500000		7.031250
358		-312.500000		6.250000
359		-312.500000		6.250000
360		-312.500000		5.664063
361		-312.500000		5.859375
362		-312.500000		6.054688
363		-312.500000		4.492188
364		-312.500000		4.296875
365		-312.500000		3.906250
366		-312.500000		4.296875
367		156.250000		4.492188
368		312.500000		4.296875
369		312.500000		4.296875
370		312.500000		4.687500
371		312.500000		4.492188
372		312.500000		5.273438
373		312.500000		5.078125
374		312.500000		4.687500
375		312.500000		4.492188
376		312.500000		4.296875
377		312.500000		4.882813
378		312.500000		4.687500
379		312.500000		5.273438
380		312.500000		4.882813
381		312.500000		5.273438
382		312.500000		5.273438
383		312.500000		5.273438
384		312.500000		4.492188
385		312.500000		5.273438
386		312.500000		5.078125
387		312.500000		4.687500
388		312.500000		4.101563
389		312.500000		3.906250
390		312.500000		4.296875
391		312.500000		4.687500
392		312.500000		4.296875
393		312.500000		3.906250
394		312.500000		4.296875
395		312.500000		4.882813
396		312.500000		4.882813
397		312.500000		4.296875
398		312.500000		4.296875
399		312.500000		4.101563
400		312.500000		4.296875
401		-312.500000		4.492188
402		-312.500000		4.687500
403		-312.500000		4.687500
404		-312.500000		5.078125
405		-312.500000		5.664063
406		-312.500000		5.664063
407		-312.500000		6.250000
408		-312.500000		6.835938
409		-312.500000		6.250000
410		-312.500000		6.640625
411		-312.500000		5.859375
412		-312.500000		6.640625
413		-312.500000		6.835938
414		-312.500000		5.859375
415		-312.500000		6.250000
416		-312.500000		5.859375
417		-312.500000		6.054688
418		-312.500000		5.859375
419		-312.500000		5.273438
420		-312.500000		5.468750
421		-312.500000		4.882813
422		-312.500000		4.687500
423		-312.500000		4.492188
424		-312.500000		5.078125
425		-312.500000		5.078125
426		-312.500000		4.492188
427		-312.500000		4.101563
428		-312.500000		3.906250
429		-312.500000		4.296875
430		-312.500000		4.492188
431		-312.500000		4.492188
432		-312.500000		4.101563
433		-312.500000		4.492188
434		-312.500000		3.906250
435		-312.500000		4.687500
436		-312.500000		4.882813
437		-312.500000		5.078125
438		-312.500000		5.273438
439		-312.500000		5.273438
440		312.500000		4.687500
441		312.500000		4.882813
442		312.500000		5.664063
443		312.500000		5.664063
444		312.500000		5.664063
445		312.500000		5.078125
446		312.500000		4.882813
447		312.500000		5.078125
448		312.500000		4.492188
449		312.500000		5.078125
450		312.500000		5.273438
451		312.500000		5.664063
452		312.500000		5.078125
453		312.500000		4.492188
454		312.500000		4.101563
455		312.500000		4.492188
456		312.500000		4.882813
457		312.500000		4.101563
458		312.500000		4.687500
459		312.500000		4.492188
460		312.500000		4.101563
461		312.500000		3.710938
462		312.500000		4.296875
463		312.500000		3.515625
464		312.500000		5.078125
465		312.500000		4.882813
466		312.500000		4.687500
467		312.500000		4.882813
468		312.500000		4.687500
469		312.500000		5.078125
470		312.500000		5.078125
471		312.500000		5.468750
472		312.500000		5.859375
473		312.500000		5.664063
474		-312.500000		4.882813
475		-312.500000		4.492188
476		-312.500000		4.687500
477		-312.500000		5.078125
478		-312.500000		4.296875
479		-312.500000		4.101563
480		-312.500000		4.296875
481		-312.500000		4.296875
482		-312.500000		3.515625
483		-312.500000		3.906250
484		-312.500000		4.296875
485		-312.500000		4.492188
486		-312.500000		4.687500
487		-312.500000		4.492188
488		-312.500000		5.273438
489		-312.500000		5.664063
490		-312.500000		5.468750
491		-312.500000		5.273438
492		-312.500000		6.250000
493		-312.500000		5.859375
494		-312.500000		5.273438
495		-312.500000		4.687500
496		-312.500000		4.296875
497		-312.500000		4.101563
498		-312.500000		3.710938
499		-312.500000		3.710938
500		-312.500000		3.906250
501		-312.500000		4.882813
502		-312.500000		4.492188
503		-312.500000		4.296875
504		-312.500000		5.078125
505		-312.500000		5.078125
506		-312.500000		5.273438
507		-312.500000		5.273438
508		-312.500000		6.054688
509		-312.500000		6.054688
510		-312.500000		5.664063
511		-312.500000		4.882813
512		234.375000		4.882813
513		312.500000		4.882813
514		312.500000		4.882813
515		312.500000		4.687500
516		312.500000		4.882813
517		312.500000		4.492188
518		312.500000		4.492188
519		312.500000		4.296875
520		312.500000		4.296875
521		312.500000		3.906250
522		312.500000		3.515625
523		312.500000		4.296875
524		312.500000		4.101563
525		312.500000		4.296875
526		312.500000		4.296875
527		312.500000		4.296875
528		312.500000		4.882813
529		312.500000		4.101563
530		312.500000		4.101563
531		312.500000		4.492188
532		312.500000		4.687500
533		312.500000		5.273438
534		312.500000		4.882813
535		312.500000		4.492188
536		312.500000		4.492188
537		312.500000		4.492188
538		312.500000		4.687500
539		312.500000		4.882813
540		312.500000		4.882813
541		312.500000		5.078125
542		312.500000		5.468750
543		312.500000		5.468750
544		312.500000		5.273438
545		312.500000		5.078125
546		-312.500000		4.882813
547		-312.500000		4.882813
548		-312.500000		5.468750
549		-312.500000		5.078125
550		-312.500000		4.882813
551		-312.500000		4.296875
552		-312.500000		4.492188
553		-312.500000		4.492188
554		-312.500000		5.468750
555		-312.500000		4.492188
556		-312.500000		4.492188
557		-312.500000		4.296875
558		-312.500000		4.492188
559		-312.500000		4.687500
560		-312.500000		4.296875
561		-312.500000		4.492188
562		-312.500000		4.296875
563		-312.500000		3.906250
564		-312.500000		4.101563
565		-312.500000		4.101563
566		-312.500000		3.515625
567		-312.500000		4.296875
568		-312.500000		4.296875
569		-312.500000		4.492188
570		-312.500000		4.687500
571		-312.500000		5.273438
572		-312.500000		6.250000
573		-312.500000		5.859375
574		-312.500000		6.250000
575		-312.500000		5.468750
576		-312.500000		5.468750
577		-312.500000		5.468750
578		-312.500000		5.468750
579		-312.500000		4.687500
580		-312.500000		5.078125
581		-312.500000		4.882813
582		-312.500000		5.078125
583		-312.500000		4.687500
584		-312.500000		4.296875
585		312.500000		4.492188
586		312.500000		4.882813
587		312.500000		5.078125
588		312.500000		5.468750
589		312.500000		4.882813
590		312.500000		5.078125
591		312.500000		5.273438
592		312.500000		5.468750
593		312.500000		5.078125
594		312.500000		4.296875
595		312.500000		5.273438
596		312.500000		5.468750
597		312.500000		5.078125
598		312.500000		3.906250
599		312.500000		4.296875
600		312.500000		4.492188
601		312.500000		4.492188
602		312.500000		3.906250
603		312.500000		3.515625
604		312.500000		3.515625
605		312.500000		3.515625
606		312.500000		3.515625
607		312.500000		3.515625
608		312.500000		3.515625
609		312.500000		3.906250
610		312.500000		3.906250
611		312.500000		3.710938
612		312.500000		4.101563
613		312.500000		4.296875
614		312.500000		4.101563
615		312.500000		4.296875
616		312.500000		4.687500
617		312.500000		5.078125
618		312.500000		5.078125
619		-312.500000		4.687500
620		-312.500000		4.492188
621		-312.500000		4.882813
622		-312.500000		5.273438
623		-312.500000		4.882813
624		-312.500000		4.101563
625		-312.500000		4.492188
626		-312.500000		4.687500
627		-312.500000		5.273438
628		-312.500000		3.906250
629		-312.500000		4.492188
630		-312.500000		3.906250
631		-312.500000		3.906250
632		-312.500000		4.492188
633		-312.500000		4.492188
634		-312.500000		4.492188
635		-312.500000		3.906250
636		-312.500000		3.515625
637		-312.500000		4.101563
638		-312.500000		4.101563
639		-312.500000		4.492188
640		-312.500000		4.101563
641		-312.500000		3.320313
642		-312.500000		3.906250
643		-312.500000		4.101563
644		-312.500000		3.906250
645		-312.500000		3.710938
646		-312.500000		3.515625
647		-312.500000		3.320313
648		-312.500000		3.515625
649		-312.500000		3.515625
650		-312.500000		3.515625
651		-312.500000		4.492188
652		-312.500000		3.320313
653		-312.500000		3.906250
654		-312.500000		3.125000
655		-312.500000		3.710938
656		-312.500000		3.710938
657		312.500000		3.710938
658		312.500000		4.492188
659		312.500000		4.492188
660		312.500000		4.687500
661		312.500000		4.687500
662		312.500000		4.687500
663		312.500000		5.468750
664		312.500000		5.273438
665		312.500000		5.468750
666		312.500000		5.468750
667		312.500000		5.273438
668		312.500000		5.468750
669		312.500000		5.859375
670		312.500000		5.859375
671		312.500000		5.468750
672		312.500000		5.273438
673		312.500000		4.882813
674		312.500000		5.273438
675		312.500000		4.882813
676		312.500000		4.492188
677		312.500000		3.906250
678		312.500000		4.882813
679		312.500000		3.906250
680		312.500000		3.710938
681		312.500000		4.492188
682		312.500000		4.882813
683		312.500000		4.687500
684		312.500000		4.101563
685		312.500000		4.882813
686		312.500000		4.687500
687		312.500000		5.273438
688		312.500000		5.468750
689		312.500000		5.468750
690		312.500000		5.078125
691		-312.500000		4.882813
692		-312.500000		4.296875
693		-312.500000		3.515625
694		-312.500000		3.320313
695		-312.500000		2.734375
696		-312.500000		3.125000
697		-312.500000		2.734375
698		-312.500000		2.539063
699		-312.500000		3.320313
700		-312.500000		3.710938
701		-312.500000		4.101563
702		-312.500000		4.882813
703		-312.500000		5.273438
704		-312.500000		4.687500
705		-312.500000		5.273438
706		-312.500000		5.078125
707		-312.500000		5.468750
708		-312.500000		4.492188
709		-312.500000		3.906250
710		-312.500000		3.125000
711		-312.500000		3.710938
712		-312.500000		1.953125
713		-312.500000		3.906250
714		-312.500000		4.882813
715		-312.500000		5.273438
716		-312.500000		5.468750
717		-312.500000		5.273438
718		-312.500000		4.492188
719		-312.500000		4.101563
720		-312.500000		3.906250
721		-312.500000		3.125000
722		-312.500000		2.929688
723		-312.500000		2.929688
724		-312.500000		3.515625
725		-312.500000		4.492188
726		-312.500000		3.906250
727		-312.500000		4.101563
728		-312.500000		3.710938
729		-312.500000		2.734375
730		312.500000		3.125000
731		312.500000		3.515625
732		312.500000		3.710938
733		312.500000		4.687500
734		312.500000		5.468750
735		312.500000		4.492188
736		312.500000		4.492188
737		312.500000		3.320313
738		312.500000		3.125000
739		312.500000		3.710938
740		312.500000		4.492188
741		312.500000		4.101563
742		312.500000		3.906250
743		312.500000		3.125000
744		390.625000		2.929688
745		312.500000		3.515625
746		312.500000		3.515625
747		312.500000		4.296875
748		312.500000		4.687500
749		312.500000		4.101563
750		312.500000		3.515625
751		312.500000		3.125000
752		312.500000		4.296875
753		312.500000		4.687500
754		312.500000		5.468750
755		312.500000		3.906250
756		312.500000		3.710938
757		312.500000		3.515625
758		312.500000		3.906250
759		312.500000		3.320313
760		390.625000		3.906250
761		312.500000		3.710938
762		312.500000		2.929688
763		312.500000		2.148438
764		-312.500000		2.343750
765		-312.500000		2.148438
766		-312.500000		2.734375
767		-312.500000		3.515625
768		-312.500000		4.101563
769		-312.500000		4.296875
770		-312.500000		3.320313
771		-312.500000		3.320313
772		-312.500000		3.710938
773		-312.500000		3.906250
774		-312.500000		4.687500
775		-312.500000		3.906250
776		-312.500000		3.320313
777		-312.500000		2.734375
778		-312.500000		2.734375
779		-312.500000		2.734375
780		-312.500000		3.320313
781		-312.500000		3.515625
782		-312.500000		3.125000
783		-312.500000		2.539063
784		-312.500000		2.929688
785		-312.500000		2.929688
786		-312.500000		4.101563
787		-312.500000		4.687500
788		-312.500000		4.101563
789		-312.500000		2.539063
790		-312.500000		2.148438
791		-312.500000		2.148438
792		-312.500000		2.929688
793		-312.500000		3.320313
794		-312.500000		3.320313
795		-312.500000		2.929688
796		-312.500000		2.148438
797		-312.500000		1.367188
798		-312.500000		2.148438
799		-312.500000		2.929688
800		-312.500000		3.320313
801		-312.500000		4.101563
802		312.500000		5.468750
803		312.500000		2.734375
804		312.500000		3.320313
805		312.500000		3.906250
806		312.500000		4.296875
807		312.500000		4.687500
808		312.500000		3.710938
809		312.500000		3.320313
810		312.500000		3.320313
811		312.500000		2.343750
812		312.500000		3.125000
813		312.500000		2.929688
814		312.500000		3.906250
815		312.500000		2.343750
816		312.500000		2.343750
817		312.500000		2.148438
818		312.500000		2.734375
819		312.500000		3.710938
820		312.500000		3.320313
821		312.500000		4.101563
822		312.500000		3.320313
823		312.500000		2.539063
824		312.500000		2.539063
825		312.500000		3.320313
826		312.500000		3.906250
827		312.500000		4.101563
828		312.500000		3.906250
829		312.500000		2.539063
830		312.500000		3.320313
831		312.500000		3.125000
832		312.500000		3.125000
833		312.500000		2.929688
834		312.500000		2.539063
835		312.500000		3.125000
836		-312.500000		3.320313
837		-312.500000		3.125000
838		-312.500000		3.125000
839		-312.500000		3.320313
840		-312.500000		3.906250
841		-312.500000		3.906250
842		-312.500000		3.125000
843		-312.500000		2.734375
844		-312.500000		2.929688
845		-312.500000		3.320313
846		-312.500000		3.320313
847		-312.500000		2.539063
848		-312.500000		2.539063
849		-312.500000		2.734375
850		-312.500000		2.343750
851		-312.500000		1.953125
852		-312.500000		1.953125
853		-312.500000		2.539063
854		-312.500000		2.539063
855		-312.500000		2.539063
856		-312.500000		1.953125
857		-312.500000		2.539063
858		-312.500000		2.734375
859		-312.500000		2.539063
860		-312.500000		2.929688
861		-312.500000		2.929688
862		-312.500000		2.929688
863		-312.500000		2.929688
864		-312.500000		2.929688
865		-312.500000		2.539063
866		-312.500000		1.757813
867		-312.500000		2.539063
868		-312.500000		1.953125
869		-312.500000		2.148438
870		-312.500000		2.734375
871		-312.500000		2.734375
872		-312.500000		3.710938
873		-312.500000		3.515625
874		-312.500000		3.906250
875		312.500000		3.515625
876		312.500000		3.515625
877		312.500000		2.929688
878		312.500000		2.539063
879		312.500000		2.539063
880		312.500000		3.125000
881		312.500000		5.273438
882		312.500000		3.515625
883		312.500000		3.710938
884		312.500000		1.953125
885		312.500000		1.953125
886		312.500000		1.953125
887		312.500000		1.562500
888		312.500000		2.734375
889		312.500000		3.320313
890		312.500000		3.515625
891		312.500000		3.710938
892		312.500000		3.320313
893		312.500000		2.734375
894		312.500000		2.343750
895		312.500000		3.515625
896		312.500000		3.906250
897		312.500000		3.710938
898		312.500000		3.710938
899		312.500000		2.929688
900		312.500000		2.539063
901		312.500000		3.515625
902		312.500000		3.710938
903		312.500000		3.320313
904		312.500000		2.734375
905		312.500000		2.734375
906		312.500000		3.125000
907		312.500000		3.320313
908		312.500000		3.515625
909		-312.500000		1.953125
910		-312.500000		2.539063
911		-312.500000		3.320313
912		-312.500000		2.343750
913		-312.500000		2.343750
914		-312.500000		2.148438
915		-312.500000		2.929688
916		-312.500000		2.343750
917		-312.500000		1.367188
918		-312.500000		1.757813
919		-312.500000		2.734375
920		-312.500000		2.734375
921		-312.500000		1.562500
922		-312.500000		2.148438
923		-312.500000		1.757813
924		-312.500000		2.734375
925		-312.500000		2.343750
926		-312.500000		1.562500
927		-312.500000		2.343750
928		-312.500000		3.515625
929		-312.500000		3.125000
930		-312.500000		2.343750
931		-312.500000		1.953125
932		-312.500000		2.734375
933		-312.500000		3.710938
934		-312.500000		3.906250
935		-312.500000		3.125000
936		-312.500000		2.539063
937		-312.500000		2.539063
938		-312.500000		2.539063
939		-312.500000		3.515625
940		-312.500000		3.320313
941		-312.500000		2.929688
942		-312.500000		1.953125
943		-312.500000		1.757813
944		-312.500000		2.734375
945		-312.500000		2.929688
946		-312.500000		2.929688
947		390.625000		2.343750
948		390.625000		1.562500
949		312.500000		1.367188
950		312.500000		2.148438
951		312.500000		2.539063
952		312.500000		2.734375
953		390.625000		1.953125
954		390.625000		1.562500
955		312.500000		1.757813
956		312.500000		2.148438
957		312.500000		2.148438
958		312.500000		2.734375
959		312.500000		2.929688
960		312.500000		2.929688
961		312.500000		3.125000
962		312.500000		3.125000
963		312.500000		1.757813
964		312.500000		1.367188
965		312.500000		1.953125
966		312.500000		1.953125
967		312.500000		1.953125
968		312.500000		1.757813
969		312.500000		2.148438
970		312.500000		2.929688
971		312.500000		2.148438
972		312.500000		2.148438
973		312.500000		3.125000
974		312.500000		2.929688
975		312.500000		3.125000
976		312.500000		3.125000
977		312.500000		2.929688
978		312.500000		3.320313
979		312.500000		3.125000
980		312.500000		2.929688
981		-312.500000		3.125000
982		-312.500000		2.539063
983		-312.500000		2.734375
984		-312.500000		2.148438
985		-312.500000		1.757813
986		-312.500000		2.343750
987		-312.500000		1.953125
988		-312.500000		1.757813
989		-312.500000		1.562500
990		-312.500000		1.953125
991		-312.500000		2.343750
992		-312.500000		2.343750
993		-312.500000		1.953125
994		-312.500000		2.148438
995		-312.500000		2.734375
996		-312.500000		3.320313
997		-312.500000		2.929688
998		-312.500000		2.734375
999		-312.500000		2.343750
1000		-312.500000		2.148438
1001		-312.500000		3.515625
1002		-312.500000		3.710938
1003		-312.500000		3.515625
1004		-312.500000		3.320313
1005		-312.500000		3.320313
1006		-312.500000		3.710938
1007		-312.500000		3.515625
1008		-312.500000		3.320313
1009		-312.500000		3.125000
1010		-312.500000		3.125000
1011		-312.500000		2.539063
1012		-312.500000		3.710938
1013		-312.500000		3.906250
1014		-312.500000		3.125000
1015		-312.500000		3.515625
1016		-312.500000		3.320313
1017		-312.500000		3.906250
1018		-312.500000		4.101563
1019		-312.500000		3.906250
1020		312.500000		3.710938
1021		312.500000		4.296875
1022		312.500000		3.710938
1023		312.500000		4.492188
1024		312.500000		4.101563
1025		312.500000		3.710938
1026		312.500000		3.710938
1027		312.500000		4.101563
1028		312.500000		4.296875
1029		312.500000		3.515625
1030		312.500000		3.710938
1031		312.500000		3.906250
1032		312.500000		3.710938
1033		312.500000		2.929688
1034		312.500000		3.320313
1035		312.500000		3.320313
1036		312.500000		3.906250
1037		312.500000		2.734375
1038		312.500000		2.539063
1039		312.500000		2.539063
1040		312.500000		3.320313
1041		312.500000		2.734375
1042		312.500000		2.539063
1043		312.500000		3.125000
1044		312.500000		2.929688
1045		312.500000		3.320313
1046		312.500000		3.515625
1047		312.500000		2.929688
1048		312.500000		2.929688
1049		312.500000		3.320313
1050		312.500000		3.515625
1051		312.500000		3.515625
1052		312.500000		3.515625
1053		312.500000		3.125000
1054		-312.500000		2.734375
1055		-312.500000		2.539063
1056		-312.500000		2.734375
1057		-312.500000		2.539063
1058		-312.500000		2.343750
1059		-312.500000		2.148438
1060		-312.500000		2.343750
1061		-312.500000		2.343750
1062		-312.500000		2.539063
1063		-312.500000		1.953125
1064		-312.500000		2.539063
1065		-312.500000		1.757813
1066		-312.500000		2.148438
1067		-312.500000		1.953125
1068		-312.500000		1.562500
1069		-312.500000		1.757813
1070		-312.500000		1.562500
1071		-312.500000		1.562500
1072		-312.500000		1.367188
1073		-312.500000		1.757813
1074		-312.500000		1.367188
1075		-312.500000		0.585938
1076		-312.500000		1.171875
1077		-312.500000		1.171875
1078		-312.500000		1.171875
1079		-312.500000		1.562500
1080		-312.500000		1.757813
1081		-312.500000		2.148438
1082		-312.500000		1.562500
1083		-312.500000		2.148438
1084		-312.500000		2.148438
1085		-312.500000		2.539063
1086		-312.500000		2.148438
1087		-312.500000		2.343750
1088		-312.500000		2.148438
1089		-312.500000		2.539063
1090		-312.500000		1.562500
1091		-312.500000		1.562500
1092		390.625000		1.367188
1093		312.500000		1.757813
1094		390.625000		1.757813
1095		312.500000		0.976563
