Channel              :		CH1		CH2
353		-1406.250000		21.093750
354		-1406.250000		19.531250
355		-1406.250000		17.187500
356		-1406.250000		14.843750
357		-1406.250000		10.937500
358		-1406.250000		7.031250
359		-1406.250000		4.687500
360		-1406.250000		-0.781250
361		-1406.250000		-3.906250
362		-1406.250000		-5.468750
363		-1406.250000		-4.687500
364		-1406.250000		-6.250000
365		-1406.250000		-3.906250
366		-1406.250000		-3.125000
367		-1406.250000		1.562500
368		-1406.250000		3.125000
369		-1406.250000		7.812500
370		-1406.250000		5.468750
371		-1406.250000		4.687500
372		-1406.250000		1.562500
373		-1406.250000		-0.781250
374		-1406.250000		-7.031250
375		-1406.250000		-9.375000
376		-1406.250000		-10.937500
377		-1406.250000		-9.375000
378		-1406.250000		-7.812500
379		-1406.250000		-3.125000
380		-1406.250000		-0.781250
381		-1406.250000		2.343750
382		-1406.250000		4.687500
383		-1406.250000		5.468750
384		-1406.250000		3.125000
385		-1406.250000		2.343750
386		-1406.250000		0.000000
387		-1406.250000		-2.343750
388		-1406.250000		-3.906250
389		-1406.250000		-4.687500
390		-1406.250000		-5.468750
391		-1406.250000		-4.687500
392		-1406.250000		-3.125000
393		-1406.250000		-2.343750
394		-1406.250000		-1.562500
395		-1406.250000		2.343750
396		-1406.250000		5.468750
397		-1406.250000		6.250000
398		-1406.250000		7.031250
399		-1406.250000		5.468750
400		-1406.250000		1.562500
401		-1406.250000		-1.562500
402		-1406.250000		-3.125000
403		-1406.250000		-4.687500
404		-1406.250000		-5.468750
405		-1406.250000		-2.343750
406		-1406.250000		1.562500
407		-1406.250000		3.906250
408		-1406.250000		5.468750
409		-1406.250000		8.593750
410		-1406.250000		7.812500
411		-1406.250000		7.812500
412		-1406.250000		6.250000
413		-1406.250000		6.250000
414		-1406.250000		3.125000
415		-1406.250000		4.687500
416		-1406.250000		3.906250
417		-1406.250000		3.125000
418		-1406.250000		0.781250
419		-1406.250000		1.562500
420		-1406.250000		-3.125000
421		-1406.250000		-3.906250
422		-1406.250000		-6.250000
423		-1406.250000		-3.906250
424		-1406.250000		-3.125000
425		-1406.250000		0.781250
426		-1406.250000		3.125000
427		-1406.250000		4.687500
428		-1406.250000		4.687500
429		-1406.250000		7.812500
430		-1406.250000		7.031250
431		-1406.250000		7.031250
432		-1406.250000		5.468750
433		-1406.250000		5.468750
434		-1406.250000		3.906250
435		-1406.250000		5.468750
436		-1406.250000		3.906250
437		-1406.250000		1.562500
438		-1406.250000		-0.781250
439		-1406.250000		0.000000
440		-1406.250000		-0.781250
441		-1406.250000		0.000000
442		-1406.250000		3.125000
443		-1406.250000		4.687500
444		-1406.250000		5.468750
445		-1406.250000		5.468750
446		-1406.250000		3.906250
447		-1406.250000		0.000000
448		-1406.250000		-2.343750
449		-1406.250000		-3.125000
450		-1406.250000		-7.031250
451		-1406.250000		-7.031250
452		-1406.250000		-3.906250
453		-1406.250000		-1.562500
454		-1406.250000		0.000000
455		-1406.250000		2.343750
456		-1406.250000		5.468750
457		-1406.250000		6.250000
458		-1406.250000		7.812500
459		-1406.250000		8.593750
460		-1406.250000		7.812500
461		-1406.250000		7.031250
462		-1406.250000		6.250000
463		-1406.250000		7.031250
464		-1406.250000		5.468750
465		-1406.250000		5.468750
466		-1406.250000		4.687500
467		-1406.250000		5.468750
468		-1406.250000		3.906250
469		-1406.250000		3.125000
470		-1406.250000		-1.562500
471		-1406.250000		-3.906250
472		-1406.250000		-6.250000
473		-1406.250000		-5.468750
474		-1406.250000		-6.250000
475		-1406.250000		-1.562500
476		-1406.250000		1.562500
477		-1406.250000		6.250000
478		-1406.250000		9.375000
479		-1406.250000		14.062500
480		-1406.250000		14.843750
481		-1406.250000		16.406250
482		-1406.250000		14.843750
483		-1406.250000		10.937500
484		-1406.250000		5.468750
485		-1406.250000		3.125000
486		-1406.250000		1.562500
487		-1406.250000		1.562500
488		-1406.250000		4.687500
489		-1406.250000		7.812500
490		-1406.250000		11.718750
491		-1406.250000		14.843750
492		-1406.250000		17.187500
493		-1406.250000		17.187500
494		-1406.250000		14.843750
495		-1406.250000		11.718750
496		-1406.250000		4.687500
497		-1406.250000		-3.906250
498		-1406.250000		-9.375000
499		-1406.250000		-14.062500
500		-1406.250000		-16.406250
501		-1406.250000		-15.625000
502		-1406.250000		-11.718750
503		-1406.250000		-7.812500
504		-1406.250000		-4.687500
505		-1406.250000		0.000000
506		-1406.250000		2.343750
507		-1406.250000		3.906250
508		-1406.250000		4.687500
509		-1406.250000		4.687500
510		-1406.250000		2.343750
511		-1406.250000		1.562500
512		-1406.250000		2.343750
513		-1406.250000		2.343750
514		-1406.250000		2.343750
515		-1406.250000		4.687500
516		-1406.250000		5.468750
517		-1406.250000		6.250000
518		-1406.250000		4.687500
519		-1406.250000		5.468750
520		-1406.250000		3.125000
521		-1406.250000		3.125000
522		-1406.250000		2.343750
523		-1406.250000		3.125000
524		-1406.250000		3.906250
525		-1406.250000		7.812500
526		-1406.250000		10.156250
527		-1406.250000		10.937500
528		-1406.250000		10.937500
529		-1406.250000		11.718750
530		-1406.250000		9.375000
531		-1406.250000		7.812500
532		-1406.250000		3.125000
533		-1406.250000		0.781250
534		-1406.250000		-1.562500
535		-1406.250000		0.000000
536		-1406.250000		0.000000
537		-1406.250000		0.781250
538		-1406.250000		3.125000
539		-1406.250000		5.468750
540		-1406.250000		4.687500
541		-1406.250000		3.125000
542		-1406.250000		0.781250
543		-1406.250000		-3.125000
544		-1406.250000		-5.468750
545		-1406.250000		-7.812500
546		-1406.250000		-9.375000
547		-1406.250000		-10.156250
548		-1406.250000		-7.031250
549		-1406.250000		-5.468750
550		-1406.250000		-2.343750
551		-1406.250000		1.562500
552		-1406.250000		5.468750
553		-1406.250000		3.906250
554		-1406.250000		5.468750
555		-1406.250000		3.906250
556		-1406.250000		1.562500
557		-1406.250000		-1.562500
558		-1406.250000		-3.125000
559		-1406.250000		-5.468750
560		-1406.250000		-6.250000
561		-1406.250000		-5.468750
562		-1406.250000		-3.906250
563		-1406.250000		-2.343750
564		-1406.250000		0.781250
565		-1406.250000		6.250000
566		-1406.250000		7.031250
567		-1406.250000		7.812500
568		-1406.250000		8.593750
569		-1406.250000		7.812500
570		-1406.250000		4.687500
571		-1406.250000		2.343750
572		-1406.250000		2.343750
573		-1406.250000		3.125000
574		-1406.250000		3.125000
575		-1406.250000		4.687500
576		-1406.250000		4.687500
577		-1406.250000		3.906250
578		-1406.250000		2.343750
579		-1406.250000		0.000000
580		-1406.250000		-4.687500
581		-1406.250000		-5.468750
582		-1406.250000		-5.468750
583		-1406.250000		-5.468750
584		-1406.250000		-3.906250
585		-1406.250000		0.000000
586		-1406.250000		1.562500
587		-1406.250000		3.906250
588		-1406.250000		3.906250
589		-1406.250000		3.125000
590		-1406.250000		0.000000
591		-1406.250000		1.562500
592		-1406.250000		0.000000
593		-1406.250000		-2.343750
594		-1406.250000		-2.343750
595		-1406.250000		0.000000
596		-1406.250000		2.343750
597		-1406.250000		3.906250
598		-1406.250000		8.593750
599		-1406.250000		10.156250
600		-1406.250000		12.500000
601		-1406.250000		12.500000
602		-1406.250000		13.281250
603		-1406.250000		11.718750
604		-1406.250000		10.937500
605		-1406.250000		9.375000
606		-1406.250000		5.468750
607		-1406.250000		2.343750
608		-1406.250000		-0.781250
609		-1406.250000		-7.031250
610		-1406.250000		-10.156250
611		-1406.250000		-11.718750
612		-1406.250000		-12.500000
613		-1406.250000		-14.843750
614		-1406.250000		-14.843750
615		-1406.250000		-14.843750
616		-1406.250000		-14.843750
617		-1406.250000		-13.281250
618		-1406.250000		-10.156250
619		-1406.250000		-7.031250
620		-1406.250000		-3.906250
621		-1406.250000		0.781250
622		-1406.250000		3.906250
623		-1406.250000		5.468750
624		-1406.250000		7.812500
625		-1406.250000		11.718750
626		-1406.250000		13.281250
627		-1406.250000		15.625000
628		-1406.250000		17.968750
629		-1406.250000		19.531250
630		-1406.250000		21.093750
631		-1406.250000		22.656250
632		-1406.250000		21.093750
633		-1406.250000		17.968750
634		-1406.250000		14.843750
635		-1406.250000		13.281250
636		-1406.250000		6.250000
637		-1406.250000		2.343750
638		-1406.250000		-3.125000
639		-1406.250000		-7.031250
640		-1406.250000		-9.375000
641		-1406.250000		-10.156250
642		-1406.250000		-12.500000
643		-1406.250000		-13.281250
644		-1406.250000		-10.937500
645		-1406.250000		-8.593750
646		-1406.250000		-7.812500
647		-1406.250000		-6.250000
648		-1406.250000		-2.343750
649		-1406.250000		-2.343750
650		-1406.250000		-0.781250
651		-1406.250000		0.781250
652		-1406.250000		2.343750
653		-1406.250000		4.687500
654		-1406.250000		9.375000
655		-1406.250000		12.500000
656		-1406.250000		15.625000
657		-1406.250000		20.312500
658		-1406.250000		26.562500
659		-1406.250000		28.125000
660		-1406.250000		29.687500
661		-1406.250000		28.906250
662		-1406.250000		27.343750
663		-1406.250000		20.312500
664		-1406.250000		14.062500
665		-1406.250000		5.468750
666		-1406.250000		-3.125000
667		-1406.250000		-10.156250
668		-1406.250000		-15.625000
669		-1406.250000		-22.656250
670		-1406.250000		-26.562500
671		-1406.250000		-26.562500
672		-1406.250000		-25.000000
673		-1406.250000		-21.875000
674		-1406.250000		-16.406250
675		-1406.250000		-8.593750
676		-1406.250000		-4.687500
677		-1406.250000		0.000000
678		-1406.250000		3.125000
679		-1406.250000		7.031250
680		-1406.250000		7.031250
681		-1406.250000		10.156250
682		-1406.250000		10.937500
683		-1406.250000		10.937500
684		-1406.250000		11.718750
685		-1406.250000		13.281250
686		-1406.250000		11.718750
687		-1406.250000		13.281250
688		-1406.250000		12.500000
689		-1406.250000		11.718750
690		-1406.250000		9.375000
691		-1406.250000		9.375000
692		-1406.250000		7.031250
693		-1406.250000		5.468750
694		-1406.250000		4.687500
695		-1406.250000		3.125000
696		-1406.250000		2.343750
697		-1406.250000		3.125000
698		-1406.250000		3.906250
699		-1406.250000		2.343750
700		-1406.250000		2.343750
701		-1406.250000		3.125000
702		-1406.250000		2.343750
703		-1406.250000		1.562500
704		-1406.250000		0.781250
705		-1406.250000		0.000000
706		-1406.250000		-0.781250
707		-1406.250000		-0.781250
708		-1406.250000		-0.781250
709		-1406.250000		-3.125000
710		-1406.250000		-2.343750
711		-1406.250000		-3.125000
712		-1406.250000		-3.125000
713		-1406.250000		-5.468750
714		-1406.250000		-3.906250
715		-1406.250000		-3.906250
716		-1406.250000		-1.562500
717		-1406.250000		0.781250
718		-1406.250000		3.906250
719		-1406.250000		4.687500
720		-1406.250000		7.031250
721		-1406.250000		9.375000
722		-1406.250000		7.812500
723		-1406.250000		5.468750
724		-1406.250000		3.906250
725		-1406.250000		2.343750
726		-1406.250000		0.000000
727		-1406.250000		-2.343750
728		-1406.250000		-3.125000
729		-1406.250000		-3.906250
730		-1406.250000		-2.343750
731		-1406.250000		-0.781250
732		-1406.250000		-1.562500
733		-1406.250000		-1.562500
734		-1406.250000		-1.562500
735		-1406.250000		-1.562500
736		-1406.250000		-3.125000
737		-1406.250000		-3.906250
738		-1406.250000		-4.687500
739		-1406.250000		-3.906250
740		-1406.250000		-2.343750
741		-1406.250000		2.343750
742		-1406.250000		7.031250
743		-1406.250000		11.718750
744		-1406.250000		17.968750
745		-1406.250000		21.093750
746		-1406.250000		21.093750
747		-1406.250000		18.750000
748		-1406.250000		14.843750
749		-1406.250000		8.593750
750		-1406.250000		3.125000
751		-1406.250000		0.000000
752		-1406.250000		-3.125000
753		-1406.250000		-3.125000
754		-1406.250000		-0.781250
755		-1406.250000		-0.781250
756		-1406.250000		0.000000
757		-1406.250000		0.781250
758		-1406.250000		0.000000
759		-1406.250000		-2.343750
760		-1406.250000		-1.562500
761		-1406.250000		-3.125000
762		-1406.250000		-1.562500
763		-1406.250000		0.000000
764		-1406.250000		3.125000
765		-1406.250000		3.125000
766		-1406.250000		6.250000
767		-1406.250000		9.375000
768		-1406.250000		14.062500
769		-1406.250000		14.843750
770		-1406.250000		17.968750
771		-1406.250000		17.968750
772		-1406.250000		17.968750
773		-1406.250000		16.406250
774		-1406.250000		16.406250
775		-1406.250000		12.500000
776		-1406.250000		8.593750
777		-1406.250000		7.031250
778		-1406.250000		3.125000
779		-1406.250000		0.000000
780		-1406.250000		-0.781250
781		-1406.250000		0.000000
782		-1406.250000		0.000000
783		-1406.250000		-0.781250
784		-1406.250000		-1.562500
785		-1406.250000		-1.562500
786		-1406.250000		-2.343750
787		-1406.250000		-0.781250
788		-1406.250000		-1.562500
789		-1406.250000		-2.343750
790		-1406.250000		-3.906250
791		-1406.250000		-3.125000
792		-1406.250000		-4.687500
793		-1406.250000		-3.906250
794		-1406.250000		-3.125000
795		-1406.250000		-2.343750
796		-1406.250000		0.781250
797		-1406.250000		6.250000
798		-1406.250000		10.937500
799		-1406.250000		14.062500
800		-1406.250000		18.750000
801		-1406.250000		21.093750
802		-1406.250000		21.875000
803		-1406.250000		20.312500
804		-1406.250000		17.968750
805		-1406.250000		12.500000
806		-1406.250000		9.375000
807		-1406.250000		7.812500
808		-1406.250000		3.906250
809		-1406.250000		-0.781250
810		-1406.250000		-1.562500
811		-1406.250000		-2.343750
812		-1406.250000		-1.562500
813		-1406.250000		-1.562500
814		-1406.250000		1.562500
815		-1406.250000		0.781250
816		-1406.250000		3.906250
817		-1406.250000		2.343750
818		-1406.250000		0.781250
819		-1406.250000		-3.906250
820		-1406.250000		-4.687500
821		-1406.250000		-4.687500
822		-1406.250000		-3.906250
823		-1406.250000		-0.781250
824		-1406.250000		5.468750
825		-1406.250000		7.812500
826		-1406.250000		13.281250
827		-1406.250000		17.187500
828		-1406.250000		21.875000
829		-1406.250000		23.437500
830		-1406.250000		26.562500
831		-1406.250000		26.562500
832		-1406.250000		23.437500
833		-1406.250000		17.968750
834		-1406.250000		11.718750
835		-1406.250000		4.687500
836		-1406.250000		-1.562500
837		-1406.250000		-4.687500
838		-1406.250000		-9.375000
839		-1406.250000		-12.500000
840		-1406.250000		-13.281250
841		-1406.250000		-12.500000
842		-1406.250000		-11.718750
843		-1406.250000		-9.375000
844		-1406.250000		-6.250000
845		-1406.250000		-4.687500
846		-1406.250000		-3.906250
847		-1406.250000		-3.125000
848		-1406.250000		-3.906250
849		-1406.250000		-5.468750
850		-1406.250000		-3.906250
851		-1406.250000		-1.562500
852		-1406.250000		1.562500
853		-1406.250000		7.031250
854		-1406.250000		12.500000
855		-1406.250000		14.062500
856		-1406.250000		15.625000
857		-1406.250000		18.750000
858		-1406.250000		19.531250
859		-1406.250000		18.750000
860		-1406.250000		17.968750
861		-1406.250000		14.843750
862		-1406.250000		11.718750
863		-1406.250000		7.812500
864		-1406.250000		5.468750
865		-1406.250000		0.000000
866		-1406.250000		0.000000
867		-1406.250000		0.000000
868		-1406.250000		0.781250
869		-1406.250000		1.562500
870		-1406.250000		3.125000
871		-1406.250000		1.562500
872		-1406.250000		2.343750
873		-1406.250000		3.125000
874		-1406.250000		3.906250
875		-1406.250000		1.562500
876		-1406.250000		0.781250
877		-1406.250000		-0.781250
878		-1406.250000		-2.343750
879		-1406.250000		-5.468750
880		-1406.250000		-5.468750
881		-1406.250000		-6.250000
882		-1406.250000		-4.687500
883		-1406.250000		-2.343750
884		-1406.250000		2.343750
885		-1406.250000		4.687500
886		-1406.250000		5.468750
887		-1406.250000		8.593750
888		-1406.250000		10.937500
889		-1406.250000		11.718750
890		-1406.250000		11.718750
891		-1406.250000		10.937500
892		-1406.250000		8.593750
893		-1406.250000		5.468750
894		-1406.250000		3.125000
895		-1406.250000		-0.781250
896		-1406.250000		-3.125000
897		-1406.250000		-1.562500
898		-1406.250000		-1.562500
899		-1406.250000		0.000000
900		-1406.250000		1.562500
901		-1406.250000		0.781250
902		-1406.250000		0.000000
903		-1406.250000		-0.781250
904		-1406.250000		-1.562500
905		-1406.250000		-3.125000
906		-1406.250000		-3.906250
907		-1406.250000		-3.906250
908		-1406.250000		-3.906250
909		-1406.250000		-3.125000
910		-1406.250000		1.562500
911		-1406.250000		5.468750
912		-1406.250000		10.937500
913		-1406.250000		16.406250
914		-1406.250000		20.312500
915		-1406.250000		18.750000
916		-1406.250000		16.406250
917		-1406.250000		12.500000
918		-1406.250000		6.250000
919		-1406.250000		-1.562500
920		-1406.250000		-3.906250
921		-1406.250000		-7.812500
922		-1406.250000		-7.031250
923		-1406.250000		-7.031250
924		-1406.250000		-3.906250
925		-1406.250000		-4.687500
926		-1406.250000		-0.781250
927		-1406.250000		1.562500
928		-1406.250000		4.687500
929		-1406.250000		5.468750
930		-1406.250000		7.031250
931		-1406.250000		6.250000
932		-1406.250000		4.687500
933		-1406.250000		2.343750
934		-1406.250000		2.343750
935		-1406.250000		2.343750
936		-1406.250000		4.687500
937		-1406.250000		6.250000
938		-1406.250000		8.593750
939		-1406.250000		10.156250
940		-1406.250000		12.500000
941		-1406.250000		13.281250
942		-1406.250000		11.718750
943		-1406.250000		10.156250
944		-1406.250000		8.593750
945		-1406.250000		4.687500
946		-1406.250000		-0.781250
947		-1406.250000		-3.906250
948		-1406.250000		-8.593750
949		-1406.250000		-12.500000
950		-1406.250000		-14.062500
951		-1406.250000		-15.625000
952		-1406.250000		-16.406250
953		-1406.250000		-13.281250
954		-1406.250000		-9.375000
955		-1406.250000		-7.031250
956		-1406.250000		-2.343750
957		-1406.250000		3.125000
958		-1406.250000		7.031250
959		-1406.250000		10.156250
960		-1406.250000		13.281250
961		-1406.250000		13.281250
962		-1406.250000		14.062500
