Channel              :		CH1		CH2
240		-1406.250000		-11.718750
241		-1406.250000		-11.718750
242		-1406.250000		-12.500000
243		-1406.250000		-13.281250
244		-1406.250000		-13.281250
245		-1406.250000		-13.281250
246		-1406.250000		-14.062500
247		-1406.250000		-13.281250
248		-1406.250000		-10.937500
249		-1406.250000		-11.718750
250		-1406.250000		-10.937500
251		-1406.250000		-8.593750
252		-1406.250000		-7.031250
253		-1406.250000		-7.031250
254		-1406.250000		-5.468750
255		-1406.250000		-2.343750
256		-1406.250000		0.000000
257		-1406.250000		0.781250
258		-1406.250000		3.906250
259		-1406.250000		6.250000
260		-1406.250000		7.031250
261		-1406.250000		7.812500
262		-1406.250000		10.156250
263		-1406.250000		10.937500
264		-1406.250000		10.937500
265		-1406.250000		12.500000
266		-1406.250000		14.062500
267		-1406.250000		14.062500
268		-1406.250000		14.062500
269		-1406.250000		15.625000
270		-1406.250000		16.406250
271		-1406.250000		16.406250
272		-1406.250000		18.750000
273		-1406.250000		21.093750
274		-1406.250000		21.093750
275		-1406.250000		21.875000
276		-1406.250000		23.437500
277		-1406.250000		24.218750
278		-1406.250000		23.437500
279		-1406.250000		25.000000
280		-1406.250000		25.000000
281		-1406.250000		24.218750
282		-1406.250000		24.218750
283		-1406.250000		25.000000
284		-1406.250000		25.000000
285		-1406.250000		22.656250
286		-1406.250000		21.875000
287		-1406.250000		21.093750
288		-1406.250000		18.750000
289		-1406.250000		16.406250
290		-1406.250000		14.843750
291		-1406.250000		12.500000
292		-1406.250000		9.375000
293		-1406.250000		6.250000
294		-1406.250000		3.906250
295		-1406.250000		0.000000
296		-1406.250000		-3.906250
297		-1406.250000		-7.031250
298		-1406.250000		-9.375000
299		-1406.250000		-13.281250
300		-1406.250000		-16.406250
301		-1406.250000		-18.750000
302		-1406.250000		-21.875000
303		-1406.250000		-25.000000
304		-1406.250000		-27.343750
305		-1406.250000		-28.125000
306		-1406.250000		-29.687500
307		-1406.250000		-31.250000
308		-1406.250000		-31.250000
309		-1406.250000		-32.031250
310		-1406.250000		-32.812500
311		-1406.250000		-32.812500
312		-1406.250000		-32.031250
313		-1406.250000		-32.031250
314		-1406.250000		-31.250000
315		-1406.250000		-28.125000
316		-1406.250000		-25.781250
317		-1406.250000		-24.218750
318		-1406.250000		-22.656250
319		-1406.250000		-18.750000
320		-1406.250000		-15.625000
321		-1406.250000		-13.281250
322		-1406.250000		-10.156250
323		-1406.250000		-6.250000
324		-1406.250000		-3.906250
325		-1406.250000		-1.562500
326		-1406.250000		2.343750
327		-1406.250000		4.687500
328		-1406.250000		6.250000
329		-1406.250000		8.593750
330		-1406.250000		10.937500
331		-1406.250000		12.500000
332		-1406.250000		13.281250
333		-1406.250000		14.843750
334		-1406.250000		15.625000
335		-1406.250000		14.843750
336		-1406.250000		12.500000
337		-1406.250000		13.281250
338		-1406.250000		12.500000
339		-1406.250000		10.937500
340		-1406.250000		10.156250
341		-1406.250000		9.375000
342		-1406.250000		8.593750
343		-1406.250000		7.031250
344		-1406.250000		7.812500
345		-1406.250000		8.593750
346		-1406.250000		7.812500
347		-1406.250000		8.593750
348		-1406.250000		10.156250
349		-1406.250000		11.718750
350		-1406.250000		12.500000
351		-1406.250000		14.062500
352		-1406.250000		15.625000
353		-1406.250000		16.406250
354		-1406.250000		17.968750
355		-1406.250000		18.750000
356		-1406.250000		18.750000
357		-1406.250000		18.750000
358		-1406.250000		17.968750
359		-1406.250000		17.187500
360		-1406.250000		14.843750
361		-1406.250000		11.718750
362		-1406.250000		9.375000
363		-1406.250000		7.031250
364		-1406.250000		4.687500
365		-1406.250000		0.781250
366		-1406.250000		0.781250
367		-1406.250000		0.000000
368		-1406.250000		-1.562500
369		-1406.250000		-2.343750
370		-1406.250000		-2.343750
371		-1406.250000		-2.343750
372		-1406.250000		-2.343750
373		-1406.250000		-1.562500
374		-1406.250000		0.000000
375		-1406.250000		0.000000
376		-1406.250000		0.781250
377		-1406.250000		3.125000
378		-1406.250000		3.125000
379		-1406.250000		2.343750
380		-1406.250000		3.906250
381		-1406.250000		5.468750
382		-1406.250000		5.468750
383		-1406.250000		5.468750
384		-1406.250000		5.468750
385		-1406.250000		5.468750
386		-1406.250000		3.125000
387		-1406.250000		2.343750
388		-1406.250000		3.125000
389		-1406.250000		1.562500
390		-1406.250000		0.000000
391		-1406.250000		-0.781250
392		-1406.250000		-1.562500
393		-1406.250000		-3.906250
394		-1406.250000		-6.250000
395		-1406.250000		-6.250000
396		-1406.250000		-7.812500
397		-1406.250000		-10.156250
398		-1406.250000		-10.937500
399		-1406.250000		-10.156250
400		-1406.250000		-11.718750
401		-1406.250000		-12.500000
402		-1406.250000		-12.500000
403		-1406.250000		-11.718750
404		-1406.250000		-12.500000
405		-1406.250000		-11.718750
406		-1406.250000		-9.375000
407		-1406.250000		-7.812500
408		-1406.250000		-7.031250
409		-1406.250000		-5.468750
410		-1406.250000		-3.125000
411		-1406.250000		-2.343750
412		-1406.250000		-0.781250
413		-1406.250000		1.562500
414		-1406.250000		3.125000
415		-1406.250000		3.906250
416		-1406.250000		6.250000
417		-1406.250000		7.031250
418		-1406.250000		7.031250
419		-1406.250000		6.250000
420		-1406.250000		6.250000
421		-1406.250000		6.250000
422		-1406.250000		4.687500
423		-1406.250000		3.906250
424		-1406.250000		3.906250
425		-1406.250000		3.125000
426		-1406.250000		0.781250
427		-1406.250000		-0.781250
428		-1406.250000		-0.781250
429		-1406.250000		-3.125000
430		-1406.250000		-3.906250
431		-1406.250000		-3.906250
432		-1406.250000		-3.906250
433		-1406.250000		-5.468750
434		-1406.250000		-5.468750
435		-1406.250000		-5.468750
436		-1406.250000		-7.031250
437		-1406.250000		-7.812500
438		-1406.250000		-7.031250
439		-1406.250000		-7.031250
440		-1406.250000		-7.812500
441		-1406.250000		-7.031250
442		-1406.250000		-5.468750
443		-1406.250000		-4.687500
444		-1406.250000		-3.906250
445		-1406.250000		-1.562500
446		-1406.250000		0.781250
447		-1406.250000		1.562500
448		-1406.250000		3.906250
449		-1406.250000		7.031250
450		-1406.250000		9.375000
451		-1406.250000		10.156250
452		-1406.250000		11.718750
453		-1406.250000		13.281250
454		-1406.250000		14.843750
455		-1406.250000		14.843750
456		-1406.250000		16.406250
457		-1406.250000		17.968750
458		-1406.250000		17.187500
459		-1406.250000		17.968750
460		-1406.250000		19.531250
461		-1406.250000		19.531250
462		-1406.250000		19.531250
463		-1406.250000		18.750000
464		-1406.250000		19.531250
465		-1406.250000		18.750000
466		-1406.250000		17.968750
467		-1406.250000		17.968750
468		-1406.250000		17.187500
469		-1406.250000		14.843750
470		-1406.250000		13.281250
471		-1406.250000		12.500000
472		-1406.250000		10.156250
473		-1406.250000		7.031250
474		-1406.250000		4.687500
475		-1406.250000		2.343750
476		-1406.250000		-0.781250
477		-1406.250000		-4.687500
478		-1406.250000		-7.812500
479		-1406.250000		-10.156250
480		-1406.250000		-14.062500
481		-1406.250000		-15.625000
482		-1406.250000		-16.406250
483		-1406.250000		-17.968750
484		-1406.250000		-17.968750
485		-1406.250000		-17.968750
486		-1406.250000		-16.406250
487		-1406.250000		-15.625000
488		-1406.250000		-14.843750
489		-1406.250000		-11.718750
490		-1406.250000		-9.375000
491		-1406.250000		-8.593750
492		-1406.250000		-6.250000
493		-1406.250000		-3.125000
494		-1406.250000		-2.343750
495		-1406.250000		-1.562500
496		-1406.250000		0.000000
497		-1406.250000		2.343750
498		-1406.250000		3.125000
499		-1406.250000		3.906250
500		-1406.250000		5.468750
501		-1406.250000		6.250000
502		-1406.250000		5.468750
503		-1406.250000		5.468750
504		-1406.250000		7.031250
505		-1406.250000		6.250000
506		-1406.250000		4.687500
507		-1406.250000		4.687500
508		-1406.250000		5.468750
509		-1406.250000		3.906250
510		-1406.250000		2.343750
511		-1406.250000		1.562500
512		-1406.250000		0.781250
513		-1406.250000		-0.781250
514		-1406.250000		-1.562500
515		-1406.250000		-1.562500
516		-1406.250000		-2.343750
517		-1406.250000		-3.906250
518		-1406.250000		-3.906250
519		-1406.250000		-3.125000
520		-1406.250000		-3.906250
521		-1406.250000		-3.906250
522		-1406.250000		-2.343750
523		-1406.250000		0.000000
524		-1406.250000		0.000000
525		-1406.250000		0.781250
526		-1406.250000		3.125000
527		-1406.250000		3.906250
528		-1406.250000		4.687500
529		-1406.250000		5.468750
530		-1406.250000		7.812500
531		-1406.250000		9.375000
532		-1406.250000		9.375000
533		-1406.250000		11.718750
534		-1406.250000		13.281250
535		-1406.250000		13.281250
536		-1406.250000		13.281250
537		-1406.250000		14.062500
538		-1406.250000		14.062500
539		-1406.250000		13.281250
540		-1406.250000		13.281250
541		-1406.250000		14.062500
542		-1406.250000		13.281250
543		-1406.250000		12.500000
544		-1406.250000		12.500000
545		-1406.250000		12.500000
546		-1406.250000		11.718750
547		-1406.250000		10.937500
548		-1406.250000		11.718750
549		-1406.250000		10.937500
550		-1406.250000		9.375000
551		-1406.250000		8.593750
552		-1406.250000		8.593750
553		-1406.250000		8.593750
554		-1406.250000		7.031250
555		-1406.250000		7.812500
556		-1406.250000		8.593750
557		-1406.250000		8.593750
558		-1406.250000		9.375000
559		-1406.250000		11.718750
560		-1406.250000		12.500000
561		-1406.250000		11.718750
562		-1406.250000		12.500000
563		-1406.250000		14.062500
564		-1406.250000		13.281250
565		-1406.250000		11.718750
566		-1406.250000		10.937500
567		-1406.250000		9.375000
568		-1406.250000		6.250000
569		-1406.250000		2.343750
570		-1406.250000		-0.781250
571		-1406.250000		-5.468750
572		-1406.250000		-10.937500
573		-1406.250000		-15.625000
574		-1406.250000		-18.750000
575		-1406.250000		-24.218750
576		-1406.250000		-28.125000
577		-1406.250000		-30.468750
578		-1406.250000		-32.812500
579		-1406.250000		-35.156250
580		-1406.250000		-35.937500
581		-1406.250000		-35.156250
582		-1406.250000		-34.375000
583		-1406.250000		-32.812500
584		-1406.250000		-30.468750
585		-1406.250000		-27.343750
586		-1406.250000		-25.781250
587		-1406.250000		-24.218750
588		-1406.250000		-19.531250
589		-1406.250000		-17.187500
590		-1406.250000		-14.843750
591		-1406.250000		-11.718750
592		-1406.250000		-7.812500
593		-1406.250000		-5.468750
594		-1406.250000		-4.687500
595		-1406.250000		-2.343750
596		-1406.250000		-0.781250
597		-1406.250000		0.000000
598		-1406.250000		0.000000
599		-1406.250000		1.562500
600		-1406.250000		3.125000
601		-1406.250000		3.125000
602		-1406.250000		3.125000
603		-1406.250000		4.687500
604		-1406.250000		5.468750
605		-1406.250000		4.687500
606		-1406.250000		5.468750
607		-1406.250000		7.031250
608		-1406.250000		7.031250
609		-1406.250000		6.250000
610		-1406.250000		7.031250
611		-1406.250000		8.593750
612		-1406.250000		7.812500
613		-1406.250000		8.593750
614		-1406.250000		9.375000
615		-1406.250000		10.937500
616		-1406.250000		10.937500
617		-1406.250000		14.062500
618		-1406.250000		14.843750
619		-1406.250000		15.625000
620		-1406.250000		15.625000
621		-1406.250000		16.406250
622		-1406.250000		17.968750
623		-1406.250000		17.968750
624		-1406.250000		17.968750
625		-1406.250000		18.750000
626		-1406.250000		17.968750
627		-1406.250000		16.406250
628		-1406.250000		15.625000
629		-1406.250000		14.843750
630		-1406.250000		13.281250
631		-1406.250000		11.718750
632		-1406.250000		10.156250
633		-1406.250000		8.593750
634		-1406.250000		7.812500
635		-1406.250000		5.468750
636		-1406.250000		3.906250
637		-1406.250000		2.343750
638		-1406.250000		0.000000
639		-1406.250000		-1.562500
640		-1406.250000		-1.562500
641		-1406.250000		-3.125000
642		-1406.250000		-4.687500
643		-1406.250000		-7.812500
644		-1406.250000		-8.593750
645		-1406.250000		-10.156250
646		-1406.250000		-12.500000
647		-1406.250000		-13.281250
648		-1406.250000		-14.062500
649		-1406.250000		-15.625000
650		-1406.250000		-16.406250
651		-1406.250000		-16.406250
652		-1406.250000		-16.406250
653		-1406.250000		-17.187500
654		-1406.250000		-17.187500
655		-1406.250000		-15.625000
656		-1406.250000		-14.843750
657		-1406.250000		-14.062500
658		-1406.250000		-12.500000
659		-1406.250000		-10.937500
660		-1406.250000		-10.156250
661		-1406.250000		-9.375000
662		-1406.250000		-7.812500
663		-1406.250000		-6.250000
664		-1406.250000		-4.687500
665		-1406.250000		-3.906250
666		-1406.250000		-1.562500
667		-1406.250000		0.000000
668		-1406.250000		0.000000
669		-1406.250000		0.781250
670		-1406.250000		1.562500
671		-1406.250000		3.125000
672		-1406.250000		3.906250
673		-1406.250000		5.468750
674		-1406.250000		7.031250
675		-1406.250000		8.593750
676		-1406.250000		10.156250
677		-1406.250000		11.718750
678		-1406.250000		14.062500
679		-1406.250000		14.843750
680		-1406.250000		16.406250
681		-1406.250000		17.968750
682		-1406.250000		19.531250
683		-1406.250000		18.750000
684		-1406.250000		19.531250
685		-1406.250000		20.312500
686		-1406.250000		19.531250
687		-1406.250000		17.968750
688		-1406.250000		17.968750
689		-1406.250000		17.968750
690		-1406.250000		17.187500
691		-1406.250000		16.406250
692		-1406.250000		17.187500
693		-1406.250000		17.968750
694		-1406.250000		16.406250
695		-1406.250000		17.187500
696		-1406.250000		17.968750
697		-1406.250000		17.968750
698		-1406.250000		17.187500
699		-1406.250000		17.968750
700		-1406.250000		19.531250
701		-1406.250000		18.750000
702		-1406.250000		17.968750
703		-1406.250000		17.187500
704		-1406.250000		15.625000
705		-1406.250000		13.281250
706		-1406.250000		11.718750
707		-1406.250000		10.156250
708		-1406.250000		7.812500
709		-1406.250000		4.687500
710		-1406.250000		3.125000
711		-1406.250000		1.562500
712		-1406.250000		-1.562500
713		-1406.250000		-3.906250
714		-1406.250000		-7.812500
715		-1406.250000		-10.156250
716		-1406.250000		-14.062500
717		-1406.250000		-17.187500
718		-1406.250000		-19.531250
719		-1406.250000		-21.875000
720		-1406.250000		-25.000000
721		-1406.250000		-27.343750
722		-1406.250000		-28.125000
723		-1406.250000		-29.687500
724		-1406.250000		-31.250000
725		-1406.250000		-30.468750
726		-1406.250000		-29.687500
727		-1406.250000		-29.687500
728		-1406.250000		-28.906250
729		-1406.250000		-27.343750
730		-1406.250000		-25.000000
731		-1406.250000		-23.437500
732		-1406.250000		-20.312500
733		-1406.250000		-16.406250
734		-1406.250000		-12.500000
735		-1406.250000		-9.375000
736		-1406.250000		-5.468750
737		-1406.250000		-1.562500
738		-1406.250000		0.781250
739		-1406.250000		3.125000
740		-1406.250000		5.468750
741		-1406.250000		8.593750
742		-1406.250000		10.156250
743		-1406.250000		10.156250
744		-1406.250000		13.281250
745		-1406.250000		13.281250
746		-1406.250000		13.281250
747		-1406.250000		13.281250
748		-1406.250000		14.062500
749		-1406.250000		14.843750
750		-1406.250000		14.062500
751		-1406.250000		14.062500
752		-1406.250000		14.062500
753		-1406.250000		14.062500
754		-1406.250000		12.500000
755		-1406.250000		11.718750
756		-1406.250000		10.156250
757		-1406.250000		10.156250
758		-1406.250000		7.812500
759		-1406.250000		6.250000
760		-1406.250000		5.468750
761		-1406.250000		3.906250
762		-1406.250000		0.781250
763		-1406.250000		0.000000
764		-1406.250000		-0.781250
765		-1406.250000		-3.125000
766		-1406.250000		-3.125000
767		-1406.250000		-1.562500
768		-1406.250000		0.000000
769		-1406.250000		0.781250
770		-1406.250000		3.125000
771		-1406.250000		7.031250
772		-1406.250000		9.375000
773		-1406.250000		12.500000
774		-1406.250000		16.406250
775		-1406.250000		20.312500
776		-1406.250000		22.656250
777		-1406.250000		23.437500
778		-1406.250000		25.781250
779		-1406.250000		26.562500
780		-1406.250000		25.781250
781		-1406.250000		23.437500
782		-1406.250000		22.656250
783		-1406.250000		20.312500
784		-1406.250000		17.187500
785		-1406.250000		14.062500
786		-1406.250000		11.718750
787		-1406.250000		7.812500
788		-1406.250000		4.687500
789		-1406.250000		2.343750
790		-1406.250000		0.781250
791		-1406.250000		-1.562500
792		-1406.250000		-3.125000
793		-1406.250000		-2.343750
794		-1406.250000		-2.343750
795		-1406.250000		-3.906250
796		-1406.250000		-3.125000
797		-1406.250000		-2.343750
798		-1406.250000		-2.343750
799		-1406.250000		-0.781250
800		-1406.250000		-0.781250
801		-1406.250000		1.562500
802		-1406.250000		1.562500
803		-1406.250000		0.781250
804		-1406.250000		1.562500
805		-1406.250000		1.562500
806		-1406.250000		0.781250
807		-1406.250000		-0.781250
808		-1406.250000		-0.781250
809		-1406.250000		-1.562500
810		-1406.250000		-3.125000
811		-1406.250000		-3.906250
812		-1406.250000		-3.906250
813		-1406.250000		-6.250000
814		-1406.250000		-8.593750
815		-1406.250000		-9.375000
816		-1406.250000		-9.375000
817		-1406.250000		-10.937500
818		-1406.250000		-12.500000
819		-1406.250000		-11.718750
820		-1406.250000		-11.718750
821		-1406.250000		-12.500000
822		-1406.250000		-13.281250
823		-1406.250000		-12.500000
824		-1406.250000		-11.718750
825		-1406.250000		-12.500000
826		-1406.250000		-10.156250
827		-1406.250000		-8.593750
828		-1406.250000		-7.031250
829		-1406.250000		-5.468750
830		-1406.250000		-3.125000
831		-1406.250000		-0.781250
832		-1406.250000		-1.562500
833		-1406.250000		-0.781250
834		-1406.250000		0.781250
835		-1406.250000		1.562500
836		-1406.250000		1.562500
837		-1406.250000		2.343750
838		-1406.250000		3.125000
839		-1406.250000		3.125000
840		-1406.250000		2.343750
841		-1406.250000		3.125000
842		-1406.250000		3.906250
843		-1406.250000		3.125000
844		-1406.250000		5.468750
845		-1406.250000		6.250000
846		-1406.250000		7.812500
847		-1406.250000		7.031250
848		-1406.250000		7.031250
849		-1406.250000		7.812500
850		-1406.250000		7.812500
851		-1406.250000		7.031250
852		-1406.250000		7.031250
853		-1406.250000		7.812500
854		-1406.250000		7.031250
855		-1406.250000		6.250000
856		-1406.250000		6.250000
857		-1406.250000		5.468750
858		-1406.250000		3.906250
859		-1406.250000		3.125000
860		-1406.250000		3.125000
861		-1406.250000		3.125000
862		-1406.250000		2.343750
863		-1406.250000		2.343750
864		-1406.250000		3.125000
865		-1406.250000		2.343750
866		-1406.250000		2.343750
867		-1406.250000		2.343750
868		-1406.250000		2.343750
869		-1406.250000		2.343750
870		-1406.250000		1.562500
871		-1406.250000		2.343750
872		-1406.250000		2.343750
873		-1406.250000		1.562500
874		-1406.250000		-0.781250
875		-1406.250000		0.781250
876		-1406.250000		1.562500
877		-1406.250000		0.000000
878		-1406.250000		0.000000
879		-1406.250000		0.781250
880		-1406.250000		0.781250
881		-1406.250000		0.781250
882		-1406.250000		0.781250
883		-1406.250000		1.562500
884		-1406.250000		1.562500
885		-1406.250000		1.562500
886		-1406.250000		3.125000
887		-1406.250000		3.906250
888		-1406.250000		5.468750
889		-1406.250000		4.687500
890		-1406.250000		5.468750
891		-1406.250000		4.687500
892		-1406.250000		3.906250
893		-1406.250000		2.343750
894		-1406.250000		1.562500
895		-1406.250000		0.000000
896		-1406.250000		-2.343750
897		-1406.250000		-3.906250
898		-1406.250000		-4.687500
899		-1406.250000		-7.031250
900		-1406.250000		-10.156250
901		-1406.250000		-10.156250
902		-1406.250000		-10.156250
903		-1406.250000		-11.718750
904		-1406.250000		-12.500000
905		-1406.250000		-12.500000
906		-1406.250000		-11.718750
907		-1406.250000		-13.281250
908		-1406.250000		-13.281250
909		-1406.250000		-11.718750
910		-1406.250000		-11.718750
911		-1406.250000		-10.937500
912		-1406.250000		-10.156250
913		-1406.250000		-7.812500
914		-1406.250000		-7.031250
915		-1406.250000		-6.250000
916		-1406.250000		-4.687500
917		-1406.250000		-3.125000
918		-1406.250000		-0.781250
919		-1406.250000		-1.562500
920		-1406.250000		0.781250
921		-1406.250000		3.125000
922		-1406.250000		3.906250
923		-1406.250000		4.687500
924		-1406.250000		7.031250
925		-1406.250000		7.812500
926		-1406.250000		7.812500
927		-1406.250000		9.375000
928		-1406.250000		11.718750
929		-1406.250000		11.718750
930		-1406.250000		10.937500
931		-1406.250000		13.281250
932		-1406.250000		14.062500
933		-1406.250000		12.500000
934		-1406.250000		11.718750
935		-1406.250000		11.718750
936		-1406.250000		10.937500
937		-1406.250000		9.375000
938		-1406.250000		8.593750
939		-1406.250000		7.812500
940		-1406.250000		6.250000
941		-1406.250000		3.906250
942		-1406.250000		3.125000
943		-1406.250000		2.343750
944		-1406.250000		0.781250
945		-1406.250000		-0.781250
946		-1406.250000		0.000000
947		-1406.250000		-0.781250
948		-1406.250000		-2.343750
949		-1406.250000		-2.343750
950		-1406.250000		-2.343750
951		-1406.250000		-3.125000
952		-1406.250000		-3.906250
953		-1406.250000		-2.343750
954		-1406.250000		-0.781250
955		-1406.250000		-0.781250
956		-1406.250000		0.781250
957		-1406.250000		2.343750
958		-1406.250000		3.125000
959		-1406.250000		3.906250
