Channel,CH1,CH2
134,-1406.250000,-6.250000
135,-1406.250000,-5.468750
136,-1406.250000,-7.812500
137,-1406.250000,-7.812500
138,-1406.250000,-6.250000
139,-1406.250000,-7.031250
140,-1406.250000,-7.812500
141,-1406.250000,-7.812500
142,-1406.250000,-7.031250
143,-1406.250000,-7.031250
144,-1406.250000,-7.812500
145,-1406.250000,-6.250000
146,-1406.250000,-5.468750
147,-1406.250000,-5.468750
148,-1406.250000,-4.687500
149,-1406.250000,-3.125000
150,-1406.250000,-3.125000
151,-1406.250000,-3.906250
152,-1406.250000,-3.125000
153,-1406.250000,-2.343750
154,-1406.250000,-2.343750
155,-1406.250000,-1.562500
156,-1406.250000,0.000000
157,-1406.250000,0.781250
158,-1406.250000,0.000000
159,-1406.250000,1.562500
160,-1406.250000,2.343750
161,-1406.250000,1.562500
162,-1406.250000,3.125000
163,-1406.250000,4.687500
164,-1406.250000,6.250000
165,-1406.250000,5.468750
166,-1406.250000,5.468750
167,-1406.250000,6.250000
168,-1406.250000,6.250000
169,-1406.250000,5.468750
170,-1406.250000,7.031250
171,-1406.250000,7.031250
172,-1406.250000,6.250000
173,-1406.250000,6.250000
174,-1406.250000,7.031250
175,-1406.250000,6.250000
176,-1406.250000,5.468750
177,-1406.250000,5.468750
178,-1406.250000,6.250000
179,-1406.250000,5.468750
180,-1406.250000,4.687500
181,-1406.250000,6.250000
182,-1406.250000,7.031250
183,-1406.250000,5.468750
184,-1406.250000,5.468750
185,-1406.250000,6.250000
186,-1406.250000,6.250000
187,-1406.250000,4.687500
188,-1406.250000,4.687500
189,-1406.250000,6.250000
190,-1406.250000,5.468750
191,-1406.250000,4.687500
192,-1406.250000,5.468750
193,-1406.250000,5.468750
194,-1406.250000,3.125000
195,-1406.250000,2.343750
196,-1406.250000,2.343750
197,-1406.250000,1.562500
198,-1406.250000,-0.781250
199,-1406.250000,-0.781250
200,-1406.250000,-0.781250
201,-1406.250000,-3.125000
202,-1406.250000,-4.687500
203,-1406.250000,-4.687500
204,-1406.250000,-5.468750
205,-1406.250000,-7.031250
206,-1406.250000,-7.031250
207,-1406.250000,-6.250000
208,-1406.250000,-7.812500
209,-1406.250000,-8.593750
210,-1406.250000,-8.593750
211,-1406.250000,-8.593750
212,-1406.250000,-9.375000
213,-1406.250000,-9.375000
214,-1406.250000,-7.031250
215,-1406.250000,-6.250000
216,-1406.250000,-5.468750
217,-1406.250000,-3.906250
218,-1406.250000,-3.125000
219,-1406.250000,-2.343750
220,-1406.250000,-2.343750
221,-1406.250000,-1.562500
222,-1406.250000,0.781250
223,-1406.250000,0.781250
224,-1406.250000,1.562500
225,-1406.250000,3.125000
226,-1406.250000,3.906250
227,-1406.250000,3.906250
228,-1406.250000,3.906250
229,-1406.250000,5.468750
230,-1406.250000,5.468750
231,-1406.250000,4.687500
232,-1406.250000,6.250000
233,-1406.250000,7.031250
234,-1406.250000,6.250000
235,-1406.250000,6.250000
236,-1406.250000,6.250000
237,-1406.250000,6.250000
238,-1406.250000,4.687500
239,-1406.250000,4.687500
240,-1406.250000,5.468750
241,-1406.250000,5.468750
242,-1406.250000,4.687500
243,-1406.250000,4.687500
244,-1406.250000,4.687500
245,-1406.250000,3.125000
246,-1406.250000,3.125000
247,-1406.250000,3.906250
248,-1406.250000,3.906250
249,-1406.250000,3.125000
250,-1406.250000,3.906250
251,-1406.250000,4.687500
252,-1406.250000,3.906250
253,-1406.250000,3.906250
254,-1406.250000,4.687500
255,-1406.250000,5.468750
256,-1406.250000,4.687500
257,-1406.250000,4.687500
258,-1406.250000,6.250000
259,-1406.250000,7.031250
260,-1406.250000,5.468750
261,-1406.250000,5.468750
262,-1406.250000,6.250000
263,-1406.250000,4.687500
264,-1406.250000,3.906250
265,-1406.250000,3.906250
266,-1406.250000,3.125000
267,-1406.250000,1.562500
268,-1406.250000,0.000000
269,-1406.250000,-0.781250
270,-1406.250000,-3.125000
271,-1406.250000,-5.468750
272,-1406.250000,-6.250000
273,-1406.250000,-6.250000
274,-1406.250000,-7.812500
275,-1406.250000,-9.375000
276,-1406.250000,-9.375000
277,-1406.250000,-10.156250
278,-1406.250000,-10.937500
279,-1406.250000,-11.718750
280,-1406.250000,-10.937500
281,-1406.250000,-10.937500
282,-1406.250000,-10.937500
283,-1406.250000,-10.156250
284,-1406.250000,-8.593750
285,-1406.250000,-7.812500
286,-1406.250000,-7.812500
287,-1406.250000,-6.250000
288,-1406.250000,-3.906250
289,-1406.250000,-3.125000
290,-1406.250000,-1.562500
291,-1406.250000,0.781250
292,-1406.250000,1.562500
293,-1406.250000,2.343750
294,-1406.250000,3.125000
295,-1406.250000,4.687500
296,-1406.250000,3.906250
297,-1406.250000,5.468750
298,-1406.250000,6.250000
299,-1406.250000,7.031250
300,-1406.250000,6.250000
301,-1406.250000,7.031250
302,-1406.250000,7.812500
303,-1406.250000,5.468750
304,-1406.250000,4.687500
305,-1406.250000,4.687500
306,-1406.250000,4.687500
307,-1406.250000,3.125000
308,-1406.250000,3.125000
309,-1406.250000,3.125000
310,-1406.250000,1.562500
311,-1406.250000,0.781250
312,-1406.250000,0.781250
313,-1406.250000,0.781250
314,-1406.250000,0.781250
315,-1406.250000,0.781250
316,-1406.250000,2.343750
317,-1406.250000,2.343750
318,-1406.250000,2.343750
319,-1406.250000,3.125000
320,-1406.250000,3.906250
321,-1406.250000,3.906250
322,-1406.250000,3.906250
323,-1406.250000,5.468750
324,-1406.250000,6.250000
325,-1406.250000,6.250000
326,-1406.250000,7.031250
327,-1406.250000,8.593750
328,-1406.250000,8.593750
329,-1406.250000,7.812500
330,-1406.250000,7.812500
331,-1406.250000,7.812500
332,-1406.250000,7.812500
333,-1406.250000,7.812500
334,-1406.250000,7.812500
335,-1406.250000,7.031250
336,-1406.250000,4.687500
337,-1406.250000,4.687500
338,-1406.250000,3.906250
339,-1406.250000,2.343750
340,-1406.250000,0.781250
341,-1406.250000,0.781250
342,-1406.250000,0.000000
343,-1406.250000,-1.562500
344,-1406.250000,-1.562500
345,-1406.250000,-3.125000
346,-1406.250000,-3.906250
347,-1406.250000,-3.906250
348,-1406.250000,-3.125000
349,-1406.250000,-3.906250
350,-1406.250000,-3.906250
351,-1406.250000,-3.906250
352,-1406.250000,-3.125000
353,-1406.250000,-3.125000
354,-1406.250000,-3.906250
355,-1406.250000,-3.125000
356,-1406.250000,-3.125000
357,-1406.250000,-3.125000
358,-1406.250000,-2.343750
359,-1406.250000,-0.781250
360,-1406.250000,-0.781250
361,-1406.250000,-0.781250
362,-1406.250000,0.000000
363,-1406.250000,0.000000
364,-1406.250000,-0.781250
365,-1406.250000,0.000000
366,-1406.250000,0.781250
367,-1406.250000,0.000000
368,-1406.250000,0.000000
369,-1406.250000,0.781250
370,-1406.250000,1.562500
371,-1406.250000,0.781250
372,-1406.250000,1.562500
373,-1406.250000,1.562500
374,-1406.250000,0.781250
375,-1406.250000,0.781250
376,-1406.250000,1.562500
377,-1406.250000,1.562500
378,-1406.250000,0.000000
379,-1406.250000,0.000000
380,-1406.250000,0.000000
381,-1406.250000,0.000000
382,-1406.250000,0.000000
383,-1406.250000,0.781250
384,-1406.250000,2.343750
385,-1406.250000,1.562500
386,-1406.250000,1.562500
387,-1406.250000,3.125000
388,-1406.250000,3.125000
389,-1406.250000,1.562500
390,-1406.250000,3.125000
391,-1406.250000,4.687500
392,-1406.250000,3.906250
393,-1406.250000,4.687500
394,-1406.250000,5.468750
395,-1406.250000,5.468750
396,-1406.250000,4.687500
397,-1406.250000,5.468750
398,-1406.250000,5.468750
399,-1406.250000,4.687500
400,-1406.250000,3.125000
401,-1406.250000,3.906250
402,-1406.250000,2.343750
403,-1406.250000,0.000000
404,-1406.250000,-0.781250
405,-1406.250000,-0.781250
406,-1406.250000,-2.343750
407,-1406.250000,-3.906250
408,-1406.250000,-3.906250
409,-1406.250000,-3.906250
410,-1406.250000,-5.468750
411,-1406.250000,-6.250000
412,-1406.250000,-6.250000
413,-1406.250000,-7.812500
414,-1406.250000,-8.593750
415,-1406.250000,-7.812500
416,-1406.250000,-7.812500
417,-1406.250000,-7.812500
418,-1406.250000,-6.250000
419,-1406.250000,-7.031250
420,-1406.250000,-6.250000
421,-1406.250000,-7.031250
422,-1406.250000,-6.250000
423,-1406.250000,-4.687500
424,-1406.250000,-3.906250
425,-1406.250000,-3.906250
426,-1406.250000,-2.343750
427,-1406.250000,-1.562500
428,-1406.250000,-1.562500
429,-1406.250000,-1.562500
430,-1406.250000,0.000000
431,-1406.250000,0.000000
432,-1406.250000,0.781250
433,-1406.250000,1.562500
434,-1406.250000,2.343750
435,-1406.250000,2.343750
436,-1406.250000,1.562500
437,-1406.250000,2.343750
438,-1406.250000,3.125000
439,-1406.250000,2.343750
440,-1406.250000,2.343750
441,-1406.250000,3.125000
442,-1406.250000,3.906250
443,-1406.250000,3.125000
444,-1406.250000,3.906250
445,-1406.250000,3.906250
446,-1406.250000,4.687500
447,-1406.250000,3.125000
448,-1406.250000,3.125000
449,-1406.250000,3.906250
450,-1406.250000,3.906250
451,-1406.250000,3.125000
452,-1406.250000,4.687500
453,-1406.250000,4.687500
454,-1406.250000,3.906250
455,-1406.250000,3.125000
456,-1406.250000,3.906250
457,-1406.250000,3.906250
458,-1406.250000,2.343750
459,-1406.250000,2.343750
460,-1406.250000,3.125000
461,-1406.250000,2.343750
462,-1406.250000,1.562500
463,-1406.250000,1.562500
464,-1406.250000,1.562500
465,-1406.250000,0.000000
466,-1406.250000,-0.781250
467,-1406.250000,0.000000
468,-1406.250000,0.000000
469,-1406.250000,-1.562500
470,-1406.250000,-2.343750
471,-1406.250000,-2.343750
472,-1406.250000,-3.906250
473,-1406.250000,-6.250000
474,-1406.250000,-6.250000
475,-1406.250000,-7.031250
476,-1406.250000,-8.593750
477,-1406.250000,-9.375000
478,-1406.250000,-8.593750
479,-1406.250000,-9.375000
480,-1406.250000,-10.156250
481,-1406.250000,-10.156250
482,-1406.250000,-9.375000
483,-1406.250000,-9.375000
484,-1406.250000,-8.593750
485,-1406.250000,-6.250000
486,-1406.250000,-5.468750
487,-1406.250000,-5.468750
488,-1406.250000,-3.906250
489,-1406.250000,-1.562500
490,-1406.250000,-1.562500
491,-1406.250000,0.000000
492,-1406.250000,2.343750
493,-1406.250000,4.687500
494,-1406.250000,4.687500
495,-1406.250000,7.031250
496,-1406.250000,8.593750
497,-1406.250000,8.593750
498,-1406.250000,9.375000
499,-1406.250000,10.937500
500,-1406.250000,11.718750
501,-1406.250000,11.718750
502,-1406.250000,13.281250
503,-1406.250000,14.062500
504,-1406.250000,14.062500
505,-1406.250000,13.281250
506,-1406.250000,14.062500
507,-1406.250000,13.281250
508,-1406.250000,12.500000
509,-1406.250000,12.500000
510,-1406.250000,12.500000
511,-1406.250000,10.937500
512,-1406.250000,9.375000
513,-1406.250000,8.593750
514,-1406.250000,7.031250
515,-1406.250000,5.468750
516,-1406.250000,4.687500
517,-1406.250000,3.906250
518,-1406.250000,2.343750
519,-1406.250000,0.781250
520,-1406.250000,0.000000
521,-1406.250000,-0.781250
522,-1406.250000,-3.125000
523,-1406.250000,-3.906250
524,-1406.250000,-3.125000
525,-1406.250000,-3.906250
526,-1406.250000,-5.468750
527,-1406.250000,-4.687500
528,-1406.250000,-3.906250
529,-1406.250000,-4.687500
530,-1406.250000,-5.468750
531,-1406.250000,-4.687500
532,-1406.250000,-3.906250
533,-1406.250000,-4.687500
534,-1406.250000,-2.343750
535,-1406.250000,-1.562500
536,-1406.250000,-0.781250
537,-1406.250000,-0.781250
538,-1406.250000,0.000000
539,-1406.250000,0.781250
540,-1406.250000,0.000000
541,-1406.250000,0.000000
542,-1406.250000,0.781250
543,-1406.250000,0.781250
544,-1406.250000,0.000000
545,-1406.250000,0.000000
546,-1406.250000,0.000000
547,-1406.250000,-0.781250
548,-1406.250000,-0.781250
549,-1406.250000,0.000000
550,-1406.250000,0.781250
551,-1406.250000,0.781250
552,-1406.250000,1.562500
553,-1406.250000,3.906250
554,-1406.250000,3.906250
555,-1406.250000,3.906250
556,-1406.250000,5.468750
557,-1406.250000,7.031250
558,-1406.250000,6.250000
559,-1406.250000,7.031250
560,-1406.250000,8.593750
561,-1406.250000,7.812500
562,-1406.250000,6.250000
563,-1406.250000,6.250000
564,-1406.250000,6.250000
565,-1406.250000,3.906250
566,-1406.250000,2.343750
567,-1406.250000,1.562500
568,-1406.250000,0.781250
569,-1406.250000,-1.562500
570,-1406.250000,-3.125000
571,-1406.250000,-3.906250
572,-1406.250000,-5.468750
573,-1406.250000,-7.031250
574,-1406.250000,-7.031250
575,-1406.250000,-6.250000
576,-1406.250000,-7.031250
577,-1406.250000,-6.250000
578,-1406.250000,-5.468750
579,-1406.250000,-4.687500
580,-1406.250000,-4.687500
581,-1406.250000,-3.125000
582,-1406.250000,-2.343750
583,-1406.250000,-2.343750
584,-1406.250000,-1.562500
585,-1406.250000,0.000000
586,-1406.250000,0.781250
587,-1406.250000,1.562500
588,-1406.250000,1.562500
589,-1406.250000,2.343750
590,-1406.250000,2.343750
591,-1406.250000,1.562500
592,-1406.250000,2.343750
593,-1406.250000,3.125000
594,-1406.250000,2.343750
595,-1406.250000,1.562500
596,-1406.250000,2.343750
597,-1406.250000,1.562500
598,-1406.250000,0.781250
599,-1406.250000,0.000000
600,-1406.250000,0.000000
601,-1406.250000,0.000000
602,-1406.250000,0.000000
603,-1406.250000,0.781250
604,-1406.250000,0.781250
605,-1406.250000,0.000000
606,-1406.250000,0.000000
607,-1406.250000,0.781250
608,-1406.250000,0.781250
609,-1406.250000,0.781250
610,-1406.250000,0.781250
611,-1406.250000,2.343750
612,-1406.250000,1.562500
613,-1406.250000,1.562500
614,-1406.250000,2.343750
615,-1406.250000,1.562500
616,-1406.250000,0.781250
617,-1406.250000,1.562500
618,-1406.250000,2.343750
619,-1406.250000,1.562500
620,-1406.250000,1.562500
621,-1406.250000,2.343750
622,-1406.250000,2.343750
623,-1406.250000,0.781250
624,-1406.250000,1.562500
625,-1406.250000,1.562500
626,-1406.250000,0.781250
627,-1406.250000,0.781250
628,-1406.250000,1.562500
629,-1406.250000,0.781250
630,-1406.250000,-1.562500
631,-1406.250000,-1.562500
632,-1406.250000,-1.562500
633,-1406.250000,-2.343750
634,-1406.250000,-3.125000
635,-1406.250000,-2.343750
636,-1406.250000,-2.343750
637,-1406.250000,-4.687500
638,-1406.250000,-4.687500
639,-1406.250000,-4.687500
640,-1406.250000,-6.250000
641,-1406.250000,-7.812500
642,-1406.250000,-7.031250
643,-1406.250000,-5.468750
644,-1406.250000,-6.250000
645,-1406.250000,-6.250000
646,-1406.250000,-5.468750
647,-1406.250000,-5.468750
648,-1406.250000,-5.468750
649,-1406.250000,-4.687500
650,-1406.250000,-3.125000
651,-1406.250000,-2.343750
652,-1406.250000,-1.562500
653,-1406.250000,0.000000
654,-1406.250000,0.781250
655,-1406.250000,0.781250
656,-1406.250000,1.562500
657,-1406.250000,3.906250
658,-1406.250000,3.906250
659,-1406.250000,4.687500
660,-1406.250000,7.031250
661,-1406.250000,8.593750
662,-1406.250000,7.812500
663,-1406.250000,7.031250
664,-1406.250000,7.812500
665,-1406.250000,7.812500
666,-1406.250000,7.031250
667,-1406.250000,7.812500
668,-1406.250000,7.812500
669,-1406.250000,7.031250
670,-1406.250000,6.250000
671,-1406.250000,6.250000
672,-1406.250000,6.250000
673,-1406.250000,4.687500
674,-1406.250000,4.687500
675,-1406.250000,5.468750
676,-1406.250000,4.687500
677,-1406.250000,3.906250
678,-1406.250000,4.687500
679,-1406.250000,3.906250
680,-1406.250000,2.343750
681,-1406.250000,2.343750
682,-1406.250000,2.343750
683,-1406.250000,1.562500
684,-1406.250000,0.000000
685,-1406.250000,1.562500
686,-1406.250000,0.000000
687,-1406.250000,-2.343750
688,-1406.250000,-2.343750
689,-1406.250000,-2.343750
690,-1406.250000,-3.125000
691,-1406.250000,-3.906250
692,-1406.250000,-2.343750
693,-1406.250000,-2.343750
694,-1406.250000,-2.343750
695,-1406.250000,-3.125000
696,-1406.250000,-2.343750
697,-1406.250000,-3.125000
698,-1406.250000,-3.906250
699,-1406.250000,-3.125000
700,-1406.250000,-3.125000
701,-1406.250000,-3.906250
702,-1406.250000,-4.687500
703,-1406.250000,-3.125000
704,-1406.250000,-3.125000
705,-1406.250000,-3.906250
706,-1406.250000,-3.906250
707,-1406.250000,-2.343750
708,-1406.250000,-2.343750
709,-1406.250000,-2.343750
710,-1406.250000,-0.781250
711,-1406.250000,0.000000
712,-1406.250000,0.000000
713,-1406.250000,0.000000
714,-1406.250000,1.562500
715,-1406.250000,3.906250
716,-1406.250000,2.343750
717,-1406.250000,2.343750
718,-1406.250000,3.125000
719,-1406.250000,3.125000
720,-1406.250000,2.343750
721,-1406.250000,1.562500
722,-1406.250000,1.562500
723,-1406.250000,-0.781250
724,-1406.250000,-1.562500
725,-1406.250000,-0.781250
726,-1406.250000,-0.781250
727,-1406.250000,-2.343750
728,-1406.250000,-3.125000
729,-1406.250000,-2.343750
730,-1406.250000,-2.343750
731,-1406.250000,-3.125000
732,-1406.250000,-2.343750
733,-1406.250000,-2.343750
734,-1406.250000,-2.343750
735,-1406.250000,-2.343750
736,-1406.250000,-0.781250
737,-1406.250000,-0.781250
738,-1406.250000,-1.562500
739,-1406.250000,-0.781250
740,-1406.250000,0.781250
741,-1406.250000,0.781250
742,-1406.250000,0.781250
743,-1406.250000,3.125000
744,-1406.250000,3.125000
745,-1406.250000,3.125000
746,-1406.250000,3.906250
747,-1406.250000,3.906250
748,-1406.250000,3.125000
749,-1406.250000,3.906250
750,-1406.250000,5.468750
751,-1406.250000,6.250000
752,-1406.250000,5.468750
753,-1406.250000,5.468750
754,-1406.250000,7.031250
755,-1406.250000,6.250000
756,-1406.250000,5.468750
757,-1406.250000,7.031250
758,-1406.250000,7.812500
759,-1406.250000,8.593750
760,-1406.250000,7.812500
761,-1406.250000,7.812500
762,-1406.250000,7.812500
763,-1406.250000,7.031250
764,-1406.250000,7.812500
765,-1406.250000,8.593750
766,-1406.250000,7.812500
767,-1406.250000,7.812500
768,-1406.250000,8.593750
769,-1406.250000,7.812500
770,-1406.250000,6.250000
771,-1406.250000,4.687500
772,-1406.250000,4.687500
773,-1406.250000,3.125000
774,-1406.250000,2.343750
775,-1406.250000,2.343750
776,-1406.250000,2.343750
777,-1406.250000,0.781250
778,-1406.250000,0.000000
779,-1406.250000,-0.781250
780,-1406.250000,-1.562500
781,-1406.250000,-3.125000
782,-1406.250000,-3.125000
783,-1406.250000,-3.906250
784,-1406.250000,-4.687500
785,-1406.250000,-5.468750
786,-1406.250000,-5.468750
787,-1406.250000,-6.250000
788,-1406.250000,-7.031250
789,-1406.250000,-7.031250
790,-1406.250000,-5.468750
791,-1406.250000,-5.468750
792,-1406.250000,-5.468750
793,-1406.250000,-4.687500
794,-1406.250000,-4.687500
795,-1406.250000,-5.468750
796,-1406.250000,-6.250000
797,-1406.250000,-5.468750
798,-1406.250000,-4.687500
799,-1406.250000,-5.468750
800,-1406.250000,-4.687500
801,-1406.250000,-3.906250
802,-1406.250000,-3.906250
803,-1406.250000,-4.687500
804,-1406.250000,-4.687500
805,-1406.250000,-3.906250
806,-1406.250000,-4.687500
807,-1406.250000,-4.687500
808,-1406.250000,-3.125000
809,-1406.250000,-3.125000
810,-1406.250000,-3.906250
811,-1406.250000,-3.125000
812,-1406.250000,-2.343750
813,-1406.250000,-2.343750
814,-1406.250000,-1.562500
815,-1406.250000,0.000000
816,-1406.250000,0.000000
817,-1406.250000,0.000000
818,-1406.250000,0.781250
819,-1406.250000,1.562500
820,-1406.250000,1.562500
821,-1406.250000,2.343750
822,-1406.250000,4.687500
823,-1406.250000,6.250000
824,-1406.250000,7.031250
825,-1406.250000,7.812500
826,-1406.250000,10.937500
827,-1406.250000,11.718750
828,-1406.250000,11.718750
829,-1406.250000,12.500000
830,-1406.250000,14.062500
831,-1406.250000,14.062500
832,-1406.250000,14.062500
833,-1406.250000,15.625000
834,-1406.250000,16.406250
835,-1406.250000,14.843750
836,-1406.250000,14.062500
837,-1406.250000,14.843750
838,-1406.250000,14.062500
839,-1406.250000,13.281250
840,-1406.250000,13.281250
841,-1406.250000,13.281250
842,-1406.250000,12.500000
843,-1406.250000,10.156250
844,-1406.250000,10.156250
845,-1406.250000,10.156250
846,-1406.250000,8.593750
847,-1406.250000,7.812500
848,-1406.250000,7.812500
849,-1406.250000,7.812500
850,-1406.250000,6.250000
851,-1406.250000,4.687500
852,-1406.250000,4.687500
853,-1406.250000,3.125000
854,-1406.250000,0.781250
855,-1406.250000,0.781250
856,-1406.250000,0.000000
857,-1406.250000,-0.781250
858,-1406.250000,-2.343750
859,-1406.250000,-3.125000
860,-1406.250000,-4.687500
861,-1406.250000,-5.468750
862,-1406.250000,-7.031250
863,-1406.250000,-7.031250
864,-1406.250000,-7.031250
865,-1406.250000,-8.593750
866,-1406.250000,-8.593750
867,-1406.250000,-8.593750
868,-1406.250000,-9.375000
869,-1406.250000,-10.156250
870,-1406.250000,-10.156250
871,-1406.250000,-9.375000
872,-1406.250000,-10.156250
873,-1406.250000,-9.375000
874,-1406.250000,-8.593750
875,-1406.250000,-8.593750
876,-1406.250000,-9.375000
877,-1406.250000,-9.375000
878,-1406.250000,-9.375000
879,-1406.250000,-10.156250
880,-1406.250000,-10.156250
881,-1406.250000,-8.593750
882,-1406.250000,-7.812500
883,-1406.250000,-7.812500
884,-1406.250000,-6.250000
885,-1406.250000,-3.906250
886,-1406.250000,-3.125000
887,-1406.250000,-3.125000
888,-1406.250000,-0.781250
889,-1406.250000,2.343750
890,-1406.250000,2.343750
891,-1406.250000,3.906250
892,-1406.250000,6.250000
893,-1406.250000,7.031250
894,-1406.250000,6.250000
895,-1406.250000,6.250000
896,-1406.250000,7.812500
897,-1406.250000,7.031250
898,-1406.250000,6.250000
899,-1406.250000,7.031250
900,-1406.250000,7.031250
901,-1406.250000,4.687500
902,-1406.250000,3.906250
903,-1406.250000,4.687500
904,-1406.250000,4.687500
905,-1406.250000,3.906250
906,-1406.250000,3.906250
907,-1406.250000,4.687500
908,-1406.250000,3.906250
909,-1406.250000,2.343750
910,-1406.250000,2.343750
911,-1406.250000,2.343750
912,-1406.250000,0.781250
913,-1406.250000,0.000000
914,-1406.250000,-0.781250
915,-1406.250000,-0.781250
916,-1406.250000,-3.125000
917,-1406.250000,-4.687500
918,-1406.250000,-5.468750
919,-1406.250000,-6.250000
920,-1406.250000,-7.812500
921,-1406.250000,-8.593750
922,-1406.250000,-7.812500
923,-1406.250000,-8.593750
924,-1406.250000,-10.156250
925,-1406.250000,-10.937500
926,-1406.250000,-10.937500
927,-1406.250000,-10.937500
928,-1406.250000,-11.718750
929,-1406.250000,-10.156250
930,-1406.250000,-8.593750
931,-1406.250000,-7.812500
932,-1406.250000,-7.812500
933,-1406.250000,-6.250000
934,-1406.250000,-5.468750
935,-1406.250000,-4.687500
936,-1406.250000,-3.906250
937,-1406.250000,-1.562500
938,-1406.250000,0.781250
939,-1406.250000,1.562500
940,-1406.250000,3.125000
941,-1406.250000,5.468750
942,-1406.250000,7.812500
943,-1406.250000,7.812500
944,-1406.250000,9.375000
945,-1406.250000,10.937500
946,-1406.250000,11.718750
947,-1406.250000,12.500000
948,-1406.250000,13.281250
949,-1406.250000,14.843750
950,-1406.250000,14.062500
951,-1406.250000,12.500000
952,-1406.250000,12.500000
953,-1406.250000,12.500000
954,-1406.250000,10.937500
955,-1406.250000,10.156250
956,-1406.250000,9.375000
957,-1406.250000,7.031250
958,-1406.250000,3.125000
959,-1406.250000,1.562500
960,-1406.250000,0.781250
961,-1406.250000,-1.562500
962,-1406.250000,-4.687500
