Channel,CH1,CH2
Frequency            :,  ?,5.668kHz
Period               :,  ?,0.176ms
PK-PK                :,3.047V,82.81mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,4.882813mV,0.048828mV
Time interval        :,1.00000uS,1.00000uS
index,CH1_Voltage(mV),CH2_Voltage(mV)
2382,-1406.250000,-2.343750
2383,-1406.250000,-4.687500
2384,-1406.250000,-11.718750
2385,-1406.250000,-13.281250
2386,-1406.250000,-14.843750
2387,-1406.250000,-11.718750
2388,-1406.250000,-7.812500
2389,-1406.250000,0.000000
2390,-1406.250000,3.906250
2391,-1406.250000,9.375000
2392,-1406.250000,10.156250
2393,-1406.250000,10.156250
2394,-1406.250000,7.812500
2395,-1406.250000,7.812500
2396,-1406.250000,5.468750
2397,-1406.250000,6.250000
2398,-1406.250000,9.375000
2399,-1406.250000,14.062500
2400,-1406.250000,18.750000
2401,-1406.250000,23.437500
2402,-1406.250000,25.000000
2403,-1406.250000,21.093750
2404,-1406.250000,16.406250
2405,-1406.250000,7.031250
2406,-1406.250000,-2.343750
2407,-1406.250000,-10.156250
2408,-1406.250000,-14.843750
2409,-1406.250000,-17.187500
2410,-1406.250000,-14.843750
2411,-1406.250000,-12.500000
2412,-1406.250000,-10.156250
2413,-1406.250000,-8.593750
2414,-1406.250000,-4.687500
2415,-1406.250000,-3.906250
2416,-1406.250000,-2.343750
2417,-1406.250000,-1.562500
2418,-1406.250000,-2.343750
2419,-1406.250000,-5.468750
2420,-1406.250000,-5.468750
2421,-1406.250000,-7.031250
2422,-1406.250000,-6.250000
2423,-1406.250000,-3.906250
2424,-1406.250000,3.125000
2425,-1406.250000,7.812500
2426,-1406.250000,15.625000
2427,-1406.250000,21.093750
2428,-1406.250000,28.125000
2429,-1406.250000,30.468750
2430,-1406.250000,32.812500
2431,-1406.250000,28.906250
2432,-1406.250000,21.875000
2433,-1406.250000,10.156250
2434,-1406.250000,0.781250
2435,-1406.250000,-11.718750
2436,-1406.250000,-19.531250
2437,-1406.250000,-25.781250
2438,-1406.250000,-25.781250
2439,-1406.250000,-24.218750
2440,-1406.250000,-17.187500
2441,-1406.250000,-13.281250
2442,-1406.250000,-7.812500
2443,-1406.250000,-3.906250
2444,-1406.250000,1.562500
2445,-1406.250000,3.906250
2446,-1406.250000,7.812500
2447,-1406.250000,8.593750
2448,-1406.250000,8.593750
2449,-1406.250000,8.593750
2450,-1406.250000,10.156250
2451,-1406.250000,10.156250
2452,-1406.250000,13.281250
2453,-1406.250000,17.968750
2454,-1406.250000,21.093750
2455,-1406.250000,21.875000
2456,-1406.250000,24.218750
2457,-1406.250000,21.875000
2458,-1406.250000,17.968750
2459,-1406.250000,11.718750
2460,-1406.250000,3.906250
2461,-1406.250000,-7.812500
2462,-1406.250000,-15.625000
2463,-1406.250000,-25.000000
2464,-1406.250000,-29.687500
2465,-1406.250000,-31.250000
2466,-1406.250000,-27.343750
2467,-1406.250000,-24.218750
2468,-1406.250000,-14.843750
2469,-1406.250000,-7.812500
2470,-1406.250000,0.000000
2471,-1406.250000,5.468750
2472,-1406.250000,11.718750
2473,-1406.250000,12.500000
2474,-1406.250000,15.625000
2475,-1406.250000,14.843750
2476,-1406.250000,16.406250
2477,-1406.250000,15.625000
2478,-1406.250000,17.187500
2479,-1406.250000,13.281250
2480,-1406.250000,10.937500
2481,-1406.250000,6.250000
2482,-1406.250000,3.125000
2483,-1406.250000,-2.343750
2484,-1406.250000,-5.468750
2485,-1406.250000,-10.937500
2486,-1406.250000,-14.062500
2487,-1406.250000,-17.187500
2488,-1406.250000,-17.187500
2489,-1406.250000,-21.093750
2490,-1406.250000,-18.750000
2491,-1406.250000,-17.187500
2492,-1406.250000,-14.062500
2493,-1406.250000,-10.156250
2494,-1406.250000,-3.906250
2495,-1406.250000,-2.343750
2496,-1406.250000,4.687500
2497,-1406.250000,10.156250
2498,-1406.250000,16.406250
2499,-1406.250000,20.312500
2500,-1406.250000,27.343750
2501,-1406.250000,27.343750
2502,-1406.250000,28.125000
2503,-1406.250000,26.562500
2504,-1406.250000,23.437500
2505,-1406.250000,17.187500
2506,-1406.250000,14.062500
2507,-1406.250000,8.593750
2508,-1406.250000,5.468750
2509,-1406.250000,2.343750
2510,-1406.250000,3.125000
2511,-1406.250000,0.781250
2512,-1406.250000,1.562500
2513,-1406.250000,-0.781250
2514,-1406.250000,-3.125000
2515,-1406.250000,-6.250000
2516,-1406.250000,-7.812500
2517,-1406.250000,-12.500000
2518,-1406.250000,-14.843750
2519,-1406.250000,-17.187500
2520,-1406.250000,-17.187500
2521,-1406.250000,-15.625000
2522,-1406.250000,-12.500000
2523,-1406.250000,-9.375000
2524,-1406.250000,-5.468750
2525,-1406.250000,-1.562500
2526,-1406.250000,0.781250
2527,-1406.250000,5.468750
2528,-1406.250000,10.156250
2529,-1406.250000,14.843750
2530,-1406.250000,16.406250
2531,-1406.250000,18.750000
2532,-1406.250000,17.187500
2533,-1406.250000,14.843750
2534,-1406.250000,10.937500
2535,-1406.250000,10.156250
2536,-1406.250000,5.468750
2537,-1406.250000,4.687500
2538,-1406.250000,3.125000
2539,-1406.250000,3.906250
2540,-1406.250000,0.781250
2541,-1406.250000,2.343750
2542,-1406.250000,0.781250
2543,-1406.250000,2.343750
2544,-1406.250000,3.125000
2545,-1406.250000,4.687500
2546,-1406.250000,1.562500
2547,-1406.250000,3.125000
2548,-1406.250000,0.000000
2549,-1406.250000,-0.781250
2550,-1406.250000,-3.906250
2551,-1406.250000,-4.687500
2552,-1406.250000,-9.375000
2553,-1406.250000,-9.375000
2554,-1406.250000,-9.375000
2555,-1406.250000,-6.250000
2556,-1406.250000,-0.781250
2557,-1406.250000,9.375000
2558,-1406.250000,16.406250
2559,-1406.250000,25.000000
2560,-1406.250000,27.343750
2561,-1406.250000,26.562500
2562,-1406.250000,21.093750
2563,-1406.250000,15.625000
2564,-1406.250000,5.468750
2565,-1406.250000,0.000000
2566,-1406.250000,-4.687500
2567,-1406.250000,-7.812500
2568,-1406.250000,-7.812500
2569,-1406.250000,-6.250000
2570,-1406.250000,-4.687500
2571,-1406.250000,-2.343750
2572,-1406.250000,0.000000
2573,-1406.250000,-2.343750
2574,-1406.250000,-1.562500
2575,-1406.250000,-3.906250
2576,-1406.250000,-3.906250
2577,-1406.250000,-3.906250
2578,-1406.250000,-1.562500
2579,-1406.250000,-3.125000
2580,-1406.250000,-1.562500
2581,-1406.250000,-2.343750
2582,-1406.250000,-0.781250
2583,-1406.250000,0.000000
2584,-1406.250000,3.125000
2585,-1406.250000,3.906250
2586,-1406.250000,7.812500
2587,-1406.250000,9.375000
2588,-1406.250000,7.812500
2589,-1406.250000,7.031250
2590,-1406.250000,3.125000
2591,-1406.250000,-1.562500
2592,-1406.250000,-5.468750
2593,-1406.250000,-7.812500
2594,-1406.250000,-11.718750
2595,-1406.250000,-10.937500
2596,-1406.250000,-7.812500
2597,-1406.250000,-3.125000
2598,-1406.250000,0.781250
2599,-1406.250000,6.250000
2600,-1406.250000,7.812500
2601,-1406.250000,10.156250
2602,-1406.250000,10.937500
2603,-1406.250000,12.500000
2604,-1406.250000,11.718750
2605,-1406.250000,14.843750
2606,-1406.250000,13.281250
2607,-1406.250000,13.281250
2608,-1406.250000,10.937500
2609,-1406.250000,10.937500
2610,-1406.250000,6.250000
2611,-1406.250000,7.812500
2612,-1406.250000,7.031250
2613,-1406.250000,5.468750
2614,-1406.250000,3.125000
2615,-1406.250000,0.781250
2616,-1406.250000,-3.906250
2617,-1406.250000,-5.468750
2618,-1406.250000,-7.031250
2619,-1406.250000,-7.812500
2620,-1406.250000,-3.906250
2621,-1406.250000,0.781250
2622,-1406.250000,3.125000
2623,-1406.250000,6.250000
2624,-1406.250000,10.937500
2625,-1406.250000,10.156250
2626,-1406.250000,11.718750
2627,-1406.250000,9.375000
2628,-1406.250000,6.250000
2629,-1406.250000,1.562500
2630,-1406.250000,-0.781250
2631,-1406.250000,-6.250000
2632,-1406.250000,-5.468750
2633,-1406.250000,-4.687500
2634,-1406.250000,-1.562500
2635,-1406.250000,3.125000
2636,-1406.250000,8.593750
2637,-1406.250000,12.500000
2638,-1406.250000,13.281250
2639,-1406.250000,14.843750
2640,-1406.250000,12.500000
2641,-1406.250000,10.937500
2642,-1406.250000,8.593750
2643,-1406.250000,7.031250
2644,-1406.250000,2.343750
2645,-1406.250000,1.562500
2646,-1406.250000,-3.906250
2647,-1406.250000,-5.468750
2648,-1406.250000,-6.250000
2649,-1406.250000,-5.468750
2650,-1406.250000,-6.250000
2651,-1406.250000,-3.125000
2652,-1406.250000,-5.468750
2653,-1406.250000,-4.687500
2654,-1406.250000,-5.468750
2655,-1406.250000,-4.687500
2656,-1406.250000,-4.687500
2657,-1406.250000,0.000000
2658,-1406.250000,0.000000
2659,-1406.250000,3.906250
2660,-1406.250000,6.250000
2661,-1406.250000,6.250000
2662,-1406.250000,5.468750
2663,-1406.250000,6.250000
2664,-1406.250000,5.468750
2665,-1406.250000,6.250000
2666,-1406.250000,9.375000
2667,-1406.250000,10.156250
2668,-1406.250000,13.281250
2669,-1406.250000,15.625000
2670,-1406.250000,16.406250
2671,-1406.250000,14.843750
2672,-1406.250000,15.625000
2673,-1406.250000,10.937500
2674,-1406.250000,9.375000
2675,-1406.250000,5.468750
2676,-1406.250000,3.125000
2677,-1406.250000,1.562500
2678,-1406.250000,3.906250
2679,-1406.250000,1.562500
2680,-1406.250000,2.343750
2681,-1406.250000,3.125000
2682,-1406.250000,3.906250
2683,-1406.250000,3.906250
2684,-1406.250000,4.687500
2685,-1406.250000,1.562500
2686,-1406.250000,0.781250
2687,-1406.250000,1.562500
2688,-1406.250000,0.781250
2689,-1406.250000,-0.781250
2690,-1406.250000,-3.125000
2691,-1406.250000,-6.250000
2692,-1406.250000,-10.937500
2693,-1406.250000,-10.937500
2694,-1406.250000,-12.500000
2695,-1406.250000,-11.718750
2696,-1406.250000,-9.375000
2697,-1406.250000,-4.687500
2698,-1406.250000,-2.343750
2699,-1406.250000,3.906250
2700,-1406.250000,7.031250
2701,-1406.250000,10.937500
2702,-1406.250000,11.718750
2703,-1406.250000,14.843750
2704,-1406.250000,13.281250
2705,-1406.250000,14.062500
2706,-1406.250000,12.500000
2707,-1406.250000,12.500000
2708,-1406.250000,7.812500
2709,-1406.250000,7.031250
2710,-1406.250000,6.250000
2711,-1406.250000,7.812500
2712,-1406.250000,8.593750
2713,-1406.250000,11.718750
2714,-1406.250000,11.718750
2715,-1406.250000,11.718750
2716,-1406.250000,10.156250
2717,-1406.250000,7.812500
2718,-1406.250000,1.562500
2719,-1406.250000,-2.343750
2720,-1406.250000,-9.375000
2721,-1406.250000,-15.625000
2722,-1406.250000,-19.531250
2723,-1406.250000,-21.875000
2724,-1406.250000,-20.312500
2725,-1406.250000,-13.281250
2726,-1406.250000,-3.906250
2727,-1406.250000,4.687500
2728,-1406.250000,16.406250
2729,-1406.250000,21.875000
2730,-1406.250000,25.000000
2731,-1406.250000,25.781250
2732,-1406.250000,25.000000
2733,-1406.250000,19.531250
2734,-1406.250000,19.531250
2735,-1406.250000,16.406250
2736,-1406.250000,15.625000
2737,-1406.250000,13.281250
2738,-1406.250000,14.062500
2739,-1406.250000,10.937500
2740,-1406.250000,10.156250
2741,-1406.250000,6.250000
2742,-1406.250000,1.562500
2743,-1406.250000,-3.906250
2744,-1406.250000,-6.250000
2745,-1406.250000,-11.718750
2746,-1406.250000,-14.062500
2747,-1406.250000,-14.843750
2748,-1406.250000,-12.500000
2749,-1406.250000,-12.500000
2750,-1406.250000,-8.593750
2751,-1406.250000,-8.593750
2752,-1406.250000,-7.812500
2753,-1406.250000,-4.687500
2754,-1406.250000,-1.562500
2755,-1406.250000,0.781250
2756,-1406.250000,6.250000
2757,-1406.250000,8.593750
2758,-1406.250000,11.718750
2759,-1406.250000,14.062500
2760,-1406.250000,18.750000
2761,-1406.250000,21.093750
2762,-1406.250000,25.000000
2763,-1406.250000,25.000000
2764,-1406.250000,23.437500
2765,-1406.250000,18.750000
2766,-1406.250000,14.062500
2767,-1406.250000,4.687500
2768,-1406.250000,-0.781250
2769,-1406.250000,-7.812500
2770,-1406.250000,-12.500000
2771,-1406.250000,-17.187500
2772,-1406.250000,-16.406250
2773,-1406.250000,-18.750000
2774,-1406.250000,-15.625000
2775,-1406.250000,-14.062500
2776,-1406.250000,-10.156250
2777,-1406.250000,-6.250000
2778,-1406.250000,0.781250
2779,-1406.250000,4.687500
2780,-1406.250000,10.937500
2781,-1406.250000,13.281250
2782,-1406.250000,15.625000
2783,-1406.250000,17.187500
2784,-1406.250000,17.968750
2785,-1406.250000,17.968750
2786,-1406.250000,16.406250
2787,-1406.250000,17.968750
2788,-1406.250000,17.187500
2789,-1406.250000,17.187500
2790,-1406.250000,17.187500
2791,-1406.250000,14.843750
2792,-1406.250000,13.281250
2793,-1406.250000,10.937500
2794,-1406.250000,7.812500
2795,-1406.250000,0.000000
2796,-1406.250000,-3.906250
2797,-1406.250000,-11.718750
2798,-1406.250000,-16.406250
2799,-1406.250000,-21.093750
2800,-1406.250000,-21.875000
2801,-1406.250000,-23.437500
2802,-1406.250000,-19.531250
2803,-1406.250000,-15.625000
2804,-1406.250000,-9.375000
2805,-1406.250000,-3.125000
2806,-1406.250000,5.468750
2807,-1406.250000,12.500000
2808,-1406.250000,17.187500
2809,-1406.250000,21.093750
2810,-1406.250000,25.000000
2811,-1406.250000,26.562500
2812,-1406.250000,28.125000
2813,-1406.250000,28.125000
2814,-1406.250000,25.000000
2815,-1406.250000,21.875000
2816,-1406.250000,17.968750
2817,-1406.250000,10.156250
2818,-1406.250000,3.125000
2819,-1406.250000,-5.468750
2820,-1406.250000,-13.281250
2821,-1406.250000,-21.875000
2822,-1406.250000,-25.781250
2823,-1406.250000,-29.687500
2824,-1406.250000,-28.906250
2825,-1406.250000,-26.562500
2826,-1406.250000,-18.750000
2827,-1406.250000,-14.062500
2828,-1406.250000,-7.031250
2829,-1406.250000,-2.343750
2830,-1406.250000,2.343750
2831,-1406.250000,5.468750
2832,-1406.250000,10.156250
2833,-1406.250000,13.281250
2834,-1406.250000,16.406250
2835,-1406.250000,18.750000
2836,-1406.250000,22.656250
2837,-1406.250000,24.218750
2838,-1406.250000,25.000000
2839,-1406.250000,25.781250
2840,-1406.250000,22.656250
2841,-1406.250000,18.750000
2842,-1406.250000,15.625000
2843,-1406.250000,11.718750
2844,-1406.250000,9.375000
2845,-1406.250000,6.250000
2846,-1406.250000,5.468750
2847,-1406.250000,0.781250
2848,-1406.250000,-0.781250
2849,-1406.250000,-3.125000
2850,-1406.250000,-4.687500
2851,-1406.250000,-8.593750
2852,-1406.250000,-9.375000
2853,-1406.250000,-11.718750
2854,-1406.250000,-12.500000
2855,-1406.250000,-11.718750
2856,-1406.250000,-7.812500
2857,-1406.250000,-6.250000
2858,-1406.250000,-3.125000
2859,-1406.250000,0.781250
2860,-1406.250000,2.343750
2861,-1406.250000,3.906250
2862,-1406.250000,7.031250
2863,-1406.250000,7.812500
2864,-1406.250000,8.593750
2865,-1406.250000,8.593750
2866,-1406.250000,8.593750
2867,-1406.250000,7.031250
2868,-1406.250000,8.593750
2869,-1406.250000,8.593750
2870,-1406.250000,9.375000
2871,-1406.250000,7.812500
2872,-1406.250000,8.593750
2873,-1406.250000,5.468750
2874,-1406.250000,5.468750
2875,-1406.250000,3.125000
2876,-1406.250000,0.000000
2877,-1406.250000,-2.343750
2878,-1406.250000,-1.562500
2879,-1406.250000,-3.125000
2880,-1406.250000,0.000000
2881,-1406.250000,1.562500
2882,-1406.250000,3.906250
2883,-1406.250000,4.687500
2884,-1406.250000,8.593750
2885,-1406.250000,7.031250
2886,-1406.250000,7.812500
2887,-1406.250000,6.250000
2888,-1406.250000,5.468750
2889,-1406.250000,1.562500
2890,-1406.250000,0.000000
2891,-1406.250000,-3.125000
2892,-1406.250000,-5.468750
2893,-1406.250000,-3.125000
2894,-1406.250000,-2.343750
2895,-1406.250000,2.343750
2896,-1406.250000,7.031250
2897,-1406.250000,10.937500
2898,-1406.250000,12.500000
2899,-1406.250000,11.718750
2900,-1406.250000,7.812500
2901,-1406.250000,3.125000
2902,-1406.250000,1.562500
2903,-1406.250000,-0.781250
2904,-1406.250000,-1.562500
2905,-1406.250000,1.562500
2906,-1406.250000,2.343750
2907,-1406.250000,4.687500
2908,-1406.250000,7.031250
2909,-1406.250000,8.593750
2910,-1406.250000,7.031250
2911,-1406.250000,7.031250
2912,-1406.250000,4.687500
2913,-1406.250000,3.125000
2914,-1406.250000,1.562500
2915,-1406.250000,3.125000
2916,-1406.250000,1.562500
2917,-1406.250000,3.906250
2918,-1406.250000,2.343750
2919,-1406.250000,1.562500
2920,-1406.250000,-2.343750
2921,-1406.250000,-3.125000
2922,-1406.250000,-7.812500
2923,-1406.250000,-10.937500
2924,-1406.250000,-11.718750
2925,-1406.250000,-12.500000
2926,-1406.250000,-12.500000
2927,-1406.250000,-7.812500
2928,-1406.250000,-2.343750
2929,-1406.250000,1.562500
2930,-1406.250000,6.250000
2931,-1406.250000,12.500000
2932,-1406.250000,16.406250
2933,-1406.250000,17.968750
2934,-1406.250000,19.531250
2935,-1406.250000,18.750000
2936,-1406.250000,16.406250
2937,-1406.250000,16.406250
2938,-1406.250000,14.062500
2939,-1406.250000,10.937500
2940,-1406.250000,7.812500
2941,-1406.250000,7.031250
2942,-1406.250000,3.125000
2943,-1406.250000,2.343750
2944,-1406.250000,1.562500
2945,-1406.250000,1.562500
2946,-1406.250000,-0.781250
2947,-1406.250000,0.000000
2948,-1406.250000,-3.125000
2949,-1406.250000,-4.687500
2950,-1406.250000,-7.812500
2951,-1406.250000,-7.031250
2952,-1406.250000,-10.156250
2953,-1406.250000,-8.593750
2954,-1406.250000,-7.031250
2955,-1406.250000,-3.125000
2956,-1406.250000,0.000000
2957,-1406.250000,6.250000
2958,-1406.250000,10.937500
2959,-1406.250000,17.187500
2960,-1406.250000,20.312500
2961,-1406.250000,24.218750
2962,-1406.250000,22.656250
2963,-1406.250000,21.093750
2964,-1406.250000,17.968750
2965,-1406.250000,14.843750
2966,-1406.250000,6.250000
2967,-1406.250000,0.781250
2968,-1406.250000,-5.468750
2969,-1406.250000,-9.375000
2970,-1406.250000,-13.281250
2971,-1406.250000,-11.718750
2972,-1406.250000,-12.500000
2973,-1406.250000,-8.593750
2974,-1406.250000,-7.031250
2975,-1406.250000,-3.125000
2976,-1406.250000,-3.906250
2977,-1406.250000,-3.125000
2978,-1406.250000,-2.343750
2979,-1406.250000,0.000000
2980,-1406.250000,1.562500
2981,-1406.250000,6.250000
2982,-1406.250000,10.156250
2983,-1406.250000,15.625000
2984,-1406.250000,17.187500
2985,-1406.250000,21.875000
2986,-1406.250000,18.750000
2987,-1406.250000,15.625000
2988,-1406.250000,8.593750
2989,-1406.250000,3.125000
2990,-1406.250000,-5.468750
2991,-1406.250000,-9.375000
2992,-1406.250000,-13.281250
2993,-1406.250000,-13.281250
2994,-1406.250000,-12.500000
2995,-1406.250000,-7.812500
2996,-1406.250000,-6.250000
2997,-1406.250000,-4.687500
2998,-1406.250000,-3.906250
2999,-1406.250000,-2.343750
3000,-1406.250000,-5.468750
3001,-1406.250000,-3.906250
3002,-1406.250000,-4.687500
3003,-1406.250000,-1.562500
3004,-1406.250000,0.000000
3005,-1406.250000,6.250000
3006,-1406.250000,8.593750
3007,-1406.250000,12.500000
3008,-1406.250000,13.281250
3009,-1406.250000,16.406250
3010,-1406.250000,16.406250
3011,-1406.250000,17.187500
3012,-1406.250000,15.625000
3013,-1406.250000,17.187500
3014,-1406.250000,14.062500
3015,-1406.250000,14.062500
3016,-1406.250000,11.718750
3017,-1406.250000,12.500000
3018,-1406.250000,7.031250
3019,-1406.250000,4.687500
3020,-1406.250000,0.000000
3021,-1406.250000,-3.125000
3022,-1406.250000,-7.812500
3023,-1406.250000,-10.156250
3024,-1406.250000,-13.281250
3025,-1406.250000,-14.843750
3026,-1406.250000,-15.625000
3027,-1406.250000,-12.500000
3028,-1406.250000,-13.281250
3029,-1406.250000,-11.718750
3030,-1406.250000,-10.156250
3031,-1406.250000,-6.250000
3032,-1406.250000,-6.250000
3033,-1406.250000,-2.343750
3034,-1406.250000,-0.781250
3035,-1406.250000,2.343750
3036,-1406.250000,7.031250
3037,-1406.250000,12.500000
3038,-1406.250000,13.281250
3039,-1406.250000,17.187500
3040,-1406.250000,17.968750
3041,-1406.250000,19.531250
3042,-1406.250000,16.406250
3043,-1406.250000,14.843750
3044,-1406.250000,10.156250
3045,-1406.250000,7.812500
3046,-1406.250000,5.468750
3047,-1406.250000,4.687500
3048,-1406.250000,0.781250
3049,-1406.250000,0.781250
3050,-1406.250000,0.781250
3051,-1406.250000,1.562500
3052,-1406.250000,-0.781250
3053,-1406.250000,-0.781250
3054,-1406.250000,-2.343750
3055,-1406.250000,-3.125000
3056,-1406.250000,-3.906250
3057,-1406.250000,-4.687500
3058,-1406.250000,-9.375000
3059,-1406.250000,-10.937500
3060,-1406.250000,-10.937500
3061,-1406.250000,-10.156250
3062,-1406.250000,-6.250000
3063,-1406.250000,0.781250
3064,-1406.250000,7.031250
3065,-1406.250000,15.625000
3066,-1406.250000,22.656250
3067,-1406.250000,26.562500
3068,-1406.250000,25.781250
3069,-1406.250000,24.218750
3070,-1406.250000,21.875000
3071,-1406.250000,17.968750
3072,-1406.250000,13.281250
3073,-1406.250000,10.937500
3074,-1406.250000,7.031250
3075,-1406.250000,5.468750
3076,-1406.250000,3.906250
3077,-1406.250000,0.781250
3078,-1406.250000,-3.906250
3079,-1406.250000,-7.031250
3080,-1406.250000,-10.156250
3081,-1406.250000,-14.843750
3082,-1406.250000,-17.187500
3083,-1406.250000,-16.406250
3084,-1406.250000,-14.062500
3085,-1406.250000,-11.718750
3086,-1406.250000,-6.250000
3087,-1406.250000,-4.687500
3088,-1406.250000,-0.781250
3089,-1406.250000,0.781250
3090,-1406.250000,3.906250
3091,-1406.250000,3.125000
3092,-1406.250000,7.812500
3093,-1406.250000,10.156250
3094,-1406.250000,14.062500
3095,-1406.250000,15.625000
3096,-1406.250000,17.187500
3097,-1406.250000,14.062500
3098,-1406.250000,10.937500
3099,-1406.250000,7.031250
3100,-1406.250000,6.250000
3101,-1406.250000,1.562500
3102,-1406.250000,-0.781250
3103,-1406.250000,-1.562500
3104,-1406.250000,-2.343750
3105,-1406.250000,-4.687500
3106,-1406.250000,-6.250000
3107,-1406.250000,-7.812500
3108,-1406.250000,-11.718750
3109,-1406.250000,-10.156250
3110,-1406.250000,-10.156250
3111,-1406.250000,-7.031250
3112,-1406.250000,-5.468750
3113,-1406.250000,0.781250
3114,-1406.250000,3.906250
3115,-1406.250000,9.375000
3116,-1406.250000,13.281250
3117,-1406.250000,16.406250
3118,-1406.250000,15.625000
3119,-1406.250000,16.406250
3120,-1406.250000,14.843750
3121,-1406.250000,12.500000
3122,-1406.250000,9.375000
3123,-1406.250000,7.031250
3124,-1406.250000,3.906250
3125,-1406.250000,2.343750
3126,-1406.250000,1.562500
3127,-1406.250000,4.687500
3128,-1406.250000,3.906250
3129,-1406.250000,5.468750
3130,-1406.250000,7.812500
3131,-1406.250000,8.593750
3132,-1406.250000,5.468750
3133,-1406.250000,1.562500
3134,-1406.250000,-2.343750
3135,-1406.250000,-10.156250
3136,-1406.250000,-14.062500
3137,-1406.250000,-18.750000
3138,-1406.250000,-17.968750
3139,-1406.250000,-17.187500
3140,-1406.250000,-9.375000
3141,-1406.250000,-3.906250
3142,-1406.250000,1.562500
3143,-1406.250000,8.593750
3144,-1406.250000,14.062500
3145,-1406.250000,17.187500
3146,-1406.250000,17.968750
3147,-1406.250000,17.968750
3148,-1406.250000,15.625000
3149,-1406.250000,14.062500
3150,-1406.250000,13.281250
3151,-1406.250000,11.718750
3152,-1406.250000,8.593750
3153,-1406.250000,7.812500
3154,-1406.250000,3.906250
3155,-1406.250000,3.125000
3156,-1406.250000,-2.343750
3157,-1406.250000,-5.468750
3158,-1406.250000,-10.937500
3159,-1406.250000,-13.281250
3160,-1406.250000,-14.062500
3161,-1406.250000,-15.625000
3162,-1406.250000,-14.843750
3163,-1406.250000,-13.281250
3164,-1406.250000,-7.031250
3165,-1406.250000,-4.687500
3166,-1406.250000,0.000000
3167,-1406.250000,2.343750
3168,-1406.250000,5.468750
3169,-1406.250000,6.250000
3170,-1406.250000,9.375000
3171,-1406.250000,12.500000
3172,-1406.250000,12.500000
3173,-1406.250000,14.843750
3174,-1406.250000,15.625000
3175,-1406.250000,17.968750
3176,-1406.250000,14.843750
3177,-1406.250000,14.062500
3178,-1406.250000,10.156250
3179,-1406.250000,8.593750
3180,-1406.250000,3.906250
3181,-1406.250000,3.906250
3182,-1406.250000,1.562500
3183,-1406.250000,2.343750
3184,-1406.250000,2.343750
3185,-1406.250000,5.468750
3186,-1406.250000,6.250000
3187,-1406.250000,6.250000
3188,-1406.250000,5.468750
3189,-1406.250000,4.687500
3190,-1406.250000,3.125000
3191,-1406.250000,0.000000
3192,-1406.250000,-0.781250
3193,-1406.250000,-3.125000
3194,-1406.250000,-4.687500
3195,-1406.250000,-5.468750
3196,-1406.250000,-3.906250
3197,-1406.250000,-5.468750
3198,-1406.250000,-4.687500
3199,-1406.250000,-3.906250
3200,-1406.250000,-0.781250
3201,-1406.250000,0.000000
3202,-1406.250000,1.562500
3203,-1406.250000,3.125000
3204,-1406.250000,3.125000
3205,-1406.250000,3.125000
3206,-1406.250000,1.562500
3207,-1406.250000,1.562500
3208,-1406.250000,-2.343750
3209,-1406.250000,-1.562500
3210,-1406.250000,-2.343750
3211,-1406.250000,-0.781250
3212,-1406.250000,0.000000
3213,-1406.250000,2.343750
3214,-1406.250000,5.468750
3215,-1406.250000,7.812500
3216,-1406.250000,10.937500
3217,-1406.250000,14.062500
3218,-1406.250000,17.187500
3219,-1406.250000,14.843750
3220,-1406.250000,14.843750
3221,-1406.250000,12.500000
3222,-1406.250000,10.156250
3223,-1406.250000,4.687500
3224,-1406.250000,1.562500
3225,-1406.250000,-4.687500
3226,-1406.250000,-10.156250
3227,-1406.250000,-14.062500
3228,-1406.250000,-16.406250
3229,-1406.250000,-18.750000
3230,-1406.250000,-20.312500
3231,-1406.250000,-16.406250
3232,-1406.250000,-10.937500
3233,-1406.250000,-3.125000
3234,-1406.250000,2.343750
3235,-1406.250000,10.156250
3236,-1406.250000,11.718750
3237,-1406.250000,14.843750
3238,-1406.250000,12.500000
3239,-1406.250000,11.718750
3240,-1406.250000,7.031250
3241,-1406.250000,7.031250
3242,-1406.250000,7.812500
3243,-1406.250000,10.156250
3244,-1406.250000,10.937500
3245,-1406.250000,12.500000
3246,-1406.250000,14.062500
3247,-1406.250000,13.281250
3248,-1406.250000,10.937500
3249,-1406.250000,6.250000
3250,-1406.250000,0.781250
3251,-1406.250000,-5.468750
3252,-1406.250000,-8.593750
3253,-1406.250000,-13.281250
3254,-1406.250000,-16.406250
3255,-1406.250000,-19.531250
3256,-1406.250000,-17.968750
3257,-1406.250000,-18.750000
3258,-1406.250000,-18.750000
3259,-1406.250000,-15.625000
3260,-1406.250000,-11.718750
3261,-1406.250000,-5.468750
3262,-1406.250000,1.562500
3263,-1406.250000,8.593750
3264,-1406.250000,12.500000
3265,-1406.250000,15.625000
3266,-1406.250000,17.187500
3267,-1406.250000,19.531250
3268,-1406.250000,17.968750
3269,-1406.250000,20.312500
3270,-1406.250000,19.531250
3271,-1406.250000,19.531250
3272,-1406.250000,17.968750
3273,-1406.250000,17.187500
3274,-1406.250000,13.281250
3275,-1406.250000,8.593750
3276,-1406.250000,3.125000
3277,-1406.250000,-1.562500
3278,-1406.250000,-7.031250
3279,-1406.250000,-13.281250
3280,-1406.250000,-15.625000
