Channel              :,CH1,CH2
273,312.500000,4.687500
274,312.500000,3.710938
275,312.500000,4.101563
276,312.500000,5.078125
277,312.500000,4.101563
278,312.500000,3.515625
279,312.500000,5.078125
280,312.500000,4.101563
281,312.500000,4.101563
282,312.500000,4.492188
283,312.500000,4.882813
284,312.500000,4.687500
285,312.500000,3.710938
286,312.500000,4.101563
287,312.500000,5.273438
288,312.500000,4.687500
289,312.500000,4.296875
290,312.500000,5.078125
291,312.500000,5.078125
292,312.500000,5.078125
293,312.500000,3.710938
294,312.500000,5.273438
295,312.500000,4.492188
296,312.500000,4.101563
297,312.500000,5.078125
298,312.500000,5.664063
299,312.500000,4.687500
300,312.500000,4.296875
301,312.500000,5.078125
302,312.500000,4.882813
303,312.500000,3.515625
304,312.500000,4.101563
305,312.500000,5.273438
306,312.500000,4.492188
307,312.500000,3.906250
308,312.500000,4.882813
309,312.500000,4.882813
310,312.500000,4.101563
311,312.500000,4.101563
312,312.500000,4.687500
313,312.500000,4.296875
314,312.500000,3.906250
315,312.500000,4.687500
316,312.500000,5.468750
317,312.500000,4.687500
318,312.500000,4.101563
319,312.500000,4.687500
320,312.500000,4.882813
321,312.500000,3.906250
322,312.500000,2.929688
323,312.500000,4.882813
324,312.500000,6.835938
325,312.500000,3.710938
326,312.500000,4.296875
327,312.500000,5.273438
328,312.500000,4.687500
329,312.500000,3.710938
330,312.500000,4.101563
331,312.500000,4.492188
332,312.500000,3.710938
333,312.500000,3.710938
334,312.500000,4.882813
335,312.500000,4.687500
336,312.500000,2.734375
337,312.500000,4.296875
338,312.500000,4.687500
339,312.500000,4.101563
340,312.500000,3.515625
341,312.500000,4.101563
342,312.500000,4.492188
343,312.500000,4.101563
344,312.500000,3.710938
345,312.500000,4.687500
346,312.500000,4.687500
347,312.500000,3.906250
348,312.500000,3.515625
349,312.500000,4.296875
350,312.500000,3.710938
351,312.500000,3.515625
352,312.500000,4.101563
353,312.500000,4.882813
354,312.500000,4.101563
355,312.500000,4.101563
356,312.500000,4.687500
357,312.500000,4.882813
358,312.500000,3.710938
359,312.500000,3.515625
360,312.500000,4.687500
361,312.500000,4.687500
362,312.500000,4.296875
363,312.500000,4.296875
364,312.500000,5.468750
365,312.500000,4.687500
366,312.500000,3.710938
367,312.500000,3.320313
368,312.500000,4.492188
369,312.500000,4.296875
370,312.500000,3.710938
371,312.500000,5.078125
372,312.500000,5.078125
373,312.500000,4.492188
374,312.500000,3.906250
375,312.500000,4.687500
376,312.500000,4.687500
377,312.500000,3.710938
378,312.500000,4.687500
379,312.500000,4.687500
380,312.500000,4.882813
381,312.500000,3.906250
382,312.500000,4.296875
383,312.500000,5.273438
384,312.500000,4.101563
385,312.500000,3.710938
386,312.500000,4.101563
387,312.500000,4.687500
388,312.500000,4.296875
389,312.500000,4.101563
390,312.500000,4.882813
391,312.500000,5.468750
392,312.500000,4.492188
393,312.500000,4.101563
394,312.500000,4.687500
395,312.500000,4.296875
396,312.500000,3.710938
397,312.500000,4.296875
398,312.500000,5.078125
399,312.500000,5.078125
400,312.500000,4.492188
401,312.500000,4.687500
402,312.500000,4.882813
403,312.500000,4.296875
404,312.500000,3.710938
405,312.500000,4.492188
406,312.500000,5.078125
407,312.500000,3.906250
408,312.500000,4.101563
409,312.500000,5.468750
410,312.500000,5.078125
411,312.500000,3.710938
412,312.500000,4.101563
413,312.500000,4.687500
414,312.500000,4.687500
415,312.500000,3.710938
416,0.000000,4.492188
417,-312.500000,5.859375
418,-312.500000,4.492188
419,-312.500000,4.492188
420,-312.500000,4.882813
421,-312.500000,4.296875
422,-312.500000,2.929688
423,-312.500000,5.078125
424,-312.500000,4.687500
425,-312.500000,4.296875
426,-312.500000,3.906250
427,-312.500000,4.882813
428,-312.500000,4.882813
429,-312.500000,4.101563
430,-312.500000,3.906250
431,-312.500000,4.687500
432,-312.500000,4.101563
433,-312.500000,3.906250
434,-312.500000,4.687500
435,-312.500000,5.078125
436,-312.500000,4.492188
437,-312.500000,3.906250
438,-312.500000,4.882813
439,-312.500000,4.882813
440,-312.500000,3.710938
441,-312.500000,3.906250
442,-312.500000,4.492188
443,-312.500000,3.710938
444,-312.500000,3.515625
445,-312.500000,4.687500
446,-312.500000,4.687500
447,-312.500000,3.906250
448,-312.500000,3.906250
449,-312.500000,4.882813
450,-312.500000,4.296875
451,-312.500000,3.515625
452,-312.500000,4.101563
453,-312.500000,4.492188
454,-312.500000,5.859375
455,-312.500000,3.515625
456,-312.500000,4.492188
457,-312.500000,4.882813
458,-312.500000,3.710938
459,-312.500000,3.906250
460,-312.500000,4.687500
461,-312.500000,3.515625
462,-312.500000,3.125000
463,-312.500000,4.492188
464,-312.500000,4.882813
465,-312.500000,3.906250
466,-312.500000,5.273438
467,-312.500000,4.882813
468,-312.500000,4.296875
469,-312.500000,3.125000
470,-312.500000,4.101563
471,-312.500000,4.296875
472,-312.500000,3.906250
473,-312.500000,3.515625
474,-312.500000,5.078125
475,-312.500000,4.882813
476,-312.500000,3.906250
477,-312.500000,4.101563
478,-312.500000,4.492188
479,-312.500000,3.710938
480,-312.500000,3.515625
481,-312.500000,4.296875
482,-312.500000,4.492188
483,-312.500000,4.101563
484,-312.500000,3.906250
485,-312.500000,4.687500
486,-312.500000,4.296875
487,-312.500000,3.710938
488,-312.500000,4.101563
489,-312.500000,4.492188
490,-312.500000,3.710938
491,-312.500000,3.906250
492,-312.500000,4.687500
493,-312.500000,4.882813
494,-312.500000,4.492188
495,-312.500000,4.101563
496,-312.500000,4.882813
497,-312.500000,4.296875
498,-312.500000,2.343750
499,-312.500000,3.515625
500,-312.500000,4.687500
501,-312.500000,4.296875
502,-312.500000,3.906250
503,-312.500000,4.687500
504,-312.500000,4.882813
505,-312.500000,4.101563
506,-312.500000,3.710938
507,-312.500000,4.296875
508,-312.500000,4.296875
509,-312.500000,3.710938
510,-312.500000,3.906250
511,-312.500000,4.492188
512,-312.500000,5.078125
513,-312.500000,4.101563
514,-312.500000,4.492188
515,-312.500000,4.492188
516,-312.500000,3.320313
517,-312.500000,3.906250
518,-312.500000,4.687500
519,-312.500000,4.492188
520,-312.500000,4.296875
521,-312.500000,4.687500
522,-312.500000,4.882813
523,-312.500000,3.906250
524,-312.500000,3.710938
525,-312.500000,4.492188
526,-312.500000,4.687500
527,-312.500000,3.710938
528,-312.500000,4.492188
529,-312.500000,5.468750
530,-312.500000,4.492188
531,-312.500000,4.101563
532,-312.500000,4.687500
533,-312.500000,4.882813
534,-312.500000,3.906250
535,-312.500000,3.906250
536,-312.500000,4.687500
537,-312.500000,4.492188
538,-312.500000,4.492188
539,-312.500000,4.882813
540,-312.500000,5.273438
541,-312.500000,4.296875
542,-312.500000,5.468750
543,-312.500000,4.492188
544,-312.500000,4.101563
545,-312.500000,3.710938
546,-312.500000,4.687500
547,-312.500000,5.273438
548,-312.500000,4.687500
549,-312.500000,4.101563
550,-312.500000,4.882813
551,-312.500000,4.687500
552,-312.500000,3.906250
553,-312.500000,3.125000
554,-312.500000,3.320313
555,-312.500000,4.882813
556,-312.500000,3.515625
557,-312.500000,4.687500
558,-312.500000,5.078125
559,-312.500000,4.687500
560,-312.500000,3.906250
561,-312.500000,4.492188
562,-312.500000,4.101563
563,-312.500000,3.515625
564,-312.500000,4.296875
565,-312.500000,4.687500
566,-312.500000,4.296875
567,-312.500000,4.296875
568,-312.500000,4.882813
569,-312.500000,5.078125
570,-312.500000,3.710938
571,-312.500000,3.710938
572,-312.500000,4.687500
573,-312.500000,3.906250
574,-312.500000,3.320313
575,-312.500000,4.296875
576,-312.500000,5.273438
577,-312.500000,4.101563
578,-312.500000,4.101563
579,-312.500000,4.492188
580,-312.500000,4.296875
581,-312.500000,3.320313
582,-312.500000,3.710938
583,-312.500000,4.492188
584,-312.500000,3.906250
585,-312.500000,4.296875
586,-312.500000,4.492188
587,-312.500000,4.687500
588,-312.500000,4.296875
589,-312.500000,3.515625
590,-312.500000,4.101563
591,-312.500000,4.101563
592,-312.500000,3.320313
593,-312.500000,3.710938
594,-312.500000,4.687500
595,-312.500000,4.296875
596,-312.500000,3.906250
597,-312.500000,4.882813
598,-312.500000,4.101563
599,-312.500000,5.078125
600,-312.500000,3.515625
601,-312.500000,4.101563
602,-312.500000,4.101563
603,-312.500000,3.710938
604,-312.500000,4.101563
605,-312.500000,5.078125
606,-312.500000,4.492188
607,-312.500000,3.515625
608,-312.500000,3.906250
609,-312.500000,4.492188
610,-312.500000,3.515625
611,-312.500000,3.515625
612,-312.500000,4.492188
613,-312.500000,4.492188
614,-312.500000,3.710938
615,-312.500000,4.687500
616,-312.500000,4.882813
617,-312.500000,4.296875
618,-312.500000,3.710938
619,-312.500000,4.101563
620,-312.500000,4.296875
621,-312.500000,3.710938
622,-312.500000,3.906250
623,-312.500000,4.687500
624,-312.500000,5.078125
625,-312.500000,3.906250
626,-312.500000,4.296875
627,-312.500000,4.687500
628,-312.500000,4.101563
629,-312.500000,3.320313
630,-312.500000,4.296875
631,-312.500000,5.273438
632,-312.500000,4.101563
633,-312.500000,4.296875
634,-312.500000,4.882813
635,-312.500000,4.882813
636,-312.500000,4.101563
637,-312.500000,3.906250
638,-312.500000,4.492188
639,-312.500000,4.101563
640,-312.500000,4.296875
641,-312.500000,4.101563
642,-312.500000,5.273438
643,-312.500000,4.882813
644,-312.500000,5.273438
645,-312.500000,4.492188
646,-312.500000,4.492188
647,-312.500000,3.906250
648,-312.500000,3.710938
649,-312.500000,4.687500
650,-312.500000,5.273438
651,-312.500000,4.101563
652,-312.500000,4.296875
653,-312.500000,4.882813
654,-312.500000,4.687500
655,-312.500000,3.906250
656,-312.500000,4.101563
657,-312.500000,4.492188
658,-312.500000,4.101563
659,-312.500000,3.710938
660,-312.500000,4.882813
661,-312.500000,4.882813
662,-312.500000,4.492188
663,-312.500000,3.710938
664,-312.500000,4.492188
665,-312.500000,4.492188
666,-312.500000,3.710938
667,-312.500000,3.710938
668,-312.500000,4.882813
669,-312.500000,4.882813
670,-312.500000,6.640625
671,-312.500000,4.492188
672,-312.500000,5.078125
673,-312.500000,4.296875
674,-312.500000,3.320313
675,-312.500000,4.492188
676,-312.500000,4.687500
677,-312.500000,3.906250
678,-312.500000,4.101563
679,-312.500000,5.273438
680,-312.500000,4.687500
681,-312.500000,3.710938
682,-312.500000,4.687500
683,-312.500000,4.882813
684,-312.500000,3.710938
685,-312.500000,3.515625
686,-312.500000,4.492188
687,-312.500000,4.882813
688,-312.500000,4.296875
689,-312.500000,4.296875
690,-312.500000,4.687500
691,-312.500000,4.101563
692,-312.500000,3.906250
693,-312.500000,4.101563
694,-312.500000,4.687500
695,-312.500000,3.906250
696,-312.500000,3.710938
697,-312.500000,4.687500
698,-312.500000,4.882813
699,-312.500000,4.296875
700,-312.500000,4.296875
701,-312.500000,5.078125
702,-312.500000,4.296875
703,-312.500000,3.320313
704,-312.500000,3.710938
705,-312.500000,4.296875
706,-312.500000,3.906250
707,-312.500000,3.906250
708,-312.500000,4.687500
709,-312.500000,4.882813
710,-312.500000,3.906250
711,-312.500000,3.906250
712,-312.500000,4.296875
713,-312.500000,2.148438
714,-312.500000,2.929688
715,-312.500000,4.296875
716,-312.500000,4.492188
717,-312.500000,4.101563
718,-312.500000,3.906250
719,-312.500000,4.492188
720,-312.500000,4.492188
721,-312.500000,3.710938
722,-312.500000,3.710938
723,-312.500000,4.492188
724,-312.500000,4.492188
725,-312.500000,4.296875
726,-312.500000,4.101563
727,-312.500000,4.492188
728,-312.500000,4.687500
729,-312.500000,3.710938
730,-312.500000,4.101563
731,-312.500000,4.296875
732,-312.500000,3.710938
733,-312.500000,3.320313
734,-312.500000,4.492188
735,-312.500000,4.687500
736,-312.500000,3.125000
737,-312.500000,4.296875
738,-312.500000,5.078125
739,-312.500000,4.492188
740,-312.500000,3.515625
741,-312.500000,3.710938
742,-312.500000,4.882813
743,-312.500000,3.515625
744,-312.500000,3.710938
745,-312.500000,4.687500
746,-312.500000,5.078125
747,-312.500000,3.906250
748,-312.500000,4.296875
749,-312.500000,4.882813
750,-312.500000,4.101563
751,-312.500000,3.515625
752,-312.500000,4.101563
753,-312.500000,5.078125
754,-312.500000,4.296875
755,-312.500000,3.710938
756,-312.500000,4.882813
757,-312.500000,4.492188
758,-312.500000,3.710938
759,-312.500000,3.906250
760,-312.500000,4.492188
761,-312.500000,3.906250
762,-312.500000,3.515625
763,-312.500000,4.296875
764,-312.500000,5.078125
765,-312.500000,4.296875
766,-312.500000,3.906250
767,-312.500000,4.492188
768,-312.500000,4.296875
769,-312.500000,2.539063
770,-312.500000,4.687500
771,-312.500000,4.296875
772,-312.500000,4.492188
773,-312.500000,3.710938
774,-312.500000,4.492188
775,-312.500000,4.882813
776,-312.500000,4.492188
777,-312.500000,3.515625
778,-312.500000,4.101563
779,-312.500000,4.882813
780,-312.500000,3.906250
781,-312.500000,3.906250
782,-312.500000,5.664063
783,-312.500000,4.296875
784,-312.500000,4.296875
785,-312.500000,4.492188
786,-312.500000,4.882813
787,-312.500000,3.906250
788,-312.500000,3.125000
789,-312.500000,4.492188
790,-312.500000,4.687500
791,-312.500000,4.101563
792,-312.500000,4.296875
793,-312.500000,5.273438
794,-312.500000,4.687500
795,-312.500000,3.710938
796,-312.500000,3.906250
797,-312.500000,4.492188
798,-312.500000,3.906250
799,-312.500000,3.710938
800,-312.500000,4.882813
801,-312.500000,5.078125
802,-312.500000,3.906250
803,-312.500000,3.906250
804,-312.500000,4.882813
805,-312.500000,4.296875
806,-312.500000,3.515625
807,-312.500000,4.101563
808,-312.500000,4.296875
809,-312.500000,3.906250
810,-312.500000,4.101563
811,-312.500000,5.078125
812,-312.500000,4.882813
813,-312.500000,3.710938
814,-312.500000,4.882813
815,-312.500000,3.320313
816,-312.500000,3.710938
817,-312.500000,3.906250
818,-312.500000,4.882813
819,-312.500000,4.687500
820,-312.500000,3.710938
821,-312.500000,4.296875
822,-312.500000,5.078125
823,-312.500000,3.710938
824,-312.500000,3.515625
825,-312.500000,4.296875
826,-312.500000,4.296875
827,-312.500000,3.515625
828,-312.500000,3.906250
829,-312.500000,4.492188
830,-312.500000,4.687500
831,-312.500000,4.101563
832,-312.500000,4.492188
833,-312.500000,4.687500
834,-312.500000,3.515625
835,-312.500000,3.515625
836,-312.500000,4.687500
837,-312.500000,4.101563
838,-312.500000,3.710938
839,-312.500000,4.492188
840,-312.500000,5.078125
841,-312.500000,4.296875
842,-312.500000,3.906250
843,-312.500000,4.296875
844,-312.500000,4.101563
845,-312.500000,3.125000
846,-312.500000,3.515625
847,-312.500000,4.882813
848,-312.500000,4.296875
849,-312.500000,3.906250
850,-312.500000,4.687500
851,-312.500000,4.492188
852,-312.500000,3.515625
853,-312.500000,3.515625
854,-312.500000,4.296875
855,-312.500000,3.906250
856,-312.500000,3.515625
857,-312.500000,3.906250
858,-312.500000,4.492188
859,-312.500000,4.492188
860,-312.500000,4.296875
861,-312.500000,4.101563
862,-312.500000,4.101563
863,-312.500000,3.320313
864,-312.500000,3.320313
865,-312.500000,4.296875
866,-312.500000,3.710938
867,-312.500000,3.515625
868,-312.500000,4.296875
869,-312.500000,4.882813
870,-312.500000,3.710938
871,-312.500000,3.320313
872,-312.500000,4.296875
873,-312.500000,2.343750
874,-312.500000,3.515625
875,-312.500000,3.710938
876,-312.500000,4.492188
877,-312.500000,4.296875
878,-312.500000,3.515625
879,-312.500000,4.101563
880,-312.500000,4.492188
881,-312.500000,3.320313
882,-312.500000,2.734375
883,-312.500000,3.906250
884,-312.500000,3.906250
885,-312.500000,3.320313
886,-312.500000,3.906250
887,-312.500000,4.882813
888,-312.500000,4.296875
889,-312.500000,3.515625
890,-312.500000,3.710938
891,-312.500000,4.492188
892,-312.500000,3.515625
893,-312.500000,3.320313
894,-312.500000,4.492188
895,-312.500000,4.882813
896,-312.500000,4.101563
897,-312.500000,4.492188
898,-312.500000,4.687500
899,-312.500000,4.492188
900,-312.500000,3.710938
901,-312.500000,3.906250
902,-312.500000,4.492188
903,-312.500000,3.515625
904,-312.500000,5.078125
905,-312.500000,4.296875
906,-312.500000,5.078125
907,-312.500000,4.687500
908,-312.500000,3.710938
909,-312.500000,4.492188
910,-312.500000,4.492188
911,-312.500000,3.906250
912,-312.500000,3.906250
913,-312.500000,4.687500
914,-312.500000,5.273438
915,-312.500000,4.296875
916,-312.500000,4.101563
917,-312.500000,5.078125
918,-312.500000,5.078125
919,-312.500000,2.734375
920,-312.500000,3.710938
921,-312.500000,4.882813
922,-312.500000,4.101563
923,-312.500000,4.101563
924,-312.500000,4.882813
925,-312.500000,4.687500
926,-312.500000,4.101563
927,-312.500000,3.906250
928,-312.500000,4.492188
929,-312.500000,4.101563
930,-312.500000,3.710938
931,-312.500000,4.296875
932,-312.500000,5.273438
933,-312.500000,4.687500
934,-312.500000,2.929688
935,-312.500000,4.687500
936,-312.500000,4.492188
937,-312.500000,3.710938
938,-312.500000,3.515625
939,-312.500000,4.492188
940,-312.500000,4.492188
941,-312.500000,3.906250
942,-312.500000,4.492188
943,-312.500000,5.273438
944,-312.500000,3.906250
945,-312.500000,3.320313
946,-312.500000,3.515625
947,-312.500000,3.515625
948,-312.500000,4.882813
949,-312.500000,4.296875
950,-312.500000,4.492188
951,-312.500000,4.882813
952,-312.500000,3.906250
953,-312.500000,4.296875
954,-312.500000,4.687500
955,-312.500000,3.710938
956,-312.500000,3.320313
957,-312.500000,4.492188
958,-312.500000,4.101563
959,-312.500000,3.906250
960,-312.500000,4.492188
961,-312.500000,4.882813
962,-312.500000,4.101563
963,-312.500000,3.710938
964,-312.500000,3.320313
965,-312.500000,4.687500
966,-312.500000,3.320313
967,-312.500000,4.101563
968,-312.500000,4.882813
969,-312.500000,4.492188
970,-312.500000,3.906250
971,-312.500000,4.687500
972,-312.500000,4.882813
973,-312.500000,3.515625
974,-312.500000,3.515625
975,-312.500000,4.492188
976,-312.500000,4.101563
977,-312.500000,3.710938
978,-312.500000,3.710938
979,-312.500000,5.273438
980,-312.500000,4.492188
981,-312.500000,3.710938
982,-312.500000,4.492188
983,-312.500000,4.296875
984,-312.500000,3.515625
985,-312.500000,3.515625
986,-312.500000,4.296875
987,-312.500000,4.296875
988,-312.500000,3.906250
989,-312.500000,5.273438
990,-312.500000,4.492188
991,-312.500000,4.296875
992,-312.500000,3.710938
993,-312.500000,4.101563
994,-312.500000,4.296875
995,-312.500000,3.125000
996,-312.500000,3.906250
997,-312.500000,4.687500
998,-312.500000,4.492188
999,-312.500000,3.906250
1000,-312.500000,4.492188
1001,-312.500000,4.492188
1002,-312.500000,3.710938
1003,-312.500000,3.320313
1004,-312.500000,3.906250
1005,-312.500000,4.296875
1006,-312.500000,3.320313
1007,-312.500000,4.101563
1008,-312.500000,4.687500
1009,-312.500000,4.492188
1010,-312.500000,3.515625
1011,-312.500000,3.906250
1012,-312.500000,4.492188
1013,-312.500000,3.125000
1014,-312.500000,3.125000
1015,-312.500000,4.492188
1016,-312.500000,4.492188
1017,-312.500000,4.101563
1018,-312.500000,4.492188
1019,-312.500000,4.882813
1020,-312.500000,4.687500
1021,-312.500000,3.515625
1022,-312.500000,3.710938
1023,-312.500000,4.296875
1024,-312.500000,3.515625
1025,-312.500000,4.101563
1026,-312.500000,4.882813
1027,-312.500000,4.492188
1028,-312.500000,3.906250
1029,-312.500000,3.906250
1030,-312.500000,4.492188
1031,-312.500000,3.515625
1032,-312.500000,4.101563
1033,-312.500000,4.101563
1034,-312.500000,4.687500
1035,-312.500000,4.296875
1036,-312.500000,4.296875
1037,-312.500000,5.078125
1038,-312.500000,4.492188
1039,-312.500000,3.515625
1040,-312.500000,4.101563
1041,-312.500000,4.687500
1042,-312.500000,3.906250
1043,-312.500000,4.101563
1044,-312.500000,4.882813
1045,-312.500000,5.078125
1046,-312.500000,4.296875
1047,-312.500000,3.906250
1048,-312.500000,4.687500
1049,-312.500000,4.296875
1050,-312.500000,3.515625
1051,-312.500000,4.296875
1052,-312.500000,5.273438
1053,-312.500000,4.687500
1054,-312.500000,4.296875
1055,-312.500000,5.273438
1056,-312.500000,5.078125
1057,-312.500000,4.101563
1058,-312.500000,3.320313
1059,-312.500000,4.882813
1060,-312.500000,4.492188
1061,-312.500000,3.906250
1062,-312.500000,4.687500
1063,-312.500000,5.468750
1064,-312.500000,4.101563
1065,-312.500000,4.296875
1066,-312.500000,4.687500
1067,-312.500000,4.296875
1068,-312.500000,3.710938
1069,-312.500000,4.296875
1070,-312.500000,5.273438
1071,-312.500000,4.882813
1072,-312.500000,3.906250
1073,-312.500000,4.882813
1074,-312.500000,5.078125
1075,-312.500000,3.906250
1076,-312.500000,2.539063
1077,-312.500000,3.710938
1078,-312.500000,4.687500
1079,-312.500000,3.710938
1080,-312.500000,4.492188
1081,-312.500000,5.273438
1082,-312.500000,4.492188
1083,-312.500000,3.710938
1084,-312.500000,4.882813
1085,-312.500000,4.296875
1086,-312.500000,3.515625
1087,-312.500000,3.710938
1088,-312.500000,4.687500
