Channel              :,CH1,CH2
99,-312.500000,2.148438
100,-312.500000,2.734375
101,-312.500000,2.929688
102,-312.500000,2.539063
103,-312.500000,1.953125
104,-312.500000,1.757813
105,-312.500000,2.148438
106,-312.500000,2.734375
107,-312.500000,2.734375
108,-312.500000,2.343750
109,-312.500000,1.953125
110,-312.500000,1.757813
111,-312.500000,2.148438
112,-312.500000,2.539063
113,-312.500000,2.929688
114,-312.500000,2.539063
115,-312.500000,2.148438
116,-312.500000,1.953125
117,-312.500000,2.148438
118,-312.500000,2.539063
119,-312.500000,2.929688
120,-312.500000,2.734375
121,-312.500000,2.148438
122,-312.500000,1.953125
123,-312.500000,2.343750
124,-312.500000,2.734375
125,-312.500000,2.929688
126,-312.500000,2.734375
127,-312.500000,2.343750
128,-312.500000,2.148438
129,-312.500000,2.343750
130,-312.500000,2.343750
131,-312.500000,2.734375
132,-312.500000,2.929688
133,-312.500000,2.539063
134,-312.500000,2.343750
135,-312.500000,2.343750
136,-312.500000,2.539063
137,-312.500000,2.539063
138,-312.500000,2.734375
139,-312.500000,2.734375
140,-312.500000,2.539063
141,-312.500000,2.734375
142,-312.500000,2.539063
143,-312.500000,2.734375
144,-312.500000,2.734375
145,-312.500000,2.539063
146,-312.500000,2.539063
147,-312.500000,2.539063
148,-312.500000,2.734375
149,-312.500000,2.343750
150,-312.500000,2.343750
151,-312.500000,2.343750
152,-312.500000,2.539063
153,-312.500000,2.929688
154,-312.500000,2.929688
155,-312.500000,2.539063
156,-312.500000,2.343750
157,-312.500000,2.343750
158,-312.500000,2.539063
159,-312.500000,2.734375
160,-312.500000,2.929688
161,-312.500000,2.539063
162,-312.500000,2.148438
163,-312.500000,1.953125
164,-312.500000,2.539063
165,-312.500000,2.929688
166,-312.500000,3.125000
167,-312.500000,2.734375
168,-312.500000,2.343750
169,-312.500000,2.148438
170,-312.500000,2.343750
171,-312.500000,2.929688
172,-312.500000,3.320313
173,-312.500000,2.929688
174,-312.500000,1.953125
175,-312.500000,1.757813
176,-312.500000,1.953125
177,-312.500000,2.929688
178,-312.500000,3.515625
179,-312.500000,3.125000
180,-312.500000,2.148438
181,-312.500000,1.757813
182,-312.500000,1.953125
183,-312.500000,2.734375
184,-312.500000,3.906250
185,-312.500000,3.515625
186,-312.500000,2.539063
187,-312.500000,1.757813
188,-312.500000,1.953125
189,-312.500000,3.125000
190,-312.500000,3.906250
191,-312.500000,3.906250
192,-312.500000,3.320313
193,-312.500000,2.734375
194,-312.500000,2.539063
195,-312.500000,3.320313
196,-312.500000,4.296875
197,-312.500000,4.492188
198,-312.500000,3.710938
199,-312.500000,2.539063
200,-312.500000,2.148438
201,-312.500000,2.734375
202,-312.500000,3.515625
203,-312.500000,4.101563
204,-312.500000,3.320313
205,-312.500000,1.953125
206,-312.500000,0.976563
207,-312.500000,1.367188
208,-312.500000,2.539063
209,-312.500000,3.320313
210,-312.500000,2.929688
211,-312.500000,1.757813
212,-312.500000,1.171875
213,-312.500000,1.757813
214,-312.500000,3.125000
215,-312.500000,4.492188
216,-312.500000,4.687500
217,-312.500000,3.710938
218,-312.500000,2.734375
219,-312.500000,3.125000
220,-312.500000,4.296875
221,-312.500000,5.468750
222,-312.500000,5.078125
223,-312.500000,3.710938
224,-312.500000,2.539063
225,-312.500000,2.148438
226,-312.500000,2.734375
227,-312.500000,3.320313
228,-312.500000,3.320313
229,-312.500000,1.953125
230,-312.500000,0.585938
231,-312.500000,0.390625
232,-312.500000,1.171875
233,-312.500000,2.343750
234,-312.500000,2.929688
235,-312.500000,2.343750
236,-312.500000,1.367188
237,-312.500000,1.171875
238,-312.500000,2.148438
239,-312.500000,3.320313
240,-312.500000,3.906250
241,-312.500000,3.320313
242,-312.500000,2.343750
243,-312.500000,1.562500
244,-312.500000,1.953125
245,-312.500000,2.929688
246,-312.500000,3.125000
247,-312.500000,2.148438
248,-312.500000,1.171875
249,-312.500000,0.781250
250,-312.500000,0.781250
251,-312.500000,1.367188
252,-312.500000,1.953125
253,-312.500000,1.757813
254,-312.500000,1.171875
255,-312.500000,0.585938
256,-312.500000,1.171875
257,-312.500000,1.953125
258,-312.500000,2.343750
259,-312.500000,1.953125
260,-312.500000,1.367188
261,-312.500000,0.976563
262,-312.500000,1.171875
263,-312.500000,1.757813
264,-312.500000,2.539063
265,-312.500000,2.148438
266,-312.500000,1.171875
267,-312.500000,0.585938
268,-312.500000,0.976563
269,-312.500000,1.953125
270,-312.500000,2.148438
271,-312.500000,1.953125
272,-312.500000,1.367188
273,-312.500000,0.976563
274,-312.500000,1.367188
275,-312.500000,2.148438
276,-312.500000,2.734375
277,-312.500000,2.734375
278,-312.500000,1.757813
279,-312.500000,1.171875
280,-312.500000,1.562500
281,-312.500000,2.343750
282,-312.500000,2.929688
283,-312.500000,2.539063
284,-312.500000,1.757813
285,-312.500000,1.367188
286,-312.500000,1.757813
287,-312.500000,2.539063
288,-312.500000,3.515625
289,-312.500000,3.320313
290,-312.500000,2.343750
291,-312.500000,1.757813
292,-312.500000,2.148438
293,-312.500000,3.125000
294,-312.500000,3.710938
295,-312.500000,3.515625
296,-312.500000,2.539063
297,-312.500000,1.757813
298,-312.500000,1.757813
299,-312.500000,2.539063
300,-312.500000,3.320313
301,-312.500000,3.515625
302,-312.500000,2.539063
303,-312.500000,1.562500
304,-312.500000,1.757813
305,-312.500000,2.539063
306,-312.500000,3.515625
307,-312.500000,3.710938
308,-312.500000,3.320313
309,-312.500000,2.343750
310,-312.500000,1.953125
311,-312.500000,2.929688
312,-312.500000,4.492188
313,-312.500000,4.882813
314,-312.500000,4.101563
315,-312.500000,2.734375
316,-312.500000,2.148438
317,-312.500000,2.929688
318,-312.500000,4.101563
319,-312.500000,4.296875
320,-312.500000,3.710938
321,-312.500000,2.539063
322,-312.500000,1.953125
323,-312.500000,2.539063
324,-312.500000,3.515625
325,-312.500000,4.296875
326,-312.500000,3.710938
327,-312.500000,2.734375
328,-312.500000,1.953125
329,-312.500000,2.539063
330,-312.500000,3.515625
331,-312.500000,4.101563
332,-312.500000,4.101563
333,-312.500000,3.320313
334,-312.500000,2.343750
335,-312.500000,2.343750
336,-312.500000,3.320313
337,-312.500000,4.296875
338,-312.500000,4.296875
339,-312.500000,3.515625
340,-312.500000,2.539063
341,-312.500000,2.148438
342,-312.500000,2.929688
343,-312.500000,3.710938
344,-312.500000,3.710938
345,-312.500000,2.929688
346,-312.500000,1.953125
347,-312.500000,1.562500
348,-312.500000,1.953125
349,-312.500000,2.734375
350,-312.500000,3.125000
351,-312.500000,2.734375
352,-312.500000,1.953125
353,-312.500000,1.562500
354,-312.500000,1.757813
355,-312.500000,2.539063
356,-312.500000,2.929688
357,-312.500000,2.929688
358,-312.500000,2.343750
359,-312.500000,1.757813
360,-312.500000,1.953125
361,-312.500000,2.539063
362,-312.500000,3.125000
363,-312.500000,2.929688
364,-312.500000,2.343750
365,-312.500000,1.953125
366,-312.500000,2.148438
367,-312.500000,2.343750
368,-312.500000,2.539063
369,-312.500000,2.734375
370,-312.500000,2.148438
371,-312.500000,1.562500
372,-312.500000,1.757813
373,-312.500000,1.757813
374,-312.500000,1.953125
375,-312.500000,1.953125
376,-312.500000,1.953125
377,-312.500000,1.562500
378,-312.500000,1.367188
379,-312.500000,1.367188
380,-312.500000,1.757813
381,-312.500000,1.757813
382,-312.500000,1.757813
383,-312.500000,1.953125
384,-312.500000,1.953125
385,-312.500000,2.148438
386,-312.500000,2.148438
387,-312.500000,1.953125
388,-312.500000,2.148438
389,-312.500000,2.148438
390,-312.500000,2.343750
391,-312.500000,2.148438
392,-312.500000,2.148438
393,-312.500000,1.757813
394,-312.500000,1.953125
395,-312.500000,2.148438
396,-312.500000,2.343750
397,-312.500000,2.148438
398,-312.500000,1.757813
399,-312.500000,1.757813
400,-312.500000,1.757813
401,-312.500000,2.148438
402,-312.500000,2.343750
403,-312.500000,2.148438
404,-312.500000,1.953125
405,-312.500000,1.757813
406,-312.500000,1.757813
407,-312.500000,2.148438
408,-312.500000,2.734375
409,-312.500000,2.929688
410,-312.500000,2.343750
411,-312.500000,2.148438
412,-312.500000,1.953125
413,-312.500000,2.343750
414,-312.500000,2.929688
415,-312.500000,3.320313
416,-312.500000,3.125000
417,-312.500000,2.539063
418,-312.500000,2.148438
419,-312.500000,2.343750
420,-312.500000,2.929688
421,-312.500000,3.320313
422,-312.500000,3.125000
423,-312.500000,2.343750
424,-312.500000,2.148438
425,-312.500000,2.343750
426,-312.500000,2.929688
427,-312.500000,3.320313
428,-312.500000,3.320313
429,-312.500000,2.929688
430,-312.500000,2.148438
431,-312.500000,2.148438
432,-312.500000,2.929688
433,-312.500000,3.515625
434,-312.500000,3.320313
435,-312.500000,2.929688
436,-312.500000,2.343750
437,-312.500000,2.343750
438,-312.500000,2.929688
439,-312.500000,3.515625
440,-312.500000,3.515625
441,-312.500000,3.125000
442,-312.500000,2.343750
443,-312.500000,2.148438
444,-312.500000,2.734375
445,-312.500000,3.320313
446,-312.500000,3.125000
447,-312.500000,2.929688
448,-312.500000,2.539063
449,-312.500000,2.148438
450,-312.500000,2.539063
451,-312.500000,2.929688
452,-312.500000,3.125000
453,-312.500000,2.929688
454,-312.500000,2.343750
455,-312.500000,1.953125
456,-312.500000,2.539063
457,-312.500000,2.929688
458,-312.500000,2.929688
459,-312.500000,2.539063
460,-312.500000,2.343750
461,-312.500000,1.953125
462,-312.500000,2.343750
463,-312.500000,2.734375
464,-312.500000,2.734375
465,-312.500000,2.539063
466,-312.500000,2.148438
467,-312.500000,1.953125
468,-312.500000,2.343750
469,-312.500000,2.734375
470,-312.500000,2.734375
471,-312.500000,2.343750
472,-312.500000,1.953125
473,-312.500000,1.757813
474,-312.500000,2.148438
475,-312.500000,2.539063
476,-312.500000,2.343750
477,-312.500000,2.148438
478,-312.500000,1.562500
479,-312.500000,1.562500
480,-312.500000,2.148438
481,-312.500000,2.539063
482,-312.500000,2.539063
483,-312.500000,1.757813
484,-312.500000,1.367188
485,-312.500000,1.367188
486,-312.500000,1.953125
487,-312.500000,2.539063
488,-312.500000,2.734375
489,-312.500000,2.148438
490,-312.500000,1.367188
491,-312.500000,1.171875
492,-312.500000,1.953125
493,-312.500000,2.539063
494,-312.500000,2.734375
495,-312.500000,2.148438
496,-312.500000,1.367188
497,-312.500000,1.171875
498,-312.500000,1.757813
499,-312.500000,2.734375
500,-312.500000,2.929688
501,-312.500000,2.148438
502,-312.500000,1.367188
503,-312.500000,0.976563
504,-312.500000,1.757813
505,-312.500000,2.929688
506,-312.500000,3.320313
507,-312.500000,2.539063
508,-312.500000,1.562500
509,-312.500000,0.976563
510,-312.500000,1.562500
511,-312.500000,2.734375
512,-312.500000,3.320313
513,-312.500000,2.929688
514,-312.500000,1.757813
515,-312.500000,1.171875
516,-312.500000,1.562500
517,-312.500000,2.734375
518,-312.500000,3.515625
519,-312.500000,3.320313
520,-312.500000,2.343750
521,-312.500000,1.367188
522,-312.500000,1.367188
523,-312.500000,2.539063
524,-312.500000,3.710938
525,-312.500000,3.710938
526,-312.500000,2.539063
527,-312.500000,1.367188
528,-312.500000,1.367188
529,-312.500000,2.539063
530,-312.500000,3.710938
531,-312.500000,4.101563
532,-312.500000,2.929688
533,-312.500000,1.757813
534,-312.500000,1.562500
535,-312.500000,2.343750
536,-312.500000,3.906250
537,-312.500000,4.492188
538,-312.500000,3.515625
539,-312.500000,1.953125
540,-312.500000,1.367188
541,-312.500000,2.343750
542,-312.500000,3.710938
543,-312.500000,4.296875
544,-312.500000,3.710938
545,-312.500000,2.539063
546,-312.500000,1.562500
547,-312.500000,2.148438
548,-312.500000,3.515625
549,-312.500000,4.296875
550,-312.500000,3.906250
551,-312.500000,2.734375
552,-312.500000,1.757813
553,-312.500000,2.148438
554,-312.500000,3.125000
555,-312.500000,4.296875
556,-312.500000,4.101563
557,-312.500000,3.125000
558,-312.500000,2.148438
559,-312.500000,2.148438
560,-312.500000,3.125000
561,-312.500000,4.101563
562,-312.500000,4.101563
563,-312.500000,3.125000
564,-312.500000,2.148438
565,-312.500000,1.953125
566,-312.500000,2.929688
567,-312.500000,3.710938
568,-312.500000,4.101563
569,-312.500000,3.320313
570,-312.500000,2.148438
571,-312.500000,1.953125
572,-312.500000,2.539063
573,-312.500000,3.515625
574,-312.500000,3.710938
575,-312.500000,3.125000
576,-312.500000,2.539063
577,-312.500000,2.148438
578,-312.500000,2.539063
579,-312.500000,3.320313
580,-312.500000,3.710938
581,-312.500000,3.320313
582,-312.500000,2.148438
583,-312.500000,1.953125
584,-312.500000,2.343750
585,-312.500000,3.125000
586,-312.500000,3.320313
587,-312.500000,2.929688
588,-312.500000,2.343750
589,-312.500000,1.953125
590,-312.500000,2.148438
591,-312.500000,2.734375
592,-312.500000,3.320313
593,-312.500000,2.929688
594,-312.500000,2.148438
595,-312.500000,1.953125
596,-312.500000,2.148438
597,-312.500000,2.734375
598,-312.500000,2.929688
599,-312.500000,2.734375
600,-312.500000,1.953125
601,-312.500000,1.757813
602,-312.500000,2.148438
603,-312.500000,2.343750
604,-312.500000,2.734375
605,-312.500000,2.734375
606,-312.500000,1.953125
607,-312.500000,1.757813
608,-312.500000,1.953125
609,-312.500000,2.539063
610,-312.500000,2.734375
611,-312.500000,2.343750
612,-312.500000,1.953125
613,-312.500000,1.757813
614,-312.500000,2.148438
615,-312.500000,2.539063
616,-312.500000,2.734375
617,-312.500000,2.539063
618,-312.500000,1.953125
619,-312.500000,1.562500
620,-312.500000,1.953125
621,-312.500000,2.734375
622,-312.500000,2.734375
623,-312.500000,2.539063
624,-312.500000,2.148438
625,-312.500000,1.562500
626,-312.500000,1.757813
627,-312.500000,2.539063
628,-312.500000,2.734375
629,-312.500000,2.539063
630,-312.500000,1.953125
631,-312.500000,1.757813
632,-312.500000,1.953125
633,-312.500000,2.539063
634,-312.500000,2.929688
635,-312.500000,2.734375
636,-312.500000,1.953125
637,-312.500000,1.757813
638,-312.500000,1.953125
639,-312.500000,2.539063
640,-312.500000,2.929688
641,-312.500000,2.929688
642,-312.500000,2.148438
643,-312.500000,1.757813
644,-312.500000,1.757813
645,-312.500000,2.343750
646,-312.500000,2.929688
647,-312.500000,2.929688
648,-312.500000,2.539063
649,-312.500000,1.953125
650,-312.500000,1.953125
651,-312.500000,2.539063
652,-312.500000,3.125000
653,-312.500000,3.125000
654,-312.500000,2.734375
655,-312.500000,2.148438
656,-312.500000,2.148438
657,-312.500000,2.539063
658,-312.500000,2.929688
659,-312.500000,3.320313
660,-312.500000,2.929688
661,-312.500000,2.343750
662,-312.500000,1.953125
663,-312.500000,2.343750
664,-312.500000,2.929688
665,-312.500000,3.320313
666,-312.500000,2.929688
667,-312.500000,2.343750
668,-312.500000,2.148438
669,-312.500000,2.343750
670,-312.500000,2.734375
671,-312.500000,3.125000
672,-312.500000,2.929688
673,-312.500000,2.734375
674,-312.500000,2.343750
675,-312.500000,2.343750
676,-312.500000,2.539063
677,-312.500000,2.734375
678,-312.500000,2.929688
679,-312.500000,2.539063
680,-312.500000,2.539063
681,-312.500000,2.539063
682,-312.500000,2.539063
683,-312.500000,2.734375
684,-312.500000,2.734375
685,-312.500000,2.734375
686,-312.500000,2.539063
687,-312.500000,2.539063
688,-312.500000,2.539063
689,-312.500000,2.343750
690,-312.500000,2.539063
691,-312.500000,2.734375
692,-312.500000,2.734375
693,-312.500000,2.734375
694,-312.500000,2.539063
695,-312.500000,2.343750
696,-312.500000,2.539063
697,-312.500000,2.734375
698,-312.500000,2.734375
699,-312.500000,2.734375
700,-312.500000,2.539063
701,-312.500000,2.148438
702,-312.500000,1.953125
703,-312.500000,2.343750
704,-312.500000,2.734375
705,-312.500000,3.125000
706,-312.500000,2.734375
707,-312.500000,2.148438
708,-312.500000,1.953125
709,-312.500000,1.953125
710,-312.500000,2.539063
711,-312.500000,2.929688
712,-312.500000,2.929688
713,-312.500000,2.343750
714,-312.500000,1.757813
715,-312.500000,1.757813
716,-312.500000,2.539063
717,-312.500000,3.125000
718,-312.500000,2.929688
719,-312.500000,2.343750
720,-312.500000,1.757813
721,-312.500000,1.757813
722,-312.500000,2.343750
723,-312.500000,2.929688
724,-312.500000,3.320313
725,-312.500000,2.734375
726,-312.500000,1.757813
727,-312.500000,1.367188
728,-312.500000,2.148438
729,-312.500000,2.929688
730,-312.500000,3.125000
731,-312.500000,2.734375
732,-312.500000,1.757813
733,-312.500000,1.367188
734,-312.500000,1.953125
735,-312.500000,2.929688
736,-312.500000,3.320313
737,-312.500000,3.125000
738,-312.500000,1.953125
739,-312.500000,1.367188
740,-312.500000,1.757813
741,-312.500000,2.734375
742,-312.500000,3.320313
743,-312.500000,3.320313
744,-312.500000,2.148438
745,-312.500000,1.367188
746,-312.500000,1.562500
747,-312.500000,2.343750
748,-312.500000,3.515625
749,-312.500000,3.320313
750,-312.500000,2.343750
751,-312.500000,1.367188
752,-312.500000,1.367188
753,-312.500000,2.343750
754,-312.500000,3.320313
755,-312.500000,3.515625
756,-312.500000,2.734375
757,-312.500000,1.757813
758,-312.500000,1.367188
759,-312.500000,2.343750
760,-312.500000,3.320313
761,-312.500000,3.710938
762,-312.500000,3.125000
763,-312.500000,1.953125
764,-312.500000,1.367188
765,-312.500000,1.953125
766,-312.500000,2.929688
767,-312.500000,3.320313
768,-312.500000,2.929688
769,-312.500000,1.953125
770,-312.500000,1.367188
771,-312.500000,1.757813
772,-312.500000,2.734375
773,-312.500000,3.515625
774,-312.500000,3.320313
775,-312.500000,2.343750
776,-312.500000,1.757813
777,-312.500000,2.148438
778,-312.500000,3.125000
779,-312.500000,3.710938
780,-312.500000,3.320313
781,-312.500000,2.539063
782,-312.500000,1.757813
783,-312.500000,1.953125
784,-312.500000,2.929688
785,-312.500000,3.710938
786,-312.500000,3.515625
787,-312.500000,2.539063
788,-312.500000,1.953125
789,-312.500000,2.148438
790,-312.500000,2.734375
791,-312.500000,3.320313
792,-312.500000,3.320313
793,-312.500000,2.734375
794,-312.500000,1.757813
795,-312.500000,1.953125
796,-312.500000,2.734375
797,-312.500000,3.320313
798,-312.500000,3.320313
799,-312.500000,2.734375
800,-312.500000,2.148438
801,-312.500000,2.343750
802,-312.500000,2.929688
803,-312.500000,3.320313
804,-312.500000,3.320313
805,-312.500000,2.734375
806,-312.500000,1.953125
807,-312.500000,2.148438
808,-312.500000,2.929688
809,-312.500000,3.515625
810,-312.500000,3.515625
811,-312.500000,2.343750
812,-312.500000,1.953125
813,-312.500000,2.148438
814,-312.500000,2.734375
815,-312.500000,3.320313
816,-312.500000,3.320313
817,-312.500000,2.539063
818,-312.500000,1.562500
819,-312.500000,1.757813
820,-312.500000,2.539063
821,-312.500000,3.320313
822,-312.500000,3.320313
823,-312.500000,2.539063
824,-312.500000,1.757813
825,-312.500000,1.757813
826,-312.500000,2.343750
827,-312.500000,3.515625
828,-312.500000,3.515625
829,-312.500000,2.539063
830,-312.500000,1.757813
831,-312.500000,1.562500
832,-312.500000,2.539063
833,-312.500000,3.515625
834,-312.500000,3.906250
835,-312.500000,2.734375
836,-312.500000,1.757813
837,-312.500000,1.367188
838,-312.500000,2.148438
839,-312.500000,3.320313
840,-312.500000,3.710938
841,-312.500000,3.125000
842,-312.500000,1.757813
843,-312.500000,0.976563
844,-312.500000,1.757813
845,-312.500000,3.125000
846,-312.500000,3.710938
847,-312.500000,3.320313
848,-312.500000,1.953125
849,-312.500000,1.171875
850,-312.500000,1.562500
851,-312.500000,2.929688
852,-312.500000,3.906250
853,-312.500000,3.515625
854,-312.500000,1.953125
855,-312.500000,1.171875
856,-312.500000,1.562500
857,-312.500000,2.734375
858,-312.500000,3.515625
859,-312.500000,3.515625
860,-312.500000,2.343750
861,-312.500000,1.367188
862,-312.500000,1.367188
863,-312.500000,2.343750
864,-312.500000,3.515625
865,-312.500000,3.515625
866,-312.500000,2.343750
867,-312.500000,1.171875
868,-312.500000,1.171875
869,-312.500000,2.148438
870,-312.500000,3.320313
871,-312.500000,3.515625
872,-312.500000,2.734375
873,-312.500000,1.757813
874,-312.500000,1.367188
875,-312.500000,1.953125
876,-312.500000,2.929688
877,-312.500000,3.515625
878,-312.500000,2.929688
879,-312.500000,1.757813
880,-312.500000,1.367188
881,-312.500000,1.757813
882,-312.500000,2.734375
883,-312.500000,3.515625
884,-312.500000,3.125000
885,-312.500000,1.953125
886,-312.500000,1.367188
887,-312.500000,1.562500
888,-312.500000,2.539063
889,-312.500000,3.320313
890,-312.500000,3.125000
891,-312.500000,2.343750
892,-312.500000,1.757813
893,-312.500000,1.953125
894,-312.500000,2.343750
895,-312.500000,3.125000
896,-312.500000,3.320313
897,-312.500000,2.539063
898,-312.500000,2.148438
899,-312.500000,1.953125
900,-312.500000,2.343750
901,-312.500000,3.125000
902,-312.500000,3.320313
903,-312.500000,2.734375
904,-312.500000,2.148438
905,-312.500000,2.343750
906,-312.500000,2.539063
907,-312.500000,2.734375
908,-312.500000,3.125000
909,-312.500000,2.929688
910,-312.500000,2.539063
911,-312.500000,2.343750
912,-312.500000,2.539063
913,-312.500000,2.929688
914,-312.500000,2.734375
915,-312.500000,2.539063
916,-312.500000,2.734375
917,-312.500000,2.539063
918,-312.500000,2.148438
919,-312.500000,2.343750
920,-312.500000,2.734375
921,-312.500000,2.734375
922,-312.500000,2.539063
923,-312.500000,2.343750
924,-312.500000,2.539063
925,-312.500000,2.539063
926,-312.500000,2.539063
927,-312.500000,2.539063
928,-312.500000,2.539063
929,-312.500000,2.539063
930,-312.500000,2.539063
931,-312.500000,2.539063
932,-312.500000,2.539063
933,-312.500000,2.343750
934,-312.500000,2.148438
935,-312.500000,2.343750
936,-312.500000,2.539063
937,-312.500000,2.734375
938,-312.500000,2.343750
939,-312.500000,2.148438
940,-312.500000,2.148438
941,-312.500000,2.539063
942,-312.500000,2.539063
943,-312.500000,2.734375
944,-312.500000,2.539063
945,-312.500000,2.343750
946,-312.500000,1.953125
947,-312.500000,2.343750
948,-312.500000,2.929688
949,-312.500000,2.929688
950,-312.500000,2.343750
951,-312.500000,2.148438
952,-312.500000,2.148438
953,-312.500000,2.539063
954,-312.500000,2.929688
955,-312.500000,2.734375
956,-312.500000,2.343750
957,-312.500000,2.148438
958,-312.500000,1.953125
959,-312.500000,2.148438
960,-312.500000,2.734375
961,-312.500000,2.929688
962,-312.500000,2.539063
963,-312.500000,2.148438
964,-312.500000,1.757813
965,-312.500000,1.953125
966,-312.500000,2.734375
967,-312.500000,2.734375
968,-312.500000,2.734375
969,-312.500000,2.148438
970,-312.500000,1.953125
971,-312.500000,1.953125
972,-312.500000,2.539063
973,-312.500000,2.929688
974,-312.500000,2.539063
975,-312.500000,2.148438
976,-312.500000,1.953125
977,-312.500000,1.953125
978,-312.500000,2.343750
979,-312.500000,2.734375
980,-312.500000,2.539063
981,-312.500000,2.148438
982,-312.500000,1.953125
983,-312.500000,1.953125
984,-312.500000,2.343750
985,-312.500000,2.734375
986,-312.500000,2.734375
987,-312.500000,2.343750
988,-312.500000,2.148438
989,-312.500000,2.148438
990,-312.500000,2.343750
991,-312.500000,2.539063
992,-312.500000,2.734375
993,-312.500000,2.343750
994,-312.500000,2.148438
995,-312.500000,2.148438
996,-312.500000,2.539063
997,-312.500000,2.734375
998,-312.500000,2.734375
999,-312.500000,2.343750
1000,-312.500000,2.148438
1001,-312.500000,2.539063
1002,-312.500000,2.734375
1003,-312.500000,2.734375
1004,-312.500000,2.539063
1005,-312.500000,2.539063
1006,-312.500000,2.148438
1007,-312.500000,2.343750
1008,-312.500000,2.929688
1009,-312.500000,2.929688
1010,-312.500000,2.734375
1011,-312.500000,2.148438
1012,-312.500000,2.148438
1013,-312.500000,2.539063
1014,-312.500000,2.734375
1015,-312.500000,2.929688
1016,-312.500000,2.734375
1017,-312.500000,2.343750
1018,-312.500000,2.148438
1019,-312.500000,2.734375
1020,-312.500000,3.125000
1021,-312.500000,3.125000
1022,-312.500000,2.734375
1023,-312.500000,2.148438
1024,-312.500000,2.148438
1025,-312.500000,2.539063
1026,-312.500000,3.125000
1027,-312.500000,3.515625
1028,-312.500000,2.734375
1029,-312.500000,2.148438
1030,-312.500000,1.757813
1031,-312.500000,2.343750
1032,-312.500000,3.125000
1033,-312.500000,3.515625
1034,-312.500000,3.125000
1035,-312.500000,2.148438
1036,-312.500000,1.757813
1037,-312.500000,2.148438
1038,-312.500000,2.929688
1039,-312.500000,3.710938
1040,-312.500000,3.320313
1041,-312.500000,2.343750
1042,-312.500000,1.562500
1043,-312.500000,1.757813
1044,-312.500000,2.929688
1045,-312.500000,3.710938
1046,-312.500000,3.320313
1047,-312.500000,2.343750
1048,-312.500000,1.367188
1049,-312.500000,1.757813
1050,-312.500000,2.734375
1051,-312.500000,3.710938
1052,-312.500000,3.515625
1053,-312.500000,2.539063
1054,-312.500000,1.367188
1055,-312.500000,1.367188
1056,-312.500000,2.539063
1057,-312.500000,3.906250
1058,-312.500000,3.710938
1059,-312.500000,2.734375
