Channel              :,CH1,CH2
118,-312.500000,3.906250
119,-312.500000,4.492188
120,-312.500000,4.492188
121,-312.500000,4.296875
122,-312.500000,3.710938
123,-312.500000,3.515625
124,-312.500000,3.515625
125,-312.500000,3.906250
126,-312.500000,4.492188
127,-312.500000,4.296875
128,-312.500000,3.906250
129,-312.500000,3.710938
130,-312.500000,4.101563
131,-312.500000,4.687500
132,-312.500000,4.882813
133,-312.500000,4.882813
134,-312.500000,4.687500
135,-312.500000,4.687500
136,-312.500000,4.882813
137,-312.500000,4.882813
138,-312.500000,5.078125
139,-312.500000,5.078125
140,-312.500000,4.687500
141,-312.500000,4.492188
142,-312.500000,4.687500
143,-312.500000,4.882813
144,-312.500000,4.687500
145,-312.500000,4.296875
146,-312.500000,4.296875
147,-312.500000,4.296875
148,-312.500000,4.492188
149,-312.500000,4.687500
150,-312.500000,4.687500
151,-312.500000,4.492188
152,-312.500000,4.492188
153,-312.500000,4.296875
154,-312.500000,4.882813
155,-312.500000,5.078125
156,-312.500000,5.078125
157,-312.500000,4.882813
158,-312.500000,5.078125
159,-312.500000,5.273438
160,-312.500000,5.468750
161,-312.500000,5.664063
162,-312.500000,5.859375
163,-312.500000,5.468750
164,-312.500000,4.882813
165,-312.500000,5.078125
166,-312.500000,5.273438
167,-312.500000,5.859375
168,-312.500000,5.664063
169,-312.500000,5.078125
170,-312.500000,4.687500
171,-312.500000,4.882813
172,-312.500000,5.078125
173,-312.500000,5.468750
174,-312.500000,5.468750
175,-312.500000,5.078125
176,-312.500000,4.687500
177,-312.500000,4.492188
178,-312.500000,4.687500
179,-312.500000,5.078125
180,-312.500000,5.468750
181,-312.500000,5.078125
182,-312.500000,4.687500
183,-312.500000,4.882813
184,-312.500000,5.078125
185,-312.500000,5.468750
186,-312.500000,5.664063
187,-312.500000,5.664063
188,-312.500000,4.882813
189,-312.500000,4.687500
190,-312.500000,5.078125
191,-312.500000,5.273438
192,-312.500000,5.273438
193,-312.500000,5.078125
194,-312.500000,4.687500
195,-312.500000,4.492188
196,-312.500000,4.492188
197,-312.500000,4.687500
198,-312.500000,5.078125
199,-312.500000,4.687500
200,-312.500000,4.296875
201,-312.500000,4.296875
202,-312.500000,4.101563
203,-312.500000,4.492188
204,-312.500000,4.687500
205,-312.500000,4.492188
206,-312.500000,4.101563
207,-312.500000,4.101563
208,-312.500000,4.296875
209,-312.500000,4.296875
210,-312.500000,4.492188
211,-312.500000,4.492188
212,-312.500000,4.101563
213,-312.500000,4.101563
214,-312.500000,4.296875
215,-312.500000,4.296875
216,-312.500000,4.296875
217,-312.500000,4.101563
218,-312.500000,4.101563
219,-312.500000,4.101563
220,-312.500000,4.296875
221,-312.500000,4.492188
222,-312.500000,4.296875
223,-312.500000,4.101563
224,-312.500000,3.906250
225,-312.500000,3.906250
226,-312.500000,4.296875
227,-312.500000,4.492188
228,-312.500000,4.101563
229,-312.500000,3.906250
230,-312.500000,3.710938
231,-312.500000,3.906250
232,-312.500000,4.492188
233,-312.500000,4.687500
234,-312.500000,4.492188
235,-312.500000,4.101563
236,-312.500000,3.710938
237,-312.500000,3.906250
238,-312.500000,4.687500
239,-312.500000,5.078125
240,-312.500000,4.882813
241,-312.500000,4.101563
242,-312.500000,3.710938
243,-312.500000,4.101563
244,-312.500000,4.687500
245,-312.500000,5.273438
246,-312.500000,5.273438
247,-312.500000,4.687500
248,-312.500000,3.906250
249,-312.500000,3.906250
250,-312.500000,4.882813
251,-312.500000,5.273438
252,-312.500000,5.468750
253,-312.500000,4.882813
254,-312.500000,4.101563
255,-312.500000,3.710938
256,-312.500000,4.687500
257,-312.500000,5.664063
258,-312.500000,5.664063
259,-312.500000,5.078125
260,-312.500000,4.101563
261,-312.500000,3.710938
262,-312.500000,4.492188
263,-312.500000,5.664063
264,-312.500000,5.859375
265,-312.500000,5.078125
266,-312.500000,4.101563
267,-312.500000,3.906250
268,-312.500000,4.296875
269,-312.500000,5.468750
270,-312.500000,6.250000
271,-312.500000,5.859375
272,-312.500000,4.492188
273,-312.500000,3.710938
274,-312.500000,4.296875
275,-312.500000,5.468750
276,-312.500000,6.250000
277,-312.500000,5.859375
278,-312.500000,4.687500
279,-312.500000,3.906250
280,-312.500000,4.101563
281,-312.500000,5.078125
282,-312.500000,6.054688
283,-312.500000,6.054688
284,-312.500000,4.882813
285,-312.500000,3.710938
286,-312.500000,3.906250
287,-312.500000,4.882813
288,-312.500000,5.859375
289,-312.500000,5.664063
290,-312.500000,4.687500
291,-312.500000,3.710938
292,-312.500000,3.515625
293,-312.500000,4.492188
294,-312.500000,5.664063
295,-312.500000,5.859375
296,-312.500000,5.078125
297,-312.500000,3.906250
298,-312.500000,3.710938
299,-312.500000,4.492188
300,-312.500000,5.664063
301,-312.500000,6.054688
302,-312.500000,5.468750
303,-312.500000,4.296875
304,-312.500000,3.710938
305,-312.500000,4.101563
306,-312.500000,5.078125
307,-312.500000,5.859375
308,-312.500000,5.273438
309,-312.500000,4.101563
310,-312.500000,3.710938
311,-312.500000,4.101563
312,-312.500000,5.078125
313,-312.500000,5.468750
314,-312.500000,5.468750
315,-312.500000,4.296875
316,-312.500000,3.515625
317,-312.500000,4.101563
318,-312.500000,4.882813
319,-312.500000,5.664063
320,-312.500000,5.273438
321,-312.500000,4.296875
322,-312.500000,3.710938
323,-312.500000,4.101563
324,-312.500000,4.882813
325,-312.500000,5.468750
326,-312.500000,5.273438
327,-312.500000,4.687500
328,-312.500000,3.906250
329,-312.500000,3.906250
330,-312.500000,4.882813
331,-312.500000,5.664063
332,-312.500000,5.468750
333,-312.500000,4.687500
334,-312.500000,3.906250
335,-312.500000,4.296875
336,-312.500000,5.078125
337,-312.500000,5.468750
338,-312.500000,5.468750
339,-312.500000,4.882813
340,-312.500000,3.906250
341,-312.500000,4.101563
342,-312.500000,4.882813
343,-312.500000,5.468750
344,-312.500000,5.468750
345,-312.500000,4.687500
346,-312.500000,4.101563
347,-312.500000,4.101563
348,-312.500000,5.078125
349,-312.500000,5.664063
350,-312.500000,5.468750
351,-312.500000,5.078125
352,-312.500000,4.101563
353,-312.500000,4.101563
354,-312.500000,4.882813
355,-312.500000,5.859375
356,-312.500000,5.664063
357,-312.500000,5.078125
358,-312.500000,4.296875
359,-312.500000,4.296875
360,-312.500000,5.078125
361,-312.500000,5.664063
362,-312.500000,5.859375
363,-312.500000,5.078125
364,-312.500000,4.296875
365,-312.500000,4.101563
366,-312.500000,4.882813
367,-312.500000,5.664063
368,-312.500000,5.859375
369,-312.500000,5.078125
370,-312.500000,4.296875
371,-312.500000,4.101563
372,-312.500000,4.687500
373,-312.500000,5.664063
374,-312.500000,6.054688
375,-312.500000,5.664063
376,-312.500000,4.492188
377,-312.500000,3.906250
378,-312.500000,4.687500
379,-312.500000,5.468750
380,-312.500000,5.859375
381,-312.500000,5.273438
382,-312.500000,4.492188
383,-312.500000,4.101563
384,-312.500000,4.492188
385,-312.500000,5.664063
386,-312.500000,6.250000
387,-312.500000,5.664063
388,-312.500000,4.687500
389,-312.500000,4.101563
390,-312.500000,4.492188
391,-312.500000,5.468750
392,-312.500000,6.054688
393,-312.500000,5.859375
394,-312.500000,4.882813
395,-312.500000,4.296875
396,-312.500000,4.296875
397,-312.500000,5.078125
398,-312.500000,6.054688
399,-312.500000,6.054688
400,-312.500000,5.078125
401,-312.500000,4.101563
402,-312.500000,4.101563
403,-312.500000,5.078125
404,-312.500000,6.054688
405,-312.500000,6.250000
406,-312.500000,5.468750
407,-312.500000,4.492188
408,-312.500000,4.296875
409,-312.500000,4.687500
410,-312.500000,5.859375
411,-312.500000,6.054688
412,-312.500000,5.468750
413,-312.500000,4.687500
414,-312.500000,4.296875
415,-312.500000,4.882813
416,-312.500000,5.468750
417,-312.500000,5.859375
418,-312.500000,5.468750
419,-312.500000,4.882813
420,-312.500000,4.492188
421,-312.500000,4.687500
422,-312.500000,5.468750
423,-312.500000,6.054688
424,-312.500000,5.468750
425,-312.500000,4.882813
426,-312.500000,4.492188
427,-312.500000,4.687500
428,-312.500000,4.882813
429,-312.500000,5.468750
430,-312.500000,5.468750
431,-312.500000,5.078125
432,-312.500000,4.687500
433,-312.500000,4.492188
434,-312.500000,5.078125
435,-312.500000,5.468750
436,-312.500000,5.468750
437,-312.500000,5.078125
438,-312.500000,4.882813
439,-312.500000,4.687500
440,-312.500000,5.078125
441,-312.500000,5.273438
442,-312.500000,5.273438
443,-312.500000,5.273438
444,-312.500000,5.078125
445,-312.500000,4.882813
446,-312.500000,4.882813
447,-312.500000,5.273438
448,-312.500000,5.078125
449,-312.500000,5.078125
450,-312.500000,4.882813
451,-312.500000,4.882813
452,-312.500000,4.882813
453,-312.500000,4.882813
454,-312.500000,5.078125
455,-312.500000,5.078125
456,-312.500000,5.078125
457,-312.500000,5.078125
458,-312.500000,5.078125
459,-312.500000,4.882813
460,-312.500000,4.687500
461,-312.500000,4.687500
462,-312.500000,5.078125
463,-312.500000,5.273438
464,-312.500000,5.078125
465,-312.500000,4.492188
466,-312.500000,4.492188
467,-312.500000,4.687500
468,-312.500000,4.882813
469,-312.500000,5.078125
470,-312.500000,5.078125
471,-312.500000,4.882813
472,-312.500000,4.687500
473,-312.500000,4.492188
474,-312.500000,4.687500
475,-312.500000,5.273438
476,-312.500000,5.273438
477,-312.500000,4.882813
478,-312.500000,4.687500
479,-312.500000,4.296875
480,-312.500000,4.492188
481,-312.500000,4.882813
482,-312.500000,5.078125
483,-312.500000,5.078125
484,-312.500000,4.687500
485,-312.500000,4.296875
486,-312.500000,4.492188
487,-312.500000,5.273438
488,-312.500000,5.664063
489,-312.500000,5.273438
490,-312.500000,4.687500
491,-312.500000,4.296875
492,-312.500000,4.687500
493,-312.500000,5.078125
494,-312.500000,5.468750
495,-312.500000,5.468750
496,-312.500000,4.882813
497,-312.500000,4.296875
498,-312.500000,4.296875
499,-312.500000,5.078125
500,-312.500000,5.468750
501,-312.500000,5.468750
502,-312.500000,5.078125
503,-312.500000,4.492188
504,-312.500000,4.296875
505,-312.500000,4.882813
506,-312.500000,5.468750
507,-312.500000,5.468750
508,-312.500000,4.882813
509,-312.500000,4.296875
510,-312.500000,4.492188
511,-312.500000,4.882813
512,-312.500000,5.273438
513,-312.500000,5.273438
514,-312.500000,5.078125
515,-312.500000,4.687500
516,-312.500000,4.296875
517,-312.500000,4.687500
518,-312.500000,5.468750
519,-312.500000,5.664063
520,-312.500000,5.273438
521,-312.500000,4.492188
522,-312.500000,4.296875
523,-312.500000,4.687500
524,-312.500000,5.078125
525,-312.500000,5.468750
526,-312.500000,5.078125
527,-312.500000,4.492188
528,-312.500000,4.296875
529,-312.500000,4.687500
530,-312.500000,5.078125
531,-312.500000,5.468750
532,-312.500000,5.078125
533,-312.500000,4.296875
534,-312.500000,4.296875
535,-312.500000,4.687500
536,-312.500000,5.078125
537,-312.500000,5.273438
538,-312.500000,4.882813
539,-312.500000,4.492188
540,-312.500000,4.296875
541,-312.500000,4.687500
542,-312.500000,5.273438
543,-312.500000,5.468750
544,-312.500000,4.882813
545,-312.500000,4.492188
546,-312.500000,4.492188
547,-312.500000,4.687500
548,-312.500000,5.273438
549,-312.500000,5.468750
550,-312.500000,5.078125
551,-312.500000,4.296875
552,-312.500000,4.101563
553,-312.500000,4.492188
554,-312.500000,5.273438
555,-312.500000,5.664063
556,-312.500000,5.078125
557,-312.500000,4.296875
558,-312.500000,4.101563
559,-312.500000,4.492188
560,-312.500000,5.273438
561,-312.500000,5.468750
562,-312.500000,5.078125
563,-312.500000,4.492188
564,-312.500000,3.906250
565,-312.500000,4.492188
566,-312.500000,5.468750
567,-312.500000,5.664063
568,-312.500000,5.273438
569,-312.500000,4.296875
570,-312.500000,3.906250
571,-312.500000,4.296875
572,-312.500000,5.273438
573,-312.500000,5.859375
574,-312.500000,5.468750
575,-312.500000,4.492188
576,-312.500000,3.710938
577,-312.500000,4.101563
578,-312.500000,5.273438
579,-312.500000,6.054688
580,-312.500000,5.664063
581,-312.500000,4.492188
582,-312.500000,3.906250
583,-312.500000,4.101563
584,-312.500000,5.078125
585,-312.500000,5.859375
586,-312.500000,5.859375
587,-312.500000,4.882813
588,-312.500000,3.710938
589,-312.500000,3.710938
590,-312.500000,4.882813
591,-312.500000,6.054688
592,-312.500000,6.250000
593,-312.500000,5.078125
594,-312.500000,4.101563
595,-312.500000,3.906250
596,-312.500000,4.687500
597,-312.500000,5.859375
598,-312.500000,6.445313
599,-312.500000,5.664063
600,-312.500000,4.101563
601,-312.500000,3.710938
602,-312.500000,4.687500
603,-312.500000,5.859375
604,-312.500000,6.250000
605,-312.500000,5.664063
606,-312.500000,4.296875
607,-312.500000,3.906250
608,-312.500000,4.296875
609,-312.500000,5.468750
610,-312.500000,6.640625
611,-312.500000,5.859375
612,-312.500000,4.492188
613,-312.500000,3.710938
614,-312.500000,4.296875
615,-312.500000,5.664063
616,-312.500000,6.445313
617,-312.500000,6.054688
618,-312.500000,4.687500
619,-312.500000,4.101563
620,-312.500000,3.906250
621,-312.500000,5.078125
622,-312.500000,6.250000
623,-312.500000,6.250000
624,-312.500000,5.078125
625,-312.500000,3.906250
626,-312.500000,3.906250
627,-312.500000,4.882813
628,-312.500000,5.859375
629,-312.500000,6.054688
630,-312.500000,5.078125
631,-312.500000,4.101563
632,-312.500000,3.906250
633,-312.500000,4.687500
634,-312.500000,5.664063
635,-312.500000,6.054688
636,-312.500000,5.273438
637,-312.500000,4.296875
638,-312.500000,4.101563
639,-312.500000,4.687500
640,-312.500000,5.664063
641,-312.500000,5.859375
642,-312.500000,5.273438
643,-312.500000,4.687500
644,-312.500000,4.101563
645,-312.500000,4.492188
646,-312.500000,5.468750
647,-312.500000,5.859375
648,-312.500000,5.468750
649,-312.500000,4.492188
650,-312.500000,4.101563
651,-312.500000,4.492188
652,-312.500000,5.273438
653,-312.500000,5.664063
654,-312.500000,5.468750
655,-312.500000,4.882813
656,-312.500000,4.492188
657,-312.500000,4.492188
658,-312.500000,5.078125
659,-312.500000,5.859375
660,-312.500000,5.468750
661,-312.500000,4.687500
662,-312.500000,4.492188
663,-312.500000,4.687500
664,-312.500000,5.078125
665,-312.500000,5.273438
666,-312.500000,5.273438
667,-312.500000,4.882813
668,-312.500000,4.296875
669,-312.500000,4.296875
670,-312.500000,5.078125
671,-312.500000,5.468750
672,-312.500000,5.273438
673,-312.500000,4.687500
674,-312.500000,4.492188
675,-312.500000,4.687500
676,-312.500000,5.078125
677,-312.500000,5.468750
678,-312.500000,5.468750
679,-312.500000,4.492188
680,-312.500000,4.296875
681,-312.500000,4.687500
682,-312.500000,5.078125
683,-312.500000,5.468750
684,-312.500000,5.273438
685,-312.500000,4.492188
686,-312.500000,4.296875
687,-312.500000,4.687500
688,-312.500000,5.078125
689,-312.500000,5.468750
690,-312.500000,5.273438
691,-312.500000,4.687500
692,-312.500000,4.296875
693,-312.500000,4.492188
694,-312.500000,5.078125
695,-312.500000,5.468750
696,-312.500000,5.468750
697,-312.500000,4.687500
698,-312.500000,4.296875
699,-312.500000,4.492188
700,-312.500000,5.078125
701,-312.500000,5.468750
702,-312.500000,5.273438
703,-312.500000,4.687500
704,-312.500000,4.492188
705,-312.500000,4.687500
706,-312.500000,4.882813
707,-312.500000,5.468750
708,-312.500000,5.664063
709,-312.500000,5.078125
710,-312.500000,4.296875
711,-312.500000,4.296875
712,-312.500000,5.078125
713,-312.500000,5.664063
714,-312.500000,5.468750
715,-312.500000,5.078125
716,-312.500000,4.492188
717,-312.500000,4.296875
718,-312.500000,4.882813
719,-312.500000,5.664063
720,-312.500000,5.664063
721,-312.500000,5.273438
722,-312.500000,4.882813
723,-312.500000,4.687500
724,-312.500000,4.687500
725,-312.500000,5.273438
726,-312.500000,5.859375
727,-312.500000,5.273438
728,-312.500000,4.687500
729,-312.500000,4.492188
730,-312.500000,4.687500
731,-312.500000,5.273438
732,-312.500000,5.468750
733,-312.500000,5.468750
734,-312.500000,5.078125
735,-312.500000,4.687500
736,-312.500000,4.882813
737,-312.500000,5.078125
738,-312.500000,5.468750
739,-312.500000,5.468750
740,-312.500000,4.882813
741,-312.500000,4.882813
742,-312.500000,4.882813
743,-312.500000,5.078125
744,-312.500000,5.468750
745,-312.500000,5.273438
746,-312.500000,5.078125
747,-312.500000,5.078125
748,-312.500000,4.882813
749,-312.500000,4.882813
750,-312.500000,5.273438
751,-312.500000,5.468750
752,-312.500000,5.273438
753,-312.500000,4.882813
754,-312.500000,5.078125
755,-312.500000,5.078125
756,-312.500000,4.882813
757,-312.500000,4.882813
758,-312.500000,4.882813
759,-312.500000,5.078125
760,-312.500000,4.882813
761,-312.500000,4.882813
762,-312.500000,4.687500
763,-312.500000,4.882813
764,-312.500000,4.882813
765,-312.500000,5.078125
766,-312.500000,5.273438
767,-312.500000,5.078125
768,-312.500000,4.882813
769,-312.500000,4.687500
770,-312.500000,4.687500
771,-312.500000,5.078125
772,-312.500000,5.273438
773,-312.500000,5.078125
774,-312.500000,4.882813
775,-312.500000,4.687500
776,-312.500000,4.687500
777,-312.500000,5.078125
778,-312.500000,5.468750
779,-312.500000,5.273438
780,-312.500000,4.687500
781,-312.500000,4.296875
782,-312.500000,4.492188
783,-312.500000,5.078125
784,-312.500000,5.468750
785,-312.500000,5.468750
786,-312.500000,4.882813
787,-312.500000,4.492188
788,-312.500000,4.101563
789,-312.500000,4.492188
790,-312.500000,5.468750
791,-312.500000,5.664063
792,-312.500000,5.078125
793,-312.500000,4.296875
794,-312.500000,4.101563
795,-312.500000,4.687500
796,-312.500000,5.273438
797,-312.500000,5.468750
798,-312.500000,5.273438
799,-312.500000,4.492188
800,-312.500000,3.906250
801,-312.500000,4.101563
802,-312.500000,5.273438
803,-312.500000,5.859375
804,-312.500000,5.468750
805,-312.500000,4.492188
806,-312.500000,3.906250
807,-312.500000,4.296875
808,-312.500000,5.078125
809,-312.500000,5.859375
810,-312.500000,5.664063
811,-312.500000,5.078125
812,-312.500000,4.101563
813,-312.500000,3.906250
814,-312.500000,4.882813
815,-312.500000,5.859375
816,-312.500000,5.859375
817,-312.500000,5.078125
818,-312.500000,4.101563
819,-312.500000,4.101563
820,-312.500000,4.882813
821,-312.500000,5.664063
822,-312.500000,6.054688
823,-312.500000,5.468750
824,-312.500000,4.296875
825,-312.500000,3.906250
826,-312.500000,4.687500
827,-312.500000,5.859375
828,-312.500000,6.054688
829,-312.500000,5.468750
830,-312.500000,4.687500
831,-312.500000,4.101563
832,-312.500000,4.492188
833,-312.500000,5.468750
834,-312.500000,6.054688
835,-312.500000,5.468750
836,-312.500000,4.492188
837,-312.500000,3.710938
838,-312.500000,4.296875
839,-312.500000,5.468750
840,-312.500000,6.054688
841,-312.500000,5.664063
842,-312.500000,4.882813
843,-312.500000,4.296875
844,-312.500000,4.492188
845,-312.500000,5.468750
846,-312.500000,6.054688
847,-312.500000,5.859375
848,-312.500000,4.882813
849,-312.500000,4.296875
850,-312.500000,4.492188
851,-312.500000,5.078125
852,-312.500000,5.664063
853,-312.500000,5.468750
854,-312.500000,4.882813
855,-312.500000,4.101563
856,-312.500000,4.101563
857,-312.500000,5.078125
858,-312.500000,5.664063
859,-312.500000,5.664063
860,-312.500000,4.882813
861,-312.500000,4.101563
862,-312.500000,4.296875
863,-312.500000,5.273438
864,-312.500000,5.664063
865,-312.500000,5.664063
866,-312.500000,4.687500
867,-312.500000,4.296875
868,-312.500000,4.296875
869,-312.500000,5.078125
870,-312.500000,5.664063
871,-312.500000,5.468750
872,-312.500000,4.882813
873,-312.500000,4.296875
874,-312.500000,4.101563
875,-312.500000,4.882813
876,-312.500000,5.468750
877,-312.500000,5.468750
878,-312.500000,4.882813
879,-312.500000,4.296875
880,-312.500000,4.101563
881,-312.500000,4.882813
882,-312.500000,5.664063
883,-312.500000,5.664063
884,-312.500000,4.882813
885,-312.500000,4.101563
886,-312.500000,4.101563
887,-312.500000,4.882813
888,-312.500000,5.664063
889,-312.500000,5.664063
890,-312.500000,4.882813
891,-312.500000,4.101563
892,-312.500000,3.906250
893,-312.500000,4.687500
894,-312.500000,5.859375
895,-312.500000,5.859375
896,-312.500000,5.078125
897,-312.500000,4.101563
898,-312.500000,3.906250
899,-312.500000,4.687500
900,-312.500000,5.468750
901,-312.500000,6.054688
902,-312.500000,5.273438
903,-312.500000,4.101563
904,-312.500000,3.906250
905,-312.500000,4.492188
906,-312.500000,5.664063
907,-312.500000,6.054688
908,-312.500000,5.468750
909,-312.500000,4.296875
910,-312.500000,3.710938
911,-312.500000,4.492188
912,-312.500000,5.468750
913,-312.500000,6.054688
914,-312.500000,5.468750
915,-312.500000,4.492188
916,-312.500000,3.906250
917,-312.500000,4.101563
918,-312.500000,5.468750
919,-312.500000,6.250000
920,-312.500000,5.664063
921,-312.500000,4.687500
922,-312.500000,3.710938
923,-312.500000,4.101563
924,-312.500000,5.078125
925,-312.500000,6.054688
926,-312.500000,6.250000
927,-312.500000,5.078125
928,-312.500000,3.906250
929,-312.500000,3.906250
930,-312.500000,4.882813
931,-312.500000,6.054688
932,-312.500000,6.250000
933,-312.500000,5.273438
934,-312.500000,4.101563
935,-312.500000,3.906250
936,-312.500000,4.687500
937,-312.500000,5.664063
938,-312.500000,5.859375
939,-312.500000,5.468750
940,-312.500000,4.296875
941,-312.500000,3.906250
942,-312.500000,4.492188
943,-312.500000,5.664063
944,-312.500000,6.250000
945,-312.500000,5.468750
946,-312.500000,4.296875
947,-312.500000,3.906250
948,-312.500000,4.296875
949,-312.500000,5.468750
950,-312.500000,6.054688
951,-312.500000,5.664063
952,-312.500000,4.687500
953,-312.500000,4.101563
954,-312.500000,4.296875
955,-312.500000,5.273438
956,-312.500000,5.859375
957,-312.500000,5.859375
958,-312.500000,4.882813
959,-312.500000,4.296875
960,-312.500000,4.296875
961,-312.500000,4.882813
962,-312.500000,5.664063
963,-312.500000,5.664063
964,-312.500000,5.078125
965,-312.500000,4.296875
966,-312.500000,4.296875
967,-312.500000,4.882813
968,-312.500000,5.664063
969,-312.500000,5.664063
970,-312.500000,5.273438
971,-312.500000,4.492188
972,-312.500000,4.492188
973,-312.500000,4.687500
974,-312.500000,5.273438
975,-312.500000,5.664063
976,-312.500000,5.273438
977,-312.500000,4.492188
978,-312.500000,4.296875
979,-312.500000,4.882813
980,-312.500000,5.078125
981,-312.500000,5.273438
982,-312.500000,5.078125
983,-312.500000,4.882813
984,-312.500000,4.687500
985,-312.500000,4.687500
986,-312.500000,5.078125
987,-312.500000,5.273438
988,-312.500000,5.078125
989,-312.500000,4.882813
990,-312.500000,4.687500
991,-312.500000,4.882813
992,-312.500000,5.078125
993,-312.500000,4.882813
994,-312.500000,5.078125
995,-312.500000,4.882813
996,-312.500000,4.687500
997,-312.500000,4.882813
998,-312.500000,5.273438
999,-312.500000,5.078125
1000,-312.500000,4.687500
1001,-312.500000,4.687500
1002,-312.500000,4.882813
1003,-312.500000,5.273438
1004,-312.500000,5.078125
1005,-312.500000,4.687500
1006,-312.500000,4.687500
1007,-312.500000,4.687500
1008,-312.500000,4.882813
1009,-312.500000,5.078125
1010,-312.500000,4.882813
1011,-312.500000,4.687500
1012,-312.500000,4.492188
1013,-312.500000,4.492188
1014,-312.500000,4.882813
1015,-312.500000,5.273438
1016,-312.500000,5.078125
1017,-312.500000,4.687500
1018,-312.500000,4.687500
1019,-312.500000,4.296875
1020,-312.500000,4.492188
1021,-312.500000,4.882813
1022,-312.500000,5.468750
1023,-312.500000,5.078125
1024,-312.500000,4.492188
1025,-312.500000,4.492188
1026,-312.500000,4.687500
1027,-312.500000,5.078125
1028,-312.500000,5.273438
1029,-312.500000,5.078125
1030,-312.500000,4.492188
1031,-312.500000,4.296875
1032,-312.500000,4.492188
1033,-312.500000,5.078125
1034,-312.500000,5.273438
1035,-312.500000,5.273438
1036,-312.500000,4.687500
1037,-312.500000,4.296875
1038,-312.500000,4.492188
1039,-312.500000,5.078125
1040,-312.500000,5.078125
1041,-312.500000,5.078125
1042,-312.500000,4.882813
1043,-312.500000,4.492188
1044,-312.500000,4.687500
1045,-312.500000,4.687500
1046,-312.500000,5.078125
1047,-312.500000,5.273438
1048,-312.500000,4.882813
1049,-312.500000,4.492188
1050,-312.500000,4.492188
1051,-312.500000,4.882813
1052,-312.500000,5.078125
1053,-312.500000,4.882813
1054,-312.500000,4.687500
1055,-312.500000,4.687500
1056,-312.500000,4.492188
1057,-312.500000,4.687500
1058,-312.500000,4.882813
1059,-312.500000,4.882813
